id	aligned	de	it	fr
0	2		('1', '00:00:07,373 --> 00:00:11,472', '* Partiamo')	('2', '00:00:23,257 --> 00:00:26,280', 'Tous -On part au bout du monde !')
1	2		('2', '00:00:11,676 --> 00:00:13,813', 'per il giro del mondo!')	('40', '00:03:33,243 --> 00:03:35,840', '-Toute la famille est embarquée.')
2	2		('3', '00:00:16,303 --> 00:00:19,615', '25 settembre 2022 nel sud della Francia.')	('4', '00:00:29,027 --> 00:00:33,360', '-25 septembre 2022, largage des amarres dans le sud de la France.')
3	2		('4', '00:00:19,934 --> 00:00:22,894', 'Questa famiglia parte per 3 anni in mare.')	('5', '00:00:33,641 --> 00:00:37,320', "C'est parti pour trois ans en mer.")
4	2		('5', '00:00:23,203 --> 00:00:29,493', "Un'avventura familiare e scientifica per scoprire meraviglie e minacce dei nostri oceani.")	('6', '00:00:37,590 --> 00:00:42,520', 'Une aventure familiale et scientifique à la rencontre de nos océans.')
5	2		('6', '00:00:30,073 --> 00:00:33,133', 'Mi sento felice, mi sento triste.')	('7', '00:00:42,826 --> 00:00:44,840', '-Je me sens joyeuse.')
6	2		('7', '00:00:34,947 --> 00:00:36,734', 'Ho anche paura.')	('8', '00:00:45,152 --> 00:00:46,840', "J'ai aussi peur.")
7	2		('8', '00:00:37,316 --> 00:00:39,494', 'Non so, tante emozioni.')	('10', '00:00:49,520 --> 00:00:50,560', 'Je sais pas...')
8	2		('9', '00:00:42,150 --> 00:00:51,254', 'Speriamo di fare un viaggio incredibile e di condividerlo con i nostri figli e anche con chi ci segue sui social media.')	('12', '00:00:54,665 --> 00:01:01,080', "-Nos espoirs, c'est bien sûr de réaliser un voyage incroyable, de partager ça avec nos enfants.")
9	2		('10', '00:00:51,564 --> 00:00:55,294', 'Partiamo alla scoperta del mare, una meraviglia in pericolo.')	('14', '00:01:05,961 --> 00:01:10,280', 'De découvrir ces thèmes: merveilles et menaces des océans.')
10	2		('11', '00:00:55,603 --> 00:00:59,335', "Affronteremo la problematica dell'inquinamento da plastica.")	('15', '00:01:10,547 --> 00:01:14,200', 'De contribuer à la cartographie de pollution plastique.')
11	2		('13', '00:01:03,889 --> 00:01:11,775', "L'associazione Oceaneye, con sede a Ginevra, voleva offrire uno sguardo generale sullo stato di salute degli oceani.")	('16', '00:01:14,477 --> 00:01:22,920', "-A l'origine, l'association Oceaneye, basée à Genève, voulait proposer un regard sur l'état de santé de nos océans.")
12	2		('14', '00:01:12,087 --> 00:01:18,134', 'Col tempo, però, questi appassionati sono diventati specialisti in inquinamento da plastica.')	('17', '00:01:23,185 --> 00:01:28,240', 'Ces passionnés sont devenus spécialistes de la pollution plastique.')
