id	aligned	de	it	fr
0	3	('1', '00:00:02,086 --> 00:00:04,277', '. Mit')	('6', '00:00:27,856 --> 00:00:29,883', "-Com'era l'altra variante?")	('1', '00:00:00,773 --> 00:00:12,520', '... ...')
1	2	('3', '00:00:15,117 --> 00:00:23,290', 'Mein grösster Wunsch ist, nach der Ausbildung das Arbeiten mit dem Reisen zu ver- binden, denn ich reise sehr gerne.')	('2', '00:00:07,613 --> 00:00:18,215', 'Il mio più grande desiderio, una volta terminata la formazione professionale, è combinare il lavoro con i viaggi, perché amo viaggiare.')	
2	2	('4', '00:00:24,756 --> 00:00:28,771', 'Ich würde gerne auf einem Schiff oder in einem Hotel arbeiten.')	('3', '00:00:18,755 --> 00:00:21,694', 'Mi piacerebbe lavorare su una nave o in un hotel.')	
3	3	('5', '00:00:29,503 --> 00:00:31,370', 'Amanda, wie läuft es?')	('4', '00:00:22,333 --> 00:00:23,575', '-Come va, Amanda?')	('2', '00:00:22,388 --> 00:00:23,760', '-Tout se passe bien ?')
4	3	('6', '00:00:32,064 --> 00:00:34,929', 'Gut, ich habe die Skizzen grösstenteils schon fertig.')	('5', '00:00:23,730 --> 00:00:26,446', '-Bene, ho quasi finito con le bozze.')	('3', '00:00:24,028 --> 00:00:27,360', "-Oui, très bien, j'ai presque terminé mes croquis.")
5	3	('7', '00:00:35,628 --> 00:00:37,210', 'Was war die andere Variante?')	('6', '00:00:27,856 --> 00:00:29,883', "-Com'era l'altra variante?")	('4', '00:00:27,648 --> 00:00:30,400', "-C'était quoi l'autre variante ?")
6	3	('9', '00:00:40,699 --> 00:00:44,809', 'Die 16-jährige Amanda Maissen schnuppert in verschiedenen Berufswelten.')	('8', '00:00:31,330 --> 00:00:37,046', "Alla 16enne Amanda Maissen, è data l'opportunità di provare diverse professioni.")	('6', '00:00:32,668 --> 00:00:36,960', "-Amanda, jeune fille de 16 ans, s'entraîne à différents métiers.")
7	3	('10', '00:00:45,505 --> 00:00:46,890', 'Das finde ich viel cooler.')	('9', '00:00:37,613 --> 00:00:39,407', '-Mi sembra molto meglio.')	('5', '00:00:30,669 --> 00:00:32,400', '-Une version plus basique.')
8	3	('11', '00:00:47,639 --> 00:00:48,969', 'Ja, ich auch.')	('10', '00:00:39,563 --> 00:00:40,655', "-Penso anch'io.")	('1', '00:00:00,773 --> 00:00:12,520', '... ...')
9	3	('12', '00:00:49,956 --> 00:00:55,409', 'Amanda wirkt bereits wie ein Einrichtungsprofi, auch ohne entsprechende Ausbildung.')	('11', '00:00:41,199 --> 00:00:48,329', "Amanda sembra già una professionista di arredamento d'interni, pur non avendo ancora seguito una formazione.")	('8', '00:00:39,353 --> 00:00:46,800', "-Amanda agit en professionnelle de l'aménagement d'intérieur alors qu'elle n'a reçu aucune formation.")
