id	aligned	de	it	fr
0	3	('1', '00:00:01,520 --> 00:00:01,856', '. Mit')	('5', '00:01:02,116 --> 00:01:05,400', 'VUOLE CAPIRE IL MONDO.')	('1', '00:00:09,360 --> 00:00:28,080', '...')
1	2	('2', '00:00:02,027 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('4', '00:00:53,931 --> 00:01:01,960', "VORREBBE DIVENTARE RICERCATORE, PERCHE' GLI PIACE RIFLETTERE SULLE COSE.")	
2	3	('3', '00:00:28,687 --> 00:00:32,000', 'Heute in "Helveticus": Albert Einstein.')	('2', '00:00:41,087 --> 00:00:45,560', 'ALBERT EINSTEIN SI ANNOIA AL LAVORO.')	('2', '00:00:28,473 --> 00:00:32,000', '-Aujourd\'hui dans "Helveticus" : Albert Einstein.')
3	3	('4', '00:00:32,585 --> 00:00:35,520', 'Unsere Geschichte spielt in Bern im Jahr 1905.')	('1', '00:00:34,785 --> 00:00:38,600', 'LA STORIA SI SVOLGE A BERNA NEL 1905.')	('3', '00:00:32,400 --> 00:00:35,520', 'Notre histoire se passe à Berne en 1905.')
4	3	('11', '00:01:02,076 --> 00:01:06,960', 'Z.B.: Weshalb läuft bei diesem Glas das Wasser am Rand nach oben?')	('6', '00:01:06,757 --> 00:01:12,080', "PERCHE' IN QUESTO BICCHIERE D'ACQUA IL LIQUIDO RISALE LUNGO LE PARETI?")	('8', '00:01:01,889 --> 00:01:08,720', "Par exemple, dans ce verre d'eau, pourquoi le liquide remonte contre les parois ?")
5	3	('12', '00:01:08,546 --> 00:01:10,600', 'Er hat es gerade herausgefunden.')	('10', '00:01:38,969 --> 00:01:41,560', 'TUTTI DEVONO SAPERLO!')	('9', '00:01:09,128 --> 00:01:10,280', 'Il a une idée.')
6	3	('13', '00:01:13,370 --> 00:01:20,359', '* Babbeln, Kreischen * Albert liebt Physik und Mathematik.')	('7', '00:01:19,128 --> 00:01:24,000', 'ALBERT ADORA LA FISICA E LA MATEMATICA.')	('10', '00:01:17,896 --> 00:01:21,720', 'Albert adore la physique et les mathématiques.')
7	3	('14', '00:01:21,103 --> 00:01:27,559', 'Hier schreibt er die Formel auf, die erklärt, warum das Wasser am Rand eines Glases nach oben läuft.')	('8', '00:01:24,812 --> 00:01:33,880', "SCRIVE UNA FORMULA CHE SPIEGA IL FENOMENO DELL'ACQUA, CHE RISALE LE PARETI DEL BICCHIERE.")	('11', '00:01:22,113 --> 00:01:27,160', "Là, il écrit une formule expliquant le phénomène de l'eau qui remonte.")
8	3	('16', '00:01:31,507 --> 00:01:33,920', 'Aber es ist eine wichtige Entdeckung.')	('9', '00:01:34,522 --> 00:01:37,720', "E' UNA SCOPERTA IMPORTANTE.")	('25', '00:03:09,073 --> 00:03:11,440', 'Cette découvert est fantastique !')
9	3	('17', '00:01:35,136 --> 00:01:38,120', 'Sofort muss er alle über seine Entdeckung informieren.')	('10', '00:01:38,969 --> 00:01:41,560', 'TUTTI DEVONO SAPERLO!')	('13', '00:01:34,200 --> 00:01:38,360', 'Il faut absolument que tout le monde soit au courant.')
10	3	('18', '00:01:38,907 --> 00:01:41,120', 'Albert Einstein ist richtig stolz.')	('2', '00:00:41,087 --> 00:00:45,560', 'ALBERT EINSTEIN SI ANNOIA AL LAVORO.')	('30', '00:03:25,400 --> 00:03:34,280', "Tout n'est peut-être pas exact, mais Einstein est le savant le plus célèbre et fut récompensé pour ses travaux.")
11	3	('20', '00:01:44,665 --> 00:01:47,680', 'Aber seine Kolleg:innen interessiert das wenig.')	('11', '00:01:42,130 --> 00:01:48,120', 'SI PARLA DI ALBERT SUL GIORNALE, MA AI SUOI COLLEGHI NON INTERESSA.')	('15', '00:01:42,681 --> 00:01:45,680', "Mais ça n'intéresse pas ses collègues.")
12	3	('21', '00:01:47,824 --> 00:01:51,679', 'Trotz seiner Entdeckung ändert sich nichts in seinem Alltag.')	('12', '00:01:48,714 --> 00:01:54,200', 'MALGRADO QUESTA SCOPERTA, LA SUA VITA NON CAMBIA.')	('16', '00:01:46,480 --> 00:01:50,360', 'Et malgré cette découverte, sa vie ne change pas.')
13	3	('24', '00:02:08,796 --> 00:02:10,720', 'Albert hat noch eine Idee:')	('22', '00:03:16,950 --> 00:03:21,000', 'ECCO ALBERT MOLTI ANNI DOPO.')	('18', '00:02:08,813 --> 00:02:11,160', 'Albert a encore une idée !')
14	3	('25', '00:02:15,859 --> 00:02:21,760', 'Dieses Mal schreibt unser Forscher Albert eine ganz wichtige, aber sehr komplizierte Formel auf.')	('7', '00:01:19,128 --> 00:01:24,000', 'ALBERT ADORA LA FISICA E LA MATEMATICA.')	('19', '00:02:14,127 --> 00:02:21,560', 'Cette fois, notre chercheur écrit une formule très importante, mais très compliquée à comprendre.')
