id	aligned	de	it	fr
0	2	('1', '00:00:01,600 --> 00:00:01,928', '. Mit')	('13', '00:02:36,822 --> 00:02:40,080', 'AVANTI!')	
1	2	('4', '00:00:31,745 --> 00:00:35,760', 'Unsere Geschichte spielt 1712 in der Gegend des Hallwilersees.')	('1', '00:00:32,136 --> 00:00:36,840', 'SIAMO NEL 1712, NELLA REGIONE DEL LAGO DI HALLWIL.')	
2	2	('6', '00:00:42,585 --> 00:00:44,157', 'Auf beiden Seiten kämpfen')	('16', '00:03:06,384 --> 00:03:23,760', "SPAVENTATI DAL FUOCO E DAL RUMORE ASSORDANTE, I NEMICI PENSANO DI ESSERE ACCERCHIATI DA UN ENORME ESERCITO E LA BATTAGLIA E' VINTA!")	
3	2	('8', '00:00:47,592 --> 00:00:54,400', 'In diesem kleinen Dorf ziehen alle Männer in den Krieg und lassen Frauen und Kinder alleine zurück.')	('3', '00:00:45,268 --> 00:00:55,600', 'IN QUESTO VILLAGGIO TUTTI GLI UOMINI PARTONO PER LA GUERRA LASCIANDO DONNE E BAMBINI.')	
4	2	('10', '00:01:05,980 --> 00:01:07,880', 'Schnell Hilfe holen!')	('4', '00:00:57,564 --> 00:01:05,800', "ARRIVA PERO' UN PERICOLO, BISOGNA CERCARE UN AIUTO!")	
5	2	('12', '00:01:13,796 --> 00:01:17,640', 'Nur der Besitzer, ein alter, pensionierter General.')	('5', '00:01:07,119 --> 00:01:21,440', "SFORTUNATAMENTE, IN QUESTO CASTELLO NON C'E' NESSUNO, TRANNE IL PROPRIETARIO, UN VECCHIO GENERALE IN PENSIONE.")	
6	2	('13', '00:01:17,824 --> 00:01:19,280', 'Schnell, Hilfe!')	('4', '00:00:57,564 --> 00:01:05,800', "ARRIVA PERO' UN PERICOLO, BISOGNA CERCARE UN AIUTO!")	
7	2	('16', '00:01:34,745 --> 00:01:38,760', 'Doch die Frauen wissen nicht, wie sie sich verteidigen können.')	('7', '00:01:31,266 --> 00:01:42,560', "NEL VILLAGGIO E' STATO DATO L'ALLARME, MA LE DONNE NON SANNO COSA FARE PER DIFENDERSI.")	
8	2	('18', '00:01:45,467 --> 00:01:52,040', 'Der alte Mann verlangt, dass sich alle Männer versammeln, doch die sind alle in den Krieg gezogen.')	('16', '00:03:06,384 --> 00:03:23,760', "SPAVENTATI DAL FUOCO E DAL RUMORE ASSORDANTE, I NEMICI PENSANO DI ESSERE ACCERCHIATI DA UN ENORME ESERCITO E LA BATTAGLIA E' VINTA!")	
9	2	('20', '00:01:56,343 --> 00:02:02,840', 'So beschliessen die Frauen, selber eine Armee auf die Beine zu stellen, um sich zu verteidigen.')	('9', '00:01:56,422 --> 00:02:02,880', 'LE DONNE DECIDONO DI FORMARE DA SOLE UN ESERCITO PER DIFENDERSI.')	
10	2	('21', '00:02:02,993 --> 00:02:06,960', 'Jemand muss erst die Frauen aus dem Dorf nebenan holen.')	('9', '00:01:56,422 --> 00:02:02,880', 'LE DONNE DECIDONO DI FORMARE DA SOLE UN ESERCITO PER DIFENDERSI.')	
11	2	('23', '00:02:19,465 --> 00:02:26,680', 'In der Zwischenzeit suchen die Frauen ihre Waffen zusammen und schmieden einen Plan, um den den Feind in Schach zu halten.')	('11', '00:02:19,702 --> 00:02:30,160', 'LE DONNE RAGGRUPPANO LE ARMI E METTONO A PUNTO UNO STRATAGEMMA PER FAR RETROCEDERE IL NEMICO.')	
12	2	('24', '00:02:26,846 --> 00:02:28,760', 'Verstärkung trifft ein!')	('13', '00:02:36,822 --> 00:02:40,080', 'AVANTI!')	
13	2	('25', '00:02:31,936 --> 00:02:33,480', 'Alle sind bereit.')	('13', '00:02:36,822 --> 00:02:40,080', 'AVANTI!')	
14	2	('26', '00:02:33,671 --> 00:02:35,560', 'Sogar der General.')	('12', '00:02:30,309 --> 00:02:36,120', 'TUTTE SONO PRONTE, GUIDATE DAL GENERALE.')	
15	2	('27', '00:02:36,982 --> 00:02:38,760', 'Vorwärts!')	('13', '00:02:36,822 --> 00:02:40,080', 'AVANTI!')	
16	2	('28', '00:02:46,385 --> 00:02:49,600', 'Im Wald bringen sich alle wie geplant in Stellung.')	('14', '00:02:46,478 --> 00:02:53,280', 'NELLA FORESTA CI SI ORGANIZZA COME PREVISTO.')	
17	2	('30', '00:02:55,664 --> 00:02:57,800', "Der Feind kommt, jetzt geht's los!")	('13', '00:02:36,822 --> 00:02:40,080', 'AVANTI!')	
