id	aligned	de	it	fr
0	3	('1', '00:00:03,600 --> 00:00:03,886', '. Mit')	('4', '00:00:53,600 --> 00:00:57,560', "COSA C'E' DIETRO QUESTO CESPUGLIO?")	('1', '00:00:09,173 --> 00:00:27,520', '...')
1	2	('2', '00:00:04,024 --> 00:00:08,160', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Klänge *')	('6', '00:01:08,410 --> 00:01:16,920', 'GEORGES SI DOMANDA COME FANNO LE PALLINE AD ATTACCARSI AI VESTITI.')	
2	3	('3', '00:00:29,730 --> 00:00:35,040', 'Heute in "Helveticus": George de Mestral und die Erfindung des Klettverschlusses.')	('13', '00:01:51,596 --> 00:01:56,840', 'QUESTA INVENZIONE DI GEORGES SI CHIAMA VELCRO.')	('2', '00:00:27,903 --> 00:00:32,840', '-Aujourd\'hui dans "Helveticus", George de Mestral et l\'invention du velcro.')
3	3	('5', '00:00:37,680 --> 00:00:38,960', 'Waadt im Jahr 1941.')	('1', '00:00:33,347 --> 00:00:39,840', 'LA STORIA SI SVOLGE NEL CANTON VAUD NEL 1941.')	('3', '00:00:33,222 --> 00:00:36,680', 'Notre histoire se passe dans le canton de Vaud, en 1941.')
4	3	('6', '00:00:40,926 --> 00:00:42,760', 'Das ist Rex.')	('2', '00:00:40,737 --> 00:00:43,120', 'ECCO REX.')	('4', '00:00:41,337 --> 00:00:42,217', 'Voici Rex.')
5	3	('10', '00:00:53,801 --> 00:00:54,400', 'Bellen *')	('17', '00:02:29,115 --> 00:02:34,080', "CI SIAMO! QUESTA VOLTA E' VELCRO.")	('1', '00:00:09,173 --> 00:00:27,520', '...')
6	3	('18', '00:01:32,390 --> 00:01:40,120', 'Erstaunlich ist, dass sich die Häkchen, wenn man an der Klette zieht, zuerst ausstrecken und dann gleich wieder zum Häkchen werden.')	('10', '00:01:32,351 --> 00:01:38,040', 'I GANCI SI DEFORMANO E POI RIPRENDONO LA LORO FORMA.')	('16', '00:01:29,456 --> 00:01:38,840', "Et ce qui est fantastique, c'est que quand on tire, les crochets se déforment, puis ils retrouvent leur forme originelle.")
7	3	('19', '00:01:40,264 --> 00:01:43,120', 'Das wäre doch ein perfektes Verschlusssystem.')	('11', '00:01:38,206 --> 00:01:42,640', 'UN MERAVIGLIOSO SISTEMA DI CHIUSURA!')	('17', '00:01:39,227 --> 00:01:42,480', 'Cela ferait un merveilleux système de fermeture !')
8	3	('20', '00:01:43,265 --> 00:01:45,800', 'Einerseits ein Stück Stoff, wie Velours.')	('13', '00:01:51,596 --> 00:01:56,840', 'QUESTA INVENZIONE DI GEORGES SI CHIAMA VELCRO.')	('18', '00:01:42,861 --> 00:01:45,680', "D'un côté, un tissu qui ressemble à du velours.")
9	2	('25', '00:02:06,637 --> 00:02:11,080', 'Er findet jemanden, der ein ganz neues Material herstellt.')	('15', '00:02:04,300 --> 00:02:14,640', 'UN GIORNO INCONTRA DELLE PERSONE CHE FABBRICANO UN NUOVO MATERIALE: IL NYLON.')	
