id	aligned	de	it	fr
0	2	('1', '00:00:03,600 --> 00:00:03,928', '. Mit')	('15', '00:02:08,184 --> 00:02:12,360', 'E A COSA FA PENSARE IL GIALLO?')	
1	2	('2', '00:00:04,093 --> 00:00:08,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('10', '00:01:38,823 --> 00:01:45,440', "DIVENTERA' UNO DEI QUADRI PIU' FAMOSI AL MONDO.")	
2	2	('3', '00:00:30,474 --> 00:00:33,320', 'Heute in "Helveticus": die Symbolisten.')	('10', '00:01:38,823 --> 00:01:45,440', "DIVENTERA' UNO DEI QUADRI PIU' FAMOSI AL MONDO.")	
3	2	('4', '00:00:34,037 --> 00:00:37,760', 'Unsere Geschichte spielt 1880 in Genf und Zürich.')	('1', '00:00:32,329 --> 00:00:36,600', 'SIAMO A GINEVRA E ZURIGO NEL 1880.')	
4	2	('5', '00:00:41,061 --> 00:00:45,560', 'Heute Morgen gibt der Maler Ferdinand Hodler in seinem Atelier einen Kurs.')	('2', '00:00:36,838 --> 00:00:43,600', 'IL PITTORE FERDINAND HODLER FA UNA LEZIONE NEL SUO STUDIO.')	
5	2	('7', '00:00:50,690 --> 00:00:53,120', 'Aber was heisst Symbolismus?')	('4', '00:00:48,166 --> 00:00:51,960', "MA COS'E' LA PITTURA SIMBOLICA?")	
6	2	('8', '00:00:54,983 --> 00:00:58,200', 'Bei der Farbe Blau denken alle sofort an den Himmel.')	('18', '00:02:44,480 --> 00:02:49,880', 'LA FORMA BLU RAPPRESENTA IL CIELO E LE NUVOLE.')	
7	2	('9', '00:00:58,352 --> 00:01:03,280', 'Blau ist eine Farbe, die beruhigt und ein Gefühl von Sicherheit gibt.')	('6', '00:01:00,384 --> 00:01:06,320', "IL BLU PUO' ESSERE IL SIMBOLO DEL CIELO E DELLA SICUREZZA.")	
8	2	('10', '00:01:03,425 --> 00:01:06,960', 'Blau ist also ein Symbol für den Himmel und Sicherheit.')	('6', '00:01:00,384 --> 00:01:06,320', "IL BLU PUO' ESSERE IL SIMBOLO DEL CIELO E DELLA SICUREZZA.")	
9	2	('11', '00:01:10,661 --> 00:01:16,600', 'In der Schweiz gibt es noch einen anderen berühmten Symbolisten: Arnold Böcklin.')	('7', '00:01:06,422 --> 00:01:19,560', "IN SVIZZERA C'E' UN ALTRO FAMOSO PITTORE SIMBOLISTA: ARNOLD BOEKLIN, CHE DIPINGE PAESAGGI MISTERIOSI, POPOLATI DA PERSONAGGI IMMAGINARI.")	
10	2	('16', '00:01:33,647 --> 00:01:34,720', '"Die Toteninsel".')	('2', '00:00:36,838 --> 00:00:43,600', 'IL PITTORE FERDINAND HODLER FA UNA LEZIONE NEL SUO STUDIO.')	
11	2	('21', '00:01:50,745 --> 00:01:54,760', 'Er meint, sieht man Rot, denkt man sofort an Feuer und Gefahr.')	('12', '00:01:50,652 --> 00:01:56,600', 'IL COLORE ROSSO RICORDA IL FUOCO, IL PERICOLO.')	
12	2	('22', '00:01:59,401 --> 00:02:02,000', 'Aber es geht nicht nur um Farben.')	('13', '00:01:57,168 --> 00:02:01,880', 'MA NON CI SONO SOLO I COLORI.')	
13	2	('23', '00:02:02,151 --> 00:02:05,160', 'Eine Taube ist z.B. ein Symbol für Frieden.')	('14', '00:02:02,000 --> 00:02:07,920', "LA COLOMBA, PER ESEMPIO, E' IL SIMBOLO DELLA PACE.")	
14	2	('25', '00:02:10,758 --> 00:02:12,000', 'Woran denkt man da?')	('15', '00:02:08,184 --> 00:02:12,360', 'E A COSA FA PENSARE IL GIALLO?')	
15	2	('26', '00:02:17,745 --> 00:02:19,054', 'Hier kommt ja Arnold.')	('25', '00:03:35,159 --> 00:03:40,160', 'RASSICURATO, ARNOLD TORNA AI SUOI PENNELLI.')	
16	2	('29', '00:02:25,419 --> 00:02:28,560', 'Diese beiden Bilder zeigen den Menschen und die Natur.')	('17', '00:02:34,453 --> 00:02:44,360', "IN QUELLO DI FERDINAND, IL TAGLIALEGNA ESPRIME LA FORZA DELL'UOMO DI FRONTE ALLA NATURA.")	
17	2	('32', '00:02:35,457 --> 00:02:38,760', 'So kann man verstehen, dass der Mensch Teil der Natur ist.')	('17', '00:02:34,453 --> 00:02:44,360', "IN QUELLO DI FERDINAND, IL TAGLIALEGNA ESPRIME LA FORZA DELL'UOMO DI FRONTE ALLA NATURA.")	
18	2	('35', '00:02:47,465 --> 00:02:51,520', 'Die ovale, blaue Fläche ist Sinnbild für den Himmel und Wolken.')	('18', '00:02:44,480 --> 00:02:49,880', 'LA FORMA BLU RAPPRESENTA IL CIELO E LE NUVOLE.')	
19	2	('36', '00:02:51,690 --> 00:02:56,880', 'Man könnte also sagen, dass Symbolisten versuchen, Ideen zu malen.')	('19', '00:02:49,993 --> 00:02:54,880', 'IL SIMBOLISMO TENTA DI DIPINGERE DELLE IDEE.')	
20	2	('38', '00:03:07,640 --> 00:03:09,800', 'Aber was ist denn jetzt los?')	('15', '00:02:08,184 --> 00:02:12,360', 'E A COSA FA PENSARE IL GIALLO?')	
21	2	('41', '00:03:18,265 --> 00:03:22,800', 'Könnte es sein, dass die Menschen den Symbolismus gar nicht verstehen?')	('22', '00:03:17,311 --> 00:03:23,680', "MA E' VERO CHE LA GENTE NON APPREZZA LA PITTURA SIMBOLICA?")	
22	2	('45', '00:03:36,184 --> 00:03:38,840', 'Arnold macht es mit seinen Bildern gleich.')	('16', '00:02:14,022 --> 00:02:34,320', '"ECCO ARNOLD, CHE SORPRESA!" "CONFRONTIAMO I NOSTRI LAVORI!" IN QUELLO DI ARNOLD, I PERSONAGGI HANNO IL COLORE DEGLI ALBERI E SI PUO\' CAPIRE CHE L\'UOMO FA PARTE DELLA NATURA.')	
