id	aligned	de	it	fr
0	3	('1', '00:00:02,489 --> 00:00:05,196', '. Mit')	('28', '00:02:14,642 --> 00:02:16,208', 'Da questa parte?')	('22', '00:02:03,120 --> 00:02:04,560', '-De ce côté ?')
1	2	('2', '00:00:05,348 --> 00:00:12,531', 'Untertiteln von SWISS TXT Solinetz ist eine Organisation, die v.a. auf Freiwilligen aufbaut.')	('1', '00:00:07,293 --> 00:00:12,965', '* "Solinetz" è un\'organizzazione che si basa principalmente sul volontariato.')	
2	2	('3', '00:00:13,224 --> 00:00:19,009', 'Es geht grundsätzlich darum, Geflüchtete zu unterstützen, aber auch das Zusammenkommen zu fördern.')	('2', '00:00:13,275 --> 00:00:18,135', "L'obiettivo è sostenere i rifugiati, ma anche incoraggiare le persone a unirsi.")	
3	2	('4', '00:00:19,704 --> 00:00:23,088', 'So können Menschen Vorurteile abbauen und Sachen unternehmen.')	('3', '00:00:18,447 --> 00:00:22,686', 'Persone diverse possono ritrovarsi e abbattere i pregiudizi.')	
4	3	('5', '00:00:23,781 --> 00:00:25,289', 'Wisst ihr schon, wie das geht?')	('4', '00:00:23,577 --> 00:00:25,071', 'Sai già come farlo?')	('22', '00:02:03,120 --> 00:02:04,560', '-De ce côté ?')
5	3	('6', '00:00:25,993 --> 00:00:28,689', 'Habt ihr schon mal mit Aquarell gearbeitet?')	('5', '00:00:25,237 --> 00:00:27,975', "Hai mai lavorato con l'acquerello?")	('2', '00:00:17,272 --> 00:00:19,880', "-Vous avez déjà fait de l'aquarelle ?")
6	3	('7', '00:00:29,377 --> 00:00:30,052', 'Ich noch nicht.')	('6', '00:00:28,389 --> 00:00:30,135', 'No, io mai.')	('22', '00:02:03,120 --> 00:02:04,560', '-De ce côté ?')
7	3	('8', '00:00:30,149 --> 00:00:30,969', '- Vor langer Zeit.')	('45', '00:03:47,651 --> 00:03:48,009', '-Sì.')	('3', '00:00:20,156 --> 00:00:21,600', '-Moi, y a longtemps.')
8	3	('9', '00:00:31,675 --> 00:00:32,595', 'Vor langer Zeit?')	('21', '00:01:53,446 --> 00:01:55,087', 'Ed è la prima volta?')	('3', '00:00:20,156 --> 00:00:21,600', '-Moi, y a longtemps.')
9	3	('10', '00:00:32,718 --> 00:00:32,964', '- Ja.')	('45', '00:03:47,651 --> 00:03:48,009', '-Sì.')	('43', '00:03:36,977 --> 00:03:37,320', '-Oui.')
10	3	('11', '00:00:33,660 --> 00:00:35,249', 'Hier sieht man den Effekt schon.')	('7', '00:00:32,881 --> 00:00:36,175', "Qui si può già vedere l'effetto.")	('4', '00:00:23,767 --> 00:00:25,600', "-On voit déjà l'effet.")
11	3	('12', '00:00:36,795 --> 00:00:41,010', 'Diese Farbe verbreitet sich dann schon fast von allein im Wasser.')	('8', '00:00:36,492 --> 00:00:40,815', "Con l'acqua il colore si stende sul foglio quasi da solo.")	('5', '00:00:27,363 --> 00:00:31,800', "Regardez comme cette couleur se dilue déjà dans l'eau.")
