id	aligned	de	it	fr
0	3	('2', '00:00:04,597 --> 00:00:08,652', 'Untertiteln von SWISS TXT Ich gebe 100 %, aber dafür richtig.')	('36', '00:04:01,934 --> 00:04:08,328', 'sottotitoli SWISS TXT Lugano')	('39', '00:04:02,016 --> 00:04:04,880', 'Sous-titrage SWISS TXT')
1	3	('4', '00:00:14,079 --> 00:00:15,630', 'Lass dich nicht stressen.')	('21', '00:02:22,454 --> 00:02:25,847', "Finora va bene, ce l'ho fatta a non ricadere.")	('26', '00:02:43,297 --> 00:02:48,360', "Ce qui est important, c'est qu'on n'exige pas l'abstinence.")
2	3	('6', '00:00:22,321 --> 00:00:27,653', 'Drei Jahre lang sass Michel im Gefängnis - wegen Diebstahl, Raub und Sachbeschädigung.')	('1', '00:00:02,011 --> 00:00:16,213', '* * Michel è stato in prigione 3 anni, per furto, rapina e danni alla proprietà.')	('2', '00:00:20,721 --> 00:00:27,720', '-Michel a passé trois ans en prison pour vol avec violence et vandalisme.')
3	2	('7', '00:00:28,350 --> 00:00:32,133', 'Seit einem Monat lebt er nun wieder in Freiheit, in der WG am Hang.')	('2', '00:00:16,771 --> 00:00:21,693', 'Da 1 mese, vive in libertà in un appartamento condiviso in questa casa.')	
4	3	('8', '00:00:32,933 --> 00:00:37,132', 'Es ist ... ... ein Schritt in die Freiheit.')	('35', '00:03:52,280 --> 00:03:55,298', 'la soluzione per tornare a una libertà ritrovata.')	('4', '00:00:31,661 --> 00:00:37,800', "-C'est un premier pas vers la liberté, après la prison.")
5	3	('10', '00:00:40,816 --> 00:00:42,733', 'Es ist betreutes Wohnen.')	('22', '00:02:30,084 --> 00:02:34,287', "L'inserimento nell'appartamento condiviso funziona bene.")	('5', '00:00:38,115 --> 00:00:42,200', "C'est un logement et de l'accompagnement.")
6	3	('11', '00:00:43,600 --> 00:00:45,534', 'Die Leute sind sehr anständig.')	('16', '00:01:37,377 --> 00:01:43,775', "E' semplice... ...ma c'è tutto il necessario.")	('6', '00:00:42,487 --> 00:00:44,840', 'Les gens sont très corrects.')
7	3	('12', '00:00:46,584 --> 00:00:50,333', 'Aber es ist auch Arbeit - wie vorher auch.')	('5', '00:00:33,704 --> 00:00:39,654', 'Le persone sono gentili, ma devo anche darmi da fare, proprio come prima.')	('7', '00:00:45,146 --> 00:00:49,400', "Mais c'est aussi du travail, comme avant.")
8	3	('13', '00:00:51,592 --> 00:00:55,333', 'Die Wohngemeinschaft am Hang in der Gemeinde Mühleberg bei Bern.')	('6', '00:00:40,199 --> 00:00:45,454', 'La piccola comunità si trova nel Comune di Muehleberg, nei pressi di Berna.')	('8', '00:00:49,677 --> 00:00:55,400', '-La maison communautaire am Hang se trouve dans la commune de Muehleberg.')
9	3	('14', '00:00:56,032 --> 00:01:00,212', 'Dank der Felber-Stiftung bekommen ehemalige Strafgefangene ein Zimmer.')	('7', '00:00:46,004 --> 00:00:50,894', 'Grazie alla Fondazione Felber, agli ex detenuti viene assegnata una stanza.')	('9', '00:00:55,676 --> 00:00:59,280', "Des chambres sont proposées à d'anciens détenus.")
10	3	('15', '00:01:02,720 --> 00:01:09,572', 'Küche, Bad und der Umschwung werden gemeinsam genutzt und instand gehalten, begleitet von Sozialarbeitern.')	('8', '00:00:51,195 --> 00:00:57,094', 'La cucina, il bagno e le altre parti comuni sono condivise e mantenute dagli ospiti stessi.')	('10', '00:00:59,566 --> 00:01:05,320', 'Ils partagent la cuisine, la salle de bain et le terrain avoisinant.')
11	3	('16', '00:01:10,665 --> 00:01:13,013', 'Das Schöne ist, dass wir die Büros hier haben.')	('22', '00:02:30,084 --> 00:02:34,287', "L'inserimento nell'appartamento condiviso funziona bene.")	('12', '00:01:09,866 --> 00:01:12,840', '-Nos bureaux sont sur place, on peut discuter.')
