id	aligned	de	it	fr
0	3	('1', '00:00:01,600 --> 00:00:01,928', '. Mit')	('5', '00:01:06,950 --> 00:01:11,320', "QUI E' UNA BARAONDA!")	('1', '00:00:09,133 --> 00:00:27,400', '...')
1	3	('3', '00:00:27,985 --> 00:00:31,040', 'Heute in "Helveticus": die Rettung von Avenches.')	('1', '00:00:32,293 --> 00:00:36,960', "SIAMO SULL'ALTOPIANO SVIZZERO NEL 69 AVANTI CRISTO.")	('2', '00:00:27,781 --> 00:00:31,160', '-Aujourd\'hui dans "Helveticus", le sauvetage d\'Avenches.')
2	3	('4', '00:00:32,025 --> 00:00:35,840', 'Unsere Geschichte spielt 69 v.Chr. im Schweizer Mittelland.')	('1', '00:00:32,293 --> 00:00:36,960', "SIAMO SULL'ALTOPIANO SVIZZERO NEL 69 AVANTI CRISTO.")	('3', '00:00:31,542 --> 00:00:36,720', "Notre histoire se passe en l'an 69 avant J.-C., dans la région du Plateau suisse.")
3	3	('5', '00:00:37,432 --> 00:00:45,920', 'In der Hügellandschaft um die drei Seen, nahe eines armen Helvetierdorfs, bereitet sich eine römische Armee für den Kampf vor.')	('2', '00:00:37,117 --> 00:00:49,720', "NEL PAESE DEI TRE LAGHI, NON LONTANO DA UN POVERO PAESINO, L'ESERCITO ROMANO HA DECISO DI INVADERE LA REGIONE.")	('4', '00:00:37,102 --> 00:00:44,870', "Dans le paysage vallonné des trois lacs, non loin d'un petit village helvète, l'armée romaine se prépare à la bataille.")
4	3	('6', '00:00:46,062 --> 00:00:49,680', 'Die Römer haben beschlossen, die gesamte Region zu erobern.')	('7', '00:01:19,893 --> 00:01:30,480', "LA BATTAGLIA E' VINTA RAPIDAMENTE DAI ROMANI CHE FANNO MOLTI PRIGIONIERI.")	('5', '00:00:45,000 --> 00:00:48,120', "Les Romains ont décidé d'envahir toute la région.")
5	3	('7', '00:00:49,817 --> 00:00:58,160', 'Der römische Anführer Caecina lässt keine Gelegenheit aus, um zu kämpfen und zu beweisen, dass er immer gewinnt - egal, gegen wen.')	('7', '00:01:19,893 --> 00:01:30,480', "LA BATTAGLIA E' VINTA RAPIDAMENTE DAI ROMANI CHE FANNO MOLTI PRIGIONIERI.")	('6', '00:00:48,506 --> 00:00:57,280', "A la tête de l'armée, le redoutable général Caecina ne manque jamais une occasion de se battre pour montrer qu'il est le plus fort !")
6	3	('8', '00:00:58,713 --> 00:01:05,600', 'Die Helvetier aber haben keine Kampferfahrung, v.a. nicht gegen eine so grosse und gut organisierte Armee.')	('4', '00:00:58,712 --> 00:01:06,600', "DALL’ALTRO LATO, NON SANNO COMBATTERE CONTRO UN ESERCITO COSI' POTENTE.")	('7', '00:00:58,823 --> 00:01:05,303', "En face, on n'est pas habitué à se battre, surtout contre une grande armée puissante et organisée.")
7	3	('12', '00:01:21,046 --> 00:01:25,680', 'Tatsächlich: Die Römer haben die Schlacht schnell gewonnen')	('7', '00:01:19,893 --> 00:01:30,480', "LA BATTAGLIA E' VINTA RAPIDAMENTE DAI ROMANI CHE FANNO MOLTI PRIGIONIERI.")	('11', '00:01:19,906 --> 00:01:26,880', 'Et effectivement, la bataille est rapidement gagnée par les Romains, qui font beaucoup de prisonniers.')
8	3	('25', '00:02:45,917 --> 00:02:48,080', 'Jetzt aber weg wie der Blitz!')	('5', '00:01:06,950 --> 00:01:11,320', "QUI E' UNA BARAONDA!")	('8', '00:01:05,427 --> 00:01:06,480', "C'est la pagaille.")
9	3	('26', '00:02:51,666 --> 00:02:56,000', 'Nur Claudius Cossus blieb tapfer stehen, da er etwas sagen wollte.')	('16', '00:02:48,332 --> 00:02:56,040', "CLAUDIUS COSSUS, L'ULTIMO NEGOZIATORE, NON CEDE ALLA PAURA.")	('26', '00:02:47,760 --> 00:02:55,880', '!" Mais Claudius Cossus, le dernier négociateur, refuse de céder à la peur.')
10	3	('27', '00:02:56,146 --> 00:03:05,160', 'Da er ein ausgezeichneter Redner ist, redet er den Römern ins Gewissen, wie ungerecht es doch sei, gegen wehrlose Stadtleute zu kämpfen.')	('17', '00:02:57,518 --> 00:03:09,320', "E' UN ABILE ORATORE E FA PRENDERE COSCIENZA AI ROMANI DELL'INGIUSTIZIA DELLA GUERRA PER GLI ABITANTI INDIFESI.")	('28', '00:02:58,224 --> 00:03:11,040', "C'est un habile parleur, et il fait prendre conscience aux Romains de l'injustice de la guerre pour des habitants sans défense, et combien il serait plus agréable de vivre en paix.")
11	3	('29', '00:03:13,776 --> 00:03:17,520', 'Die Römer werden plötzlich ganz zahm und wollen nicht mehr kämpfen.')	('18', '00:03:10,774 --> 00:03:17,520', 'COMMOSSI, I ROMANI PERDONO LA VOGLIA DI COMBATTERE.')	('29', '00:03:11,429 --> 00:03:22,000', "Devant un si émouvant discours, les Romains n'ont soudainement plus envie de se battre, et la ville devint donc romaine en douceur, sans affrontement.")
12	3	('30', '00:03:17,669 --> 00:03:22,120', 'So wurde Avenches ohne blutige Schlacht zu einer römischen Stadt.')	('19', '00:03:17,716 --> 00:03:22,160', "LA CITTA' DIVENTA ROMANA SENZA SCONTRI.")	('29', '00:03:11,429 --> 00:03:22,000', "Devant un si émouvant discours, les Romains n'ont soudainement plus envie de se battre, et la ville devint donc romaine en douceur, sans affrontement.")
