id	aligned	de	it	fr
0	2	('2', '00:00:02,093 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('12', '00:01:58,314 --> 00:02:02,200', "LA PIU' CORTA PASSA DALLA SVIZZERA.")	
1	3	('3', '00:00:27,945 --> 00:00:31,880', 'Heute in "Helveticus": Napoleon und die Helvetische Republik.')	('7', '00:01:19,022 --> 00:01:24,880', 'NAPOLEONE AMA LE BATTAGLIE E PARTE SUBITO PER LA SVIZZERA.')	('2', '00:00:27,916 --> 00:00:31,840', "-Aujourd'hui : Napoléon et la République helvétique.")
2	2	('4', '00:00:32,419 --> 00:00:34,926', 'Unsere Geschichte spielt irgendwo im Kanton')	('2', '00:00:39,012 --> 00:00:41,800', "IN SVIZZERA C'ERANO DUE GRUPPI.")	
3	3	('5', '00:00:35,045 --> 00:00:36,120', 'Waadt im Jahr 1800.')	('1', '00:00:34,133 --> 00:00:38,240', 'LA STORIA SI SVOLGE NEL CANTON VAUD NEL 1800.')	('3', '00:00:32,232 --> 00:00:36,280', 'Notre histoire commence dans le canton de Vaud vers 1800.')
4	3	('6', '00:00:36,932 --> 00:00:39,760', 'Zu dieser Zeit gab es in der Schweiz zwei grosse Lager.')	('2', '00:00:39,012 --> 00:00:41,800', "IN SVIZZERA C'ERANO DUE GRUPPI.")	('4', '00:00:36,677 --> 00:00:39,840', 'A cette époque, en Suisse, il y a 2 camps.')
5	3	('7', '00:00:39,892 --> 00:00:45,800', 'Die einen wollten die Schweiz zu einer Republik machen, so wie das Nachbarland Frankreich, die sog. Republikaner:innen.')	('18', '00:02:41,118 --> 00:02:49,120', "RIENTRANDO IN FRANCIA, NAPOLEONE PORTA CON SE' I SUOI SOLDATI, ANCHE QUELLI CHE ERANO IN SVIZZERA.")	('5', '00:00:40,227 --> 00:00:45,920', 'Ceux qui veulent une République en Suisse, comme en France : les républicains.')
6	3	('8', '00:00:45,936 --> 00:00:52,360', 'Den anderen wäre es lieber gewesen, wenn die Schweiz eine Konföderation aus Kantonen blei- ben würde, den sog. Eidgenoss:innen.')	('2', '00:00:39,012 --> 00:00:41,800', "IN SVIZZERA C'ERANO DUE GRUPPI.")	('6', '00:00:46,306 --> 00:00:51,800', 'Et ceux qui veulent que la Suisse reste une confédération : les confédérés.')
7	3	('9', '00:00:52,506 --> 00:01:00,040', 'Das ist ein Republikaner, der gerade nach Frankreich geht, um bei dem Mann Hilfe zu holen, der unser Nachbarland regiert.')	('4', '00:00:56,579 --> 00:01:03,600', 'UN REPUBBLICANO VA IN FRANCIA PER CHIEDERE AIUTO A COLUI CHE DIRIGE IL PAESE.')	('7', '00:00:52,507 --> 00:00:58,840', "Et voici un républicain qui s'en va en France pour demander de l'aide au chef du pays.")
8	3	('11', '00:01:04,916 --> 00:01:14,519', 'Der Schweizer sagt zu ihm, dass er gerne eine Revolution in der Schweiz machen würde, damit die Schweiz eine Republik wie Frankreich werde.')	('18', '00:02:41,118 --> 00:02:49,120', "RIENTRANDO IN FRANCIA, NAPOLEONE PORTA CON SE' I SUOI SOLDATI, ANCHE QUELLI CHE ERANO IN SVIZZERA.")	('10', '00:01:07,193 --> 00:01:11,720', "Le Suisse lui explique qu'il veut faire la révolution chez lui.")
9	2	('12', '00:01:14,709 --> 00:01:17,000', 'Révolution République.')	('6', '00:01:09,251 --> 00:01:18,400', "LO SVIZZERO GLI SPIEGA CHE VUOLE FARE LA RIVOLUZIONE, COSI' CHE LA SVIZZERA DIVENTI UNA REPUBBLICA.")	
10	3	('14', '00:01:19,215 --> 00:01:22,840', 'Weil er gerne Schlachten führt, reist er sofort ab in die Schweiz.')	('18', '00:02:41,118 --> 00:02:49,120', "RIENTRANDO IN FRANCIA, NAPOLEONE PORTA CON SE' I SUOI SOLDATI, ANCHE QUELLI CHE ERANO IN SVIZZERA.")	('31', '00:02:48,640 --> 00:02:53,440', 'Mais dès les soldats partis, les Suisses se battent à nouveau.')
11	3	('15', '00:01:22,989 --> 00:01:28,960', 'In der Schweiz streiten sich die Republikaner:innen und die Eidgenoss:innen immer noch.')	('21', '00:03:03,899 --> 00:03:09,080', "MA IL GENERALE NON VUOLE PIU' COMBATTERE IN SVIZZERA.")	('5', '00:00:40,227 --> 00:00:45,920', 'Ceux qui veulent une République en Suisse, comme en France : les républicains.')
12	3	('18', '00:01:38,266 --> 00:01:45,600', 'Sobald der Krieg angefangen hat, lässt er seine Armee die Revolution beenden und geht schnell wieder nach Hause.')	('10', '00:01:36,589 --> 00:01:45,480', 'NAPOLEONE LASCIA IL SUO ESERCITO A FINIRE LA RIVOLUZIONE E TORNA A CASA.')	('15', '00:01:34,429 --> 00:01:43,320', 'Napoléon est un homme pressé : une fois la bataille commencée, il laisse son armée terminer la révolution et retourne chez lui.')
13	3	('20', '00:01:51,988 --> 00:01:57,680', 'Er soll Krieg in Italien führen und fragt sich, welcher Weg dorthin der kürzeste ist.')	('11', '00:01:50,012 --> 00:01:58,160', 'POCO DOPO NAPOLEONE DEVE FARE LA GUERRA IN ITALIA E SI CHIEDE QUALE STRADA PRENDERE.')	('17', '00:01:52,474 --> 00:01:58,155', 'Il doit faire la guerre en Italie et se demande par où passer pour y aller.')
14	3	('21', '00:01:57,858 --> 00:02:00,639', 'Klar, quer durch die Schweiz.')	('2', '00:00:39,012 --> 00:00:41,800', "IN SVIZZERA C'ERANO DUE GRUPPI.")	('12', '00:01:17,168 --> 00:01:19,920', 'Il part aussitôt pour la Suisse.')
15	3	('22', '00:02:02,746 --> 00:02:10,640', 'Das Land ist jetzt eine Republik und dank seinen Soldaten hat Napoleon kein Problem, durch die Schweiz zu reisen.')	('18', '00:02:41,118 --> 00:02:49,120', "RIENTRANDO IN FRANCIA, NAPOLEONE PORTA CON SE' I SUOI SOLDATI, ANCHE QUELLI CHE ERANO IN SVIZZERA.")	('19', '00:02:02,000 --> 00:02:09,320', "Le pays est maintenant une république, et grâce à ses soldats, Napoléon n'a aucun mal à le traverser.")
16	3	('23', '00:02:10,789 --> 00:02:14,960', 'Allerdings muss er über die Alpen, um nach Italien zu kommen.')	('14', '00:02:11,714 --> 00:02:19,120', "MA PER ANDARE IN ITALIA BISOGNA ANCHE VALICARE LE ALPI E QUESTO E' DIFFICILE.")	('20', '00:02:09,726 --> 00:02:16,800', "Mais pour aller en Italie, il faut franchir les Alpes, et c'est beaucoup plus difficile !")
17	3	('24', '00:02:15,514 --> 00:02:18,840', 'Und das ist etwas schwieriger.')	('15', '00:02:24,804 --> 00:02:28,160', 'DIFFICILE, MA NON PER TUTTI.')	('25', '00:02:24,396 --> 00:02:25,848', '-Enfin, difficile...')
