id	aligned	de	it	fr
0	3	('1', '00:00:01,520 --> 00:00:01,856', '. Mit')	('4', '00:00:55,318 --> 00:00:59,360', "I BAMBINI CHIEDONO: COS'E' UN VOTO?")	('1', '00:00:00,640 --> 00:00:27,240', '... ...')
1	3	('4', '00:00:31,945 --> 00:00:35,280', 'Unsere Geschichte spielt in Bern in den 70er-Jahren.')	('1', '00:00:35,038 --> 00:00:40,000', "LA STORIA SI SVOLGE A BERNA NEGLI ANNI '70.")	('3', '00:00:32,430 --> 00:00:36,000', 'Notre histoire se passe à Bern dans les années 1970.')
2	3	('6', '00:00:41,240 --> 00:00:43,160', 'Heute geht man abstimmen.')	('2', '00:00:43,364 --> 00:00:47,240', 'OGGI SI DEVE VOTARE.')	('9', '00:01:08,303 --> 00:01:09,443', "Ca s'appelle voter.")
3	3	('7', '00:00:43,462 --> 00:00:45,240', '* Rufen *')	('0', '00:00:04,040 --> 00:00:28,600', '* * * * * * * * * * * * * *')	('1', '00:00:00,640 --> 00:00:27,240', '... ...')
4	3	('8', '00:00:47,416 --> 00:00:50,880', 'Die Mutter ist etwas verärgert, weil sie nicht abstimmen darf.')	('3', '00:00:49,230 --> 00:00:54,760', "LA MAMMA E' ARRABBIATA PERCHE' LEI NON PUO' VOTARE.")	('5', '00:00:46,787 --> 00:00:50,640', "Mais maman est fâchée, car elle n'a pas le droit de voter.")
5	3	('10', '00:00:53,104 --> 00:00:55,560', 'Und v.a.: Was ist eigentlich abstimmen?')	('4', '00:00:55,318 --> 00:00:59,360', "I BAMBINI CHIEDONO: COS'E' UN VOTO?")	('7', '00:00:53,766 --> 00:00:55,560', "Et c'est quoi, un vote ?")
6	2	('12', '00:01:02,345 --> 00:01:08,960', 'Wenn jetzt jedes Familienmitglied sagt, welchen es lieber essen würde, nennt man das abstimmen.')	('5', '00:01:00,520 --> 00:01:11,000', "SE IN FAMIGLIA SI DOVESSE SCEGLIERE TRA DUE TORTE, OGNUNO DOVREBBE DIRE QUALE GLI PIACE DI PIU'.")	
7	3	('16', '00:01:19,780 --> 00:01:22,480', 'Jetzt möchte das Mädchen auch abstimmen gehen.')	('22', '00:03:08,954 --> 00:03:17,280', "PERCIO' LE DONNE SI ORGANIZZANO E SCENDONO NELLE STRADE PER AVERE IL DIRITTO DI VOTO.")	('11', '00:01:20,792 --> 00:01:23,040', 'La fillette aimerait bien voter.')
8	3	('17', '00:01:22,620 --> 00:01:26,520', 'Aber die Männer hätten entschieden, dass nur sie abstimmen dürfen.')	('10', '00:01:31,391 --> 00:01:41,200', "ANCHE A LEI PIACEREBBE DIRE CIO' CHE PENSA, MA DOVREBBE AVERE IL DIRITTO DI VOTARE.")	('12', '00:01:23,433 --> 00:01:27,240', "Mais les hommes ont décidé qu'eux seuls le pouvaient.")
9	3	('19', '00:01:30,824 --> 00:01:33,280', 'Aber dafür bräuchte sie das Stimmrecht.')	('10', '00:01:31,391 --> 00:01:41,200', "ANCHE A LEI PIACEREBBE DIRE CIO' CHE PENSA, MA DOVREBBE AVERE IL DIRITTO DI VOTARE.")	('14', '00:01:30,942 --> 00:01:33,920', "Pour cela, il faudrait qu'elle puisse voter.")
10	3	('20', '00:01:33,416 --> 00:01:39,120', 'Weil nur die Männer abstimmen dürfen, haben sie noch nie ein Ja zum Frauenstimmrecht in die Urne gelegt.')	('16', '00:02:06,392 --> 00:02:13,000', "ALLORA LE DONNE VOTANO PER DECIDERE SE IL MARITO PUO' VOTARE A CASA: NO, NON PUO'.")	('15', '00:01:34,311 --> 00:01:41,600', "Comme seuls les hommes peuvent voter, ils n'ont jamais dit oui au droit de vote pour les femmes.")
