id	aligned	de	it	fr
0	3	('1', '00:00:02,768 --> 00:00:05,641', '. Mit')	('8', '00:00:18,800 --> 00:00:19,097', '-Sali!')	('2', '00:00:18,444 --> 00:00:19,873', '-Comment ça, non ?')
1	3	('2', '00:00:05,796 --> 00:00:09,915', 'Untertiteln von SWISS TXT Bleib mal stehen.')	('53', '00:03:58,083 --> 00:04:09,611', 'sottotitoli SWISS TXT Lugano')	('34', '00:03:58,736 --> 00:04:01,600', 'Sous-titrage SWISS TXT')
2	3	('3', '00:00:10,045 --> 00:00:10,890', '- Sorry, nein.')	('2', '00:00:10,996 --> 00:00:11,257', '-No.')	('9', '00:01:05,291 --> 00:01:09,080', '-Non, partez !')
3	3	('4', '00:00:11,576 --> 00:00:11,719', 'Was?')	('8', '00:00:18,800 --> 00:00:19,097', '-Sali!')	('2', '00:00:18,444 --> 00:00:19,873', '-Comment ça, non ?')
4	3	('5', '00:00:11,814 --> 00:00:13,049', 'Ich will nur mit dir reden.')	('3', '00:00:11,562 --> 00:00:12,760', '-Voglio solo parlare.')	('3', '00:00:20,041 --> 00:00:22,480', 'Je veux juste parler avec toi.')
5	3	('6', '00:00:13,744 --> 00:00:16,809', 'Aber ich will nicht mit dir reden, du stehst mir im Weg.')	('17', '00:01:00,892 --> 00:01:02,298', 'Non mi toccare, no!')	('18', '00:02:03,352 --> 00:02:08,120', 'Ta position fait passer le message: laissez-moi tranquille, partez.')
6	3	('7', '00:00:17,499 --> 00:00:18,890', 'Du kommst jetzt mit ins Auto.')	('5', '00:00:14,440 --> 00:00:15,458', '-Sali in macchina!')	('4', '00:00:22,777 --> 00:00:24,920', 'Monte dans la voiture !')
7	2	('8', '00:00:19,586 --> 00:00:22,609', 'Seit einigen Jahren nehmen Übergriffe gegen Queers zu.')	('9', '00:00:21,874 --> 00:00:26,607', 'Negli ultimi anni, le aggressioni contro i "queer" sono aumentate.')	
8	2	('9', '00:00:23,317 --> 00:00:28,449', 'Das mag daran liegen, dass immer mehr Queers offen zu ihrer Lebensform stehen.')	('9', '00:00:21,874 --> 00:00:26,607', 'Negli ultimi anni, le aggressioni contro i "queer" sono aumentate.')	
9	3	('10', '00:00:29,139 --> 00:00:37,009', 'Wir finden es absolut inakzeptabel, dass man Menschen körperlich angreift, nur weil sie eine andere Lebensart oder Meinung haben.')	('11', '00:00:31,885 --> 00:00:39,137', "A nostro avviso, è inaccettabile attaccare una persona solo perché ha un modo di vivere o un'opinione diversa.")	('6', '00:00:39,196 --> 00:00:50,320', 'Il est inacceptable que des gens se fassent agresser car ils ont un autre mode de vie, alors on leur apprend à se protéger face aux agressions.')
