id	aligned	de	it	fr
0	3	('1', '00:00:03,600 --> 00:00:03,928', '. Mit')	('18', '00:02:28,268 --> 00:02:31,240', 'IL RACCONTO PROSEGUE.')	('1', '00:00:09,200 --> 00:00:27,440', '...')
1	2	('2', '00:00:04,093 --> 00:00:08,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('16', '00:02:19,938 --> 00:02:24,960', "FANNO UN GIOCO, QUELLO DELLA STORIA PIU' SPAVENTOSA.")	
2	3	('3', '00:00:29,986 --> 00:00:33,920', 'Heute in "Helveticus": Viktor Frankenstein und Mary Shelley.')	('27', '00:03:27,967 --> 00:03:32,920', "COSI' TERMINA LA STORIA DI FRANKENSTEIN.")	('2', '00:00:27,703 --> 00:00:32,200', '-Aujourd\'hui dans "Helveticus", Victor Frankenstein et Mary Shelley.')
3	3	('4', '00:00:34,084 --> 00:00:37,880', 'Unsere Geschichte spielt in Genf im Jahr 1816.')	('1', '00:00:33,099 --> 00:00:36,880', 'LA STORIA SI SVOLGE A GINEVRA NEL 1816.')	('3', '00:00:32,608 --> 00:00:36,160', 'Notre histoire se passe à Genève en 1816.')
4	3	('6', '00:00:44,500 --> 00:00:51,920', 'Er geht nach Deutschland, wo er an einer grossen Universität studieren und seine wissenschaftlichen Talente entwickeln will.')	('3', '00:00:42,652 --> 00:00:53,520', "VA A STUDIARE IN GERMANIA DOVE SVILUPPERA' IL SUO TALENTO DI SCIENZIATO.")	('5', '00:00:40,382 --> 00:00:47,440', 'Il part étudier en Allemagne dans une grande université où il pourra développer ses talents de scientifique.')
5	3	('7', '00:00:53,752 --> 00:01:01,600', 'Unter den vielen Vorlesungen gefallen dem jungen Mann diejenigen über Biologie, Anatomie und Chemie am besten.')	('4', '00:00:53,840 --> 00:01:00,560', "GLI PIACCIONO MOLTO LA BIOLOGIA, L'ANATOMIA E LA CHIMICA.")	('6', '00:00:51,704 --> 00:01:00,600', "Parmi tous les cours qu'il suit, le jeune homme apprécie particulièrement ceux de biologie, d'anatomie et de chimie.")
6	3	('9', '00:01:09,461 --> 00:01:15,280', 'Er hat seine Studentenbude in ein richtiges Labor verwandelt und arbeitet Tag und Nacht dort.')	('6', '00:01:08,152 --> 00:01:12,760', 'TRASFORMA LA SUA STANZA IN UN LABORATORIO.')	('8', '00:01:05,943 --> 00:01:11,020', "Dans sa chambre, qu'il a transformée en laboratoire, il travaille beaucoup.")
7	3	('10', '00:01:15,418 --> 00:01:21,640', 'Er möchte nämlich eines Tages das Geheimnis des Lebens entdecken und einen perfekten Menschen kreieren.')	('7', '00:01:12,920 --> 00:01:22,440', 'VUOLE SCOPRIRE IL SEGRETO DELLA VITA E CREARE UN UOMO PERFETTO.')	('10', '00:01:12,668 --> 00:01:19,840', "Car un désir l'obsède : il veut découvrir le secret de la vie et créer un homme parfait.")
8	3	('11', '00:01:23,605 --> 00:01:28,920', 'Er macht unzählige Experimente, um seinen verrückten Wunsch wahrzumachen.')	('8', '00:01:23,260 --> 00:01:28,480', 'FA MOLTI ESPERIMENTI PER REALIZZARE LA SUA AMBIZIONE.')	('11', '00:01:21,116 --> 00:01:27,365', 'Pendant plusieurs mois, il multiplie les expériences pour réaliser sa folle ambition.')
9	3	('18', '00:02:06,402 --> 00:02:10,040', 'Gut zu wissen, dass das alles nicht wahr ist.')	('13', '00:02:04,107 --> 00:02:08,080', "PER FORTUNA TUTTO QUESTO NON E' REALE.")	('17', '00:02:04,836 --> 00:02:07,760', "Heureusement, tout ceci n'est pas réel.")
10	2	('20', '00:02:13,834 --> 00:02:14,574', '* Hämisches')	('23', '00:03:01,015 --> 00:03:07,360', 'IL MOSTRO DOMANDA AL SUO INVENTORE UNA COMPAGNA.')	
11	3	('25', '00:02:26,067 --> 00:02:28,480', 'Mary hat ein Talent für solche Dinge.')	('17', '00:02:25,125 --> 00:02:27,640', "MARY E' MOLTO DOTATA.")	('21', '00:02:22,771 --> 00:02:24,640', 'Et Mary est très douée.')
12	3	('26', '00:02:28,627 --> 00:02:30,640', 'So geht ihre Geschichte weiter:')	('18', '00:02:28,268 --> 00:02:31,240', 'IL RACCONTO PROSEGUE.')	('22', '00:02:25,047 --> 00:02:27,320', 'Elle continue son histoire.')
13	3	('27', '00:02:31,945 --> 00:02:39,479', 'Das Monster macht sich auf die Suche nach Viktor und wundert sich, weshalb alle vor ihm davonlaufen und Angst haben.')	('20', '00:02:34,842 --> 00:02:40,040', "PERCHE' TUTTI HANNO PAURA DI LUI?")	('23', '00:02:27,712 --> 00:02:34,000', 'Nous retrouvons notre monstre qui se demande bien pourquoi tout le monde a si peur de lui.')
