id	aligned	de	it	fr
0	3	('1', '00:00:01,520 --> 00:00:01,856', '. Mit')	('25', '00:03:32,231 --> 00:03:32,663', 'E A ST.')	('19', '00:01:38,253 --> 00:01:39,800', '...')
1	2	('2', '00:00:02,027 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('26', '00:03:32,806 --> 00:03:36,400', 'MORITZ VANNO SULLO SLITTINO CHE SI CHIAMA SKELETON.')	
2	3	('3', '00:00:28,117 --> 00:00:32,160', 'Heute in "Helveticus": der Tourismus und Wintersport.')	('12', '00:01:30,292 --> 00:01:34,840', "L'ALBERGATORE ATTREZZA IL SUO HOTEL PER L'INVERNO.")	('2', '00:00:27,591 --> 00:00:32,320', '-Aujourd\'hui, dans "Helveticus", le tourisme et les sports d\'hiver.')
3	3	('4', '00:00:32,319 --> 00:00:36,360', 'Unsere Geschichte spielt in St. Moritz im Jahr 1864.')	('2', '00:00:37,320 --> 00:00:38,720', 'MORITZ NEL 1864.')	('3', '00:00:32,713 --> 00:00:36,080', 'Notre histoire se passe à Saint-Moritz en 1864.')
4	3	('5', '00:00:37,224 --> 00:00:43,880', 'In diese Gegend kommen im Sommer immer viele Tourist:innen, um die gute Luft, die Sonne und die Berge zu geniessen.')	('3', '00:00:39,347 --> 00:00:44,840', 'IN QUESTA REGIONE, IN ESTATE, VENGONO MOLTI TURISTI.')	('4', '00:00:36,788 --> 00:00:42,520', 'Dans la région, les touristes viennent profiter du bon air de la montagne, en été.')
5	3	('6', '00:00:44,036 --> 00:00:45,960', 'Aber heute ist Ferienende.')	('4', '00:00:46,429 --> 00:00:49,720', 'MA OGGI LE VACANZE SONO FINITE.')	('5', '00:00:42,904 --> 00:00:45,800', "Mais aujourd'hui, les vacances sont terminées.")
6	3	('8', '00:00:52,181 --> 00:00:56,240', 'Wie jedes Jahr muss er das Hotel über den langen Winter schliessen.')	('6', '00:00:53,091 --> 00:00:58,320', "DOMANI DOVRA' CHIUDERE L'ALBERGO PER IL PERIODO INVERNALE.")	('16', '00:01:27,471 --> 00:01:30,960', "L'hôtelier équipe aussitôt son hôtel pour l'hiver.")
7	3	('10', '00:00:59,467 --> 00:01:05,920', 'Zudem haben seine Kinder im Winter in den langen, kalten und leeren Gängen des Hotels immer etwas Angst.')	('11', '00:01:17,099 --> 00:01:29,840', 'IL PADRONE FA UNA SCOMMESSA CON I SUOI CLIENTI: SE TORNERANNO IN INVERNO E NON PASSERANNO BELLE VACANZE, NON PAGHERANNO NULLA.')	('8', '00:01:00,031 --> 00:01:04,520', 'Et ses enfants ont peur dans les longs couloirs froids et vides.')
8	3	('12', '00:01:09,734 --> 00:01:13,080', 'Wie kann man die Leute überzeugen, auch im Winter herzukommen?')	('9', '00:01:11,766 --> 00:01:15,921', 'MA COME CONVINCERE I CLIENTI A VENIRE IN INVERNO?')	('11', '00:01:09,703 --> 00:01:12,800', 'Comment convaincre les clients de venir en hiver ?')
9	3	('13', '00:01:13,263 --> 00:01:14,920', 'Er hat eine Idee.')	('10', '00:01:16,094 --> 00:01:16,960', "HA UN'IDEA.")	('12', '00:01:13,221 --> 00:01:14,032', 'Il sait !')
10	3	('15', '00:01:18,252 --> 00:01:22,920', 'Wer im Winter ins Hotel kommt und unzufrieden ist, muss nichts fürs Hotelzimmer bezahlen.')	('11', '00:01:17,099 --> 00:01:29,840', 'IL PADRONE FA UNA SCOMMESSA CON I SUOI CLIENTI: SE TORNERANNO IN INVERNO E NON PASSERANNO BELLE VACANZE, NON PAGHERANNO NULLA.')	('14', '00:01:18,267 --> 00:01:24,283', 'Si les clients reviennent en hiver et ne passent pas de bon temps, ils ne paieront rien.')
11	2	('16', '00:01:23,050 --> 00:01:25,320', 'Das lassen sich die Gäste nicht zweimal sagen.')	('20', '00:02:54,553 --> 00:03:00,080', "I TURISTI PERO' NON SONO SODDISFATTI.")	
12	3	('22', '00:01:54,185 --> 00:01:56,720', 'Endlich ist alles bereit für den Winter.')	('16', '00:01:57,336 --> 00:02:01,960', 'DOPO MESI DI LAVORO, LE SISTEMAZIONI SONO FINITE.')	('16', '00:01:27,471 --> 00:01:30,960', "L'hôtelier équipe aussitôt son hôtel pour l'hiver.")
13	3	('27', '00:02:30,600 --> 00:02:36,440', '* *')	('0', '00:00:04,040 --> 00:00:28,320', '* * * * * * * * * * * *')	('1', '00:00:00,626 --> 00:00:27,200', '... ...')
14	3	('29', '00:02:52,465 --> 00:02:59,600', 'Aber trotz aller Bemühungen des Hoteliers und seinen Kindern sind die Tourist:innen noch nicht ganz zufrieden.')	('20', '00:02:54,553 --> 00:03:00,080', "I TURISTI PERO' NON SONO SODDISFATTI.")	('29', '00:02:52,432 --> 00:02:58,240', 'Malgré ses efforts et ceux des enfants, les touristes ne sont pas satisfaits.')
15	3	('34', '00:03:21,026 --> 00:03:23,360', 'Das ist das Ende unserer Geschichte.')	('4', '00:00:46,429 --> 00:00:49,720', 'MA OGGI LE VACANZE SONO FINITE.')	('36', '00:03:22,632 --> 00:03:24,840', 'Ainsi se termine notre histoire.')
16	3	('35', '00:03:23,492 --> 00:03:29,800', 'Vielleicht ist nicht alles genau so passiert, aber seither kommen die Tourist:innen auch im Winter gerne in die Schweiz.')	('24', '00:03:27,915 --> 00:03:32,160', 'DA ALLORA I TURISTI VENGONO IN SVIZZERA ANCHE IN INVERNO.')	('37', '00:03:25,235 --> 00:03:33,960', "Depuis lors, les touristes viennent l'hiver en Suisse, particulièrement à Saint-Moritz pour faire du skeleton.")
17	2	('7', '00:00:49,025 --> 00:00:52,040', 'Der Chef dieses Hotels ist deshalb unglücklich.')		('6', '00:00:47,782 --> 00:00:55,960', "Le patron de l'hôtel est triste car comme tous les ans, il doit fermer son hôtel pour l'hiver.")
18	2	('9', '00:00:56,383 --> 00:00:59,320', 'Und ohne Hotelgäste ist es ziemlich langweilig.')		('7', '00:00:56,378 --> 00:00:59,640', "Il s'ennuie quand il n'y a personne.")
19	2	('11', '00:01:06,065 --> 00:01:09,600', 'Dabei ist es im verschneiten Winter doch richtig schön!')		('2', '00:00:27,591 --> 00:00:32,320', '-Aujourd\'hui, dans "Helveticus", le tourisme et les sports d\'hiver.')
20	2	('17', '00:01:27,403 --> 00:01:32,160', 'Kaum sind sie abgereist, macht der Hotelier das Hotel bereit für den Winter.')		('16', '00:01:27,471 --> 00:01:30,960', "L'hôtelier équipe aussitôt son hôtel pour l'hiver.")
21	2	('18', '00:01:32,307 --> 00:01:34,680', 'Als Erstes installiert er Heizungen.')		('17', '00:01:31,382 --> 00:01:35,720', "La 1re chose à faire est d'installer le chauffage.")
22	2	('19', '00:01:40,978 --> 00:01:44,040', 'Dann ersetzt er alle Öllampen mit elektrischem Licht.')		('20', '00:01:40,193 --> 00:01:47,600', "Il fait remplacer les lampes à huile par de l'électricité pour éclairer lors des longs soirs d'hiver.")
23	2	('21', '00:01:48,704 --> 00:01:52,800', 'Zudem rüstet er alle Zimmer mit weichen, warmen Daunendecken aus.')		('21', '00:01:47,992 --> 00:01:52,560', 'Puis de gros et chaud duvets sont installés dans chaque chambre.')
24	2	('23', '00:01:56,868 --> 00:02:03,680', 'Rund ums Hotel gibt es jetzt auch Skipisten und Schlittschuhbahnen, damit die Gäste sich vergnügen können.')		('23', '00:01:58,337 --> 00:02:04,417', 'A proximité, des pistes de ski et des patinoires ont été construites pour les clients.')
25	2	('24', '00:02:03,831 --> 00:02:06,680', 'Kann er mit all dem seine Wette gewinnen?')		('24', '00:02:04,582 --> 00:02:07,720', "L'hôtelier gagnera-t-il son pari ?")
26	2	('25', '00:02:15,460 --> 00:02:19,760', 'Voller Stolz zeigt er seinen Hotel- gästen all die tollen, neuen Sachen.')		('25', '00:02:14,353 --> 00:02:19,480', "Il s'empresse de montrer à ses clients les nouveautés de l'hôtel.")
27	2	('26', '00:02:28,742 --> 00:02:30,314', '* Schnarchen')		('18', '00:01:36,110 --> 00:01:37,160', 'Cris de douleur.')
28	2	('28', '00:02:36,840 --> 00:02:48,120', 'Lachen * * Lachen, Schrei *')		('28', '00:02:30,866 --> 00:02:38,240', '... Rires.')
29	2	('30', '00:02:59,745 --> 00:03:02,560', 'Aber dann passiert etwas ziemlich Komisches.')		('30', '00:02:58,630 --> 00:03:01,520', "C'est alors qu'une étrange chose se passe.")
30	2	('31', '00:03:05,028 --> 00:03:14,189', '* Langgezogener Schrei * Aha!')		('34', '00:03:16,810 --> 00:03:18,000', 'Faire de la luge !')
31	2	('33', '00:03:17,652 --> 00:03:20,880', 'Alle sind zufrieden und der Hotelier hat seine Wette gewonnen.')		('35', '00:03:18,389 --> 00:03:22,490', "Les touristes sont ravis et l'hôtelier a gagné son pari.")
32	2	('36', '00:03:29,952 --> 00:03:34,720', 'Nach St. Moritz kommen sie, um diese spezielle Art Schlitten zu fahren: Skeleton.')		('37', '00:03:25,235 --> 00:03:33,960', "Depuis lors, les touristes viennent l'hiver en Suisse, particulièrement à Saint-Moritz pour faire du skeleton.")
