id	aligned	de	it	fr
0	3	('1', '00:00:01,600 --> 00:00:01,928', '. Mit')	('2', '00:00:40,495 --> 00:00:44,160', 'SIAMO AI PIEDI DEL GOTTARDO.')	('1', '00:00:09,053 --> 00:00:27,160', '...')
1	2	('2', '00:00:02,093 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('9', '00:01:49,387 --> 00:01:55,920', 'ALLORA CHIAMA GLI OPERAI WALSER PER COSTRUIRE UNA STRADA SUL GOTTARDO.')	
2	3	('3', '00:00:27,938 --> 00:00:31,040', 'Heute bei "Helveticus": die Überquerung des Gotthards.')	('9', '00:01:49,387 --> 00:01:55,920', 'ALLORA CHIAMA GLI OPERAI WALSER PER COSTRUIRE UNA STRADA SUL GOTTARDO.')	('2', '00:00:27,543 --> 00:00:31,080', '-Aujourd\'hui dans "Helveticus" : la traversée du Gothard.')
3	3	('4', '00:00:31,191 --> 00:00:35,720', 'Unsere Geschichte spielt um 1230 in den Regionen Uri und Tessin.')	('1', '00:00:33,058 --> 00:00:39,880', 'LA NOSTRA STORIA SI SVOLGE NEL 1230 IN URI E IN TICINO.')	('3', '00:00:31,489 --> 00:00:37,360', 'Notre histoire se passe vers 1230 dans les régions de Uri et du Tessin.')
4	3	('6', '00:00:42,260 --> 00:00:48,440', 'Um auf die andere Seite eines Berges zu kommen, mussten damals sehr lange Wege zurückgelegt werden.')	('3', '00:00:44,292 --> 00:00:51,960', "PER ANDARE DALL'ALTRA PARTE DELLA MONTAGNA SI DEVONO FARE LUNGHE STRADE.")	('5', '00:00:42,262 --> 00:00:49,240', "A cette époque, pour aller de l'autre côté de la montagne, il faut la contourner par des chemins très longs.")
5	3	('8', '00:00:58,254 --> 00:01:03,360', 'Aber den Gotthard zu überqueren war kein Kinderspiel, sondern ziemlich gefährlich.')	('5', '00:00:58,149 --> 00:01:05,920', "VALICARE IL GOTTARDO E' DIFFICILE, PERCHE' LA MONTAGNA E' PIENA DI PERICOLI.")	('7', '00:00:56,346 --> 00:01:02,040', "Mais franchir le Gothard n'est pas chose facile : la montagne est pleine de dangers.")
6	3	('10', '00:01:26,425 --> 00:01:30,280', 'Aber schon bald steht die Familie vor riesigen Hindernissen.')	('12', '00:02:25,164 --> 00:02:29,160', "MA LA STRADA E' ANCORA DIFFICILE.")	('9', '00:01:26,427 --> 00:01:32,320', 'Malgré son courage, la famille se retrouve face à des obstacles insurmontables.')
7	2	('13', '00:01:50,687 --> 00:01:53,880', 'Er lässt Valser Bauarbeiter:innen einen Weg über den Gotthard bauen.')	('9', '00:01:49,387 --> 00:01:55,920', 'ALLORA CHIAMA GLI OPERAI WALSER PER COSTRUIRE UNA STRADA SUL GOTTARDO.')	
8	3	('17', '00:02:23,110 --> 00:02:29,120', 'Aber der Weg ist immer noch schwierig, da steile Bergwände bestiegen werden müssen.')	('5', '00:00:58,149 --> 00:01:05,920', "VALICARE IL GOTTARDO E' DIFFICILE, PERCHE' LA MONTAGNA E' PIENA DI PERICOLI.")	('7', '00:00:56,346 --> 00:01:02,040', "Mais franchir le Gothard n'est pas chose facile : la montagne est pleine de dangers.")
9	2	('18', '00:02:29,261 --> 00:02:33,680', 'Stück für Stück bauen sie einen Hängepfad - das ist gefährlich.')	('5', '00:00:58,149 --> 00:01:05,920', "VALICARE IL GOTTARDO E' DIFFICILE, PERCHE' LA MONTAGNA E' PIENA DI PERICOLI.")	
10	3	('20', '00:02:39,493 --> 00:02:39,893', '* Er')	('0', '00:00:04,480 --> 00:00:29,120', '* * * * * * * * * * *')	('1', '00:00:09,053 --> 00:00:27,160', '...')
11	3	('22', '00:02:41,360 --> 00:02:47,260', '* *')	('0', '00:00:04,480 --> 00:00:29,120', '* * * * * * * * * * *')	('1', '00:00:09,053 --> 00:00:27,160', '...')
12	3	('27', '00:03:11,225 --> 00:03:13,760', 'Und das ist das Ende unserer Geschichte.')	('17', '00:03:13,263 --> 00:03:15,640', "LA STORIA FINISCE COSI'.")	('21', '00:03:11,228 --> 00:03:13,360', 'Ainsi se termine notre histoire.')
13	3	('28', '00:03:13,909 --> 00:03:29,439', 'Vielleicht spielte sich nicht alles genau so ab, aber im Lauf der Zeit entwickelte sich der Weg zu einer richtigen Strasse, die noch heute den Norden der Schweiz mit dem Tessin verbindet und den Weg nach Italien freimacht.')	('19', '00:03:20,513 --> 00:03:31,080', "E ANCORA OGGI E' UN PASSAGGIO IMPORTANTE, CHE COLLEGA IL NORD DELLA SVIZZERA AL TICINO E ALL'ITALIA.")	('22', '00:03:13,742 --> 00:03:29,960', "Tout ne s'est peut-être pas passé exactement comme cela, mais au fil des ans, la route s'est améliorée, et encore aujourd'hui, c'est un passage très important qui relie le nord de la Suisse et le Tessin, permettant ainsi de rejoindre l'Italie.")
14	2	('5', '00:00:37,724 --> 00:00:42,120', 'Wir sind mitten in den Alpen unterhalb des Gotthards.')		('4', '00:00:37,755 --> 00:00:41,880', 'Nous voici au beau milieu des Alpes, au pied du Gothard.')
15	2	('7', '00:00:48,582 --> 00:00:58,120', 'Um gemeinsame Geschäfte abschliessen zu können, hatten sich die Leute vor und hinter dem Gotthard schon lange einen direkteren Weg gewünscht.')		('6', '00:00:49,623 --> 00:00:56,213', 'Pour faire du commerce ensemble, les habitants des deux côtés aimeraient une route plus directe.')
16	2	('9', '00:01:17,146 --> 00:01:23,360', 'Trotz aller Gefahren macht sich heute eine mutige Krämerfamilie auf den Weg ins Tessin.')		('8', '00:01:14,617 --> 00:01:23,120', "Malgré ces difficultés, une famille de courageux commerçants part aujourd'hui à l'assaut des sommets.")
17	2	('12', '00:01:40,600 --> 00:01:50,560', 'Der Bürgermeister kann nicht mehr länger mit ansehen, wie die Menschen aus seinem Dorf unter diesen Unfällen zu leiden haben.')		('10', '00:01:41,906 --> 00:01:47,358', 'Le maire en a assez de voir débouler des gens en catastrophe dans son village.')
18	2	('14', '00:01:54,022 --> 00:02:00,240', 'Die Valser:innen sind Bergleute, die es gewohnt sind, unter schwierigsten Bedingungen zu arbeiten.')		('12', '00:01:54,037 --> 00:02:01,400', 'Les Walser sont des montagnards habitués à travailler dans des conditions difficiles.')
19	2	('16', '00:02:10,620 --> 00:02:14,280', 'Und im Nu haben sie eine schöne Brücke über den Fluss gebaut.')		('13', '00:02:10,994 --> 00:02:14,040', 'Voilà un joli pont qui enjambe la rivière.')
20	2	('19', '00:02:33,836 --> 00:02:37,440', 'Und Höhenangst sollte man auf keinen Fall haben.')		('17', '00:02:33,829 --> 00:02:38,120', "Cela n'est pas sans danger, et il ne faut pas avoir le vertige.")
21	2	('24', '00:02:55,990 --> 00:02:59,960', 'Nach einer langen Bauzeit kommen sie endlich in ein Dorf.')		('19', '00:02:56,020 --> 00:03:01,387', "Après ce long périple, voici qu'enfin, un village apparaît.")
