id	aligned	de	it	fr
0	2	('2', '00:00:02,093 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('26', '00:03:09,483 --> 00:03:14,800', "GINEVRA E' DIVENTATA COSI' LA CITTA' DEGLI OROLOGIAI-GIOIELLIERI.")	
1	3	('4', '00:00:33,943 --> 00:00:37,520', 'Unsere Geschichte spielt in Genf, ungefähr ums Jahr 1550.')	('1', '00:00:34,861 --> 00:00:39,440', 'LA STORIA SI SVOLGE A GINEVRA INTORNO AL 1550.')	('3', '00:00:33,226 --> 00:00:36,760', 'Notre histoire se passe à Genève aux environs de 1550.')
2	3	('5', '00:00:40,216 --> 00:00:43,840', 'Am Morgen begrüsst Pfarrer Johannes Calvin seine Kirchengemeinde.')	('13', '00:01:55,679 --> 00:02:00,360', "CALVINO, CHE E' UN CAPO PROTESTANTE, LO ACCOGLIE VOLENTIERI.")	('5', '00:00:39,543 --> 00:00:43,560', 'Ce matin, le pasteur Jean Calvin accueille ses fidèles.')
3	3	('11', '00:01:13,453 --> 00:01:16,960', 'Deshalb verbietet er in der Stadt alles, das funkelt und glitzert.')	('24', '00:02:54,047 --> 00:03:03,200', "SE PROIBISCE AI FEDELI CHE INDOSSANO OROLOGI DI ENTRARE, IN CHIESA NON CI SARA' PIU' NESSUNO.")	('12', '00:01:10,228 --> 00:01:15,200', "A partir d'aujourd'hui, tout ce qui brille sera interdit en ville.")
4	3	('12', '00:01:18,255 --> 00:01:21,440', 'Bald haben nicht einmal mehr die Elstern etwas zu stehlen.')	('24', '00:02:54,047 --> 00:03:03,200', "SE PROIBISCE AI FEDELI CHE INDOSSANO OROLOGI DI ENTRARE, IN CHIESA NON CI SARA' PIU' NESSUNO.")	('13', '00:01:15,594 --> 00:01:20,240', "Bientôt, même les pies voleuses n'auront plus rien à chaparder.")
5	3	('13', '00:01:21,653 --> 00:01:22,053', '* Er')	('0', '00:00:04,040 --> 00:00:29,520', '* * * * * * * * * * * * * *')	('1', '00:00:08,960 --> 00:00:26,880', '...')
6	3	('14', '00:01:22,320 --> 00:01:23,253', 'murmelt.')	('7', '00:01:08,954 --> 00:01:12,160', 'PER LUI SONO OGGETTI INUTILI.')	('1', '00:00:08,960 --> 00:00:26,880', '...')
7	3	('21', '00:01:49,986 --> 00:01:53,880', 'Man hat ihn aus seinem Land verjagt, weil er Protestant ist.')	('12', '00:01:45,901 --> 00:01:54,840', "INCONTRA UN UOMO CHE CERCA RIFUGIO A GINEVRA: E' STATO CACCIATO DAL SUO PAESE PERCHE' E' PROTESTANTE.")	('17', '00:01:51,451 --> 00:01:52,520', 'Il est protestant.')
8	2	('23', '00:02:02,695 --> 00:02:06,320', 'Der Bijoutier hat plötzlich eine Idee und will gar nicht mehr weg.')	('10', '00:01:28,583 --> 00:01:40,080', "MA QUEST'UOMO E' PREOCCUPATO PERCHE' E' GIOIELLIERE E SE I GIOIELLI SONO PROIBITI, NON POTRA' PIU' GUADAGNARSI DA VIVERE.")	
9	3	('27', '00:02:30,855 --> 00:02:32,760', 'Es ist wieder Kirche.')	('19', '00:02:31,102 --> 00:02:33,960', "E' L'ORA DEL SERMONE.")	('26', '00:02:29,464 --> 00:02:31,600', "C'est à nouveau l'heure du sermon.")
