id	aligned	de	it	fr
0	2	('2', '00:00:02,093 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('6', '00:01:32,783 --> 00:01:37,040', 'TUTTI HANNO PAURA E OBBEDISCONO A GESSLER.')	
1	3	('3', '00:00:28,023 --> 00:00:31,760', 'Heute bei "Helveticus": Wilhelm Tell.')	('1', '00:00:35,042 --> 00:00:48,360', "LA STORIA SI SVOLGE AD ALTDORF NEL 1307. IL CAPO DI QUESTO VILLAGGIO SI CHIAMA GESSLER ED E' CATTIVO.")	('2', '00:00:28,228 --> 00:00:31,440', '-Aujourd\'hui dans "Helveticus" : Guillaume Tell.')
2	3	('4', '00:00:32,811 --> 00:00:36,480', 'Unsere Geschichte spielt 1307 in Altdorf.')	('1', '00:00:35,042 --> 00:00:48,360', "LA STORIA SI SVOLGE AD ALTDORF NEL 1307. IL CAPO DI QUESTO VILLAGGIO SI CHIAMA GESSLER ED E' CATTIVO.")	('3', '00:00:32,723 --> 00:00:36,240', 'Notre histoire se passe à Altdorf, en 1307.')
3	2	('9', '00:01:11,191 --> 00:01:13,400', 'Wer es nicht tut, wird bestraft.')	('3', '00:01:02,073 --> 00:01:15,440', "HA DECISO CHE OGNI PERSONA CHE PASSERA' DAVANTI AL SUO CAPPELLO DOVRA' SALUTARLO IN SEGNO DI RISPETTO, ALTRIMENTI SARA' PUNITO.")	
4	3	('13', '00:01:27,198 --> 00:01:29,440', "Ich hab's ja gesagt.")	('14', '00:02:28,708 --> 00:02:32,120', "GUGLIELMO CE L'HA FATTA!")	('1', '00:00:09,280 --> 00:00:27,840', '...')
5	3	('17', '00:01:43,462 --> 00:01:48,520', 'Ein Dorfbewohner will ihn zur Vernunft bringen, aber Tell hört nicht einmal hin.')	('8', '00:01:42,315 --> 00:01:47,280', 'UN ABITANTE DEL VILLAGGIO CERCA DI CONVINCERLO, MA LUI NON ASCOLTA.')	('12', '00:01:38,511 --> 00:01:43,080', "Un villageois essaie de le raisonner, mais il ne l'écoute pas.")
6	2	('19', '00:01:50,824 --> 00:01:53,879', 'Ein Spion von Gessler hat nämlich alles gesehen.')	('9', '00:01:47,410 --> 00:01:55,240', "GLI ABITANTI SONO PREOCCUPATI PER GUGLIELMO, PERCHE' UNA SPIA DI GESSLER HA VISTO TUTTO.")	
7	3	('21', '00:01:59,566 --> 00:02:02,639', 'Wie er ihn wohl bestrafen könnte ...')	('11', '00:02:01,141 --> 00:02:02,920', "COME PUO' PUNIRLO?")	('15', '00:02:00,428 --> 00:02:02,400', 'Comment pourrait-il le punir ?')
8	3	('23', '00:02:09,566 --> 00:02:13,399', 'Falls er es nicht tut, muss er ins Gefängnis.')	('3', '00:01:02,073 --> 00:01:15,440', "HA DECISO CHE OGNI PERSONA CHE PASSERA' DAVANTI AL SUO CAPPELLO DOVRA' SALUTARLO IN SEGNO DI RISPETTO, ALTRIMENTI SARA' PUNITO.")	('24', '00:02:47,460 --> 00:02:50,200', "Que va devenir sa famille s'il est en prison ?")
9	3	('24', '00:02:14,757 --> 00:02:16,640', 'Alles ist bereit.')	('14', '00:02:28,708 --> 00:02:32,120', "GUGLIELMO CE L'HA FATTA!")	('17', '00:02:13,623 --> 00:02:16,200', 'La cible est prête.')
10	3	('35', '00:03:14,951 --> 00:03:24,679', 'Vielleicht ist alles nur eine Legende, aber der Mann der so mutig gegen die Ungerechtigkeit gekämpft hatte, wurde zu einem Symbol für die Schweiz.')	('22', '00:03:18,711 --> 00:03:27,720', "MA QUEST'UOMO CHE HA LOTTATO CONTRO L'INGIUSTIZIA E' DIVENTATO UN SIMBOLO DELLA SVIZZERA.")	('29', '00:03:16,677 --> 00:03:27,360', "Tout ceci n'est peut-être qu'une légende, mais cet homme se battant courageusement contre l'injustice est devenu un symbole de la Suisse.")
11	2	('1', '00:00:01,600 --> 00:00:01,928', '. Mit')		('1', '00:00:09,280 --> 00:00:27,840', '...')
12	2	('5', '00:00:38,352 --> 00:00:41,560', 'Der Chef dieses Dorfs heisst Hermann Gessler.')		('4', '00:00:36,622 --> 00:00:40,706', 'Dans ce joli petit village, le chef se nomme Hermann Gessler.')
13	2	('6', '00:00:41,705 --> 00:00:44,720', 'Er ist ein ziemlich böser und ungerechter Mann.')		('5', '00:00:40,840 --> 00:00:43,040', "C'est un homme méchant et injuste.")
14	2	('7', '00:00:44,887 --> 00:00:51,400', 'Heute lässt er mitten auf dem Dorfplatz einen grossen Pfahl aufstellen - mit seinem Hut obendrauf.')		('6', '00:00:43,436 --> 00:00:47,960', "Aujourd'hui, il fait planter un poteau au milieu du village.")
15	2	('8', '00:01:01,306 --> 00:01:11,040', 'Um klar zu machen, dass er der Chef ist, verlangt er von allen, die am Pfahl vorbeigehen, den Hut zu grüssen und ihm so Respekt zu zeigen.')		('7', '00:01:01,300 --> 00:01:11,520', "Pour montrer que c'est lui qui commande, il a décidé que toute personne passant devant son chapeau devra le saluer en signe de respect, sinon il sera puni.")
16	2	('10', '00:01:13,545 --> 00:01:17,960', 'Zu dieser Zeit ist Armbrustschütze Wilhelm Tell gerade auf der Jagd.')		('8', '00:01:13,562 --> 00:01:19,080', 'Pendant ce temps, Guillaume Tell, un arbalétrier, est à la chasse.')
17	2	('11', '00:01:18,116 --> 00:01:19,899', 'Und Wilhelm Tell ... Oh,')		('2', '00:00:28,228 --> 00:00:31,440', '-Aujourd\'hui dans "Helveticus" : Guillaume Tell.')
18	2	('12', '00:01:20,054 --> 00:01:24,840', 'pst ... ... ist ein sehr guter Armbrustschütze.')		('9', '00:01:23,853 --> 00:01:29,200', "Et contrairement aux apparences, c'est un très bon tireur.")
19	2	('14', '00:01:29,605 --> 00:01:33,720', 'Im Dorf haben die Leute grosse Angst vor Gessler.')		('10', '00:01:29,587 --> 00:01:33,840', 'Au village, tout le monde a peur et obéit aux ordres de Gessler.')
20	2	('16', '00:01:36,788 --> 00:01:43,320', 'Wilhelm denkt aber nicht im Traum daran, den Hut dieses ungerechten und grausamen Manns zu grüssen.')		('11', '00:01:34,227 --> 00:01:38,120', 'Guillaume ne salue pas le chapeau du chef cruel et injuste.')
21	2	('18', '00:01:48,657 --> 00:01:50,680', 'Die Leute machen sich grosse Sorgen.')		('23', '00:02:44,730 --> 00:02:47,080', 'Guillaume Tell est inquiet.')
22	2	('20', '00:01:55,306 --> 00:01:59,400', 'Als Tell am Dorfplatz ankommt, erwartet ihn Gessler voller Wut.')		('14', '00:01:55,314 --> 00:02:00,040', 'Arrivé sur les lieux, Gessler est très en colère contre Guillaume !')
23	2	('22', '00:02:02,803 --> 00:02:09,400', 'Er verlangt von Wilhelm, dass er einen Apfel vom Kopf seines eigenen Sohns schiesst.')		('16', '00:02:02,817 --> 00:02:12,080', 'Guillaume devra tirer sur une pomme posée sur la tête de son fils, sinon il ira en prison.')
24	2	('25', '00:02:17,987 --> 00:02:20,840', 'Alle Dorfbewohner:innen halten den Atem an.')		('18', '00:02:19,383 --> 00:02:21,480', 'Tout le monde retient son souffle.')
25	2	('26', '00:02:20,985 --> 00:02:24,080', 'Trifft Wilhelm nicht, wäre das eine Katastrophe.')		('19', '00:02:21,863 --> 00:02:24,960', "Si Guillaume rate la cible, c'est la catastrophe !")
26	2	('29', '00:02:47,526 --> 00:02:50,440', 'Wilhelm ist verzweifelt.')		('23', '00:02:44,730 --> 00:02:47,080', 'Guillaume Tell est inquiet.')
27	2	('30', '00:02:50,585 --> 00:02:54,240', 'Wer schaut zu seiner Familie, wenn er im Gefängnis sitzt?')		('24', '00:02:47,460 --> 00:02:50,200', "Que va devenir sa famille s'il est en prison ?")
28	2	('31', '00:02:54,621 --> 00:02:58,000', 'Plötzlich gibt es einen Sturm und ein riesiges Gewitter.')		('25', '00:02:52,920 --> 00:02:56,160', 'Tout à coup, un violent orage éclate !')
29	2	('32', '00:03:01,114 --> 00:03:04,840', 'Dank dieses Sturms gelingt Wilhelm Tell die Flucht.')		('26', '00:03:01,183 --> 00:03:06,099', "Profitant de la tempête, Guillaume réussit à s'enfuir.")
30	2	('33', '00:03:04,994 --> 00:03:08,720', 'Niemand hörte oder sah je wieder etwas von Gessler.')		('27', '00:03:06,252 --> 00:03:09,520', 'Quant à Gessler, il a disparu à tout jamais.')
31	2	('34', '00:03:12,265 --> 00:03:14,800', 'Und das ist das Ende unserer Geschichte.')		('28', '00:03:12,308 --> 00:03:15,120', "C'est ainsi que se termine notre histoire.")
