id	aligned	de	it	fr
0	2	('1', '00:00:02,640 --> 00:00:04,766', '. Mit')		('2', '00:01:23,429 --> 00:01:25,520', '-A quoi il sert, cet appareil ?')
1	2	('2', '00:00:04,904 --> 00:00:18,920', 'Untertiteln von SWISS TXT Wozu dient dieser Apparat?')		('38', '00:05:04,376 --> 00:05:07,240', 'Sous-titrage SWISS TXT')
2	2	('3', '00:00:19,080 --> 00:00:24,160', 'Er dient dazu, die Apnoe, die ich mit Long Covid entwickelt habe, zu vermeiden.')		('3', '00:01:25,787 --> 00:01:31,640', "-A éviter de faire des apnées du sommeil que j'ai développées suite à mon COVID long.")
3	2	('4', '00:00:25,695 --> 00:00:27,600', 'Lorenzo Manzo ist 40.')		('4', '00:01:31,923 --> 00:01:33,840', '-Lorenzo Manzo a 40 ans.')
4	2	('7', '00:00:39,825 --> 00:00:42,360', 'Das sind Symptome, die kommen und gehen.')		('6', '00:01:44,372 --> 00:01:49,800', '-Ce sont des symptômes qui vont et qui viennent à leur gré.')
5	2	('8', '00:00:42,503 --> 00:00:47,960', 'Manchmal fühle ich mich mehr oder weniger gut in Form, wenn ich aufwache.')		('7', '00:01:50,083 --> 00:01:54,920', 'Des matins, je me lève, je me sens plus ou moins en forme.')
6	2	('9', '00:00:48,097 --> 00:00:50,400', 'Aber oft habe ich eine Art Nebel im Kopf.')		('9', '00:01:57,746 --> 00:02:03,760', "Il y a du brouillard cérébral après le lever, comme si on ne s'était pas reposé du tout.")
7	2	('10', '00:00:50,535 --> 00:00:54,880', 'Dann habe ich beim Aufwachen das Gefühl, ich hätte mich überhaupt nicht erholt.')		('9', '00:01:57,746 --> 00:02:03,760', "Il y a du brouillard cérébral après le lever, comme si on ne s'était pas reposé du tout.")
8	2	('11', '00:00:55,025 --> 00:01:06,920', 'An solchen Tagen bin ich zu nichts zu gebrauchen, nicht mal dazu, ein paar Sätze auf ein Blatt Papier zu schreiben oder am Computer zu arbeiten - unmöglich.')		('11', '00:02:07,791 --> 00:02:14,400', "Même d'écrire un texte sur une feuille ou de se mettre sur un ordinateur pour travailler.")
9	2	('14', '00:01:16,899 --> 00:01:20,400', 'Das Netzwerk Altea möchte dem seit Ende 2020 entgegenwirken.')		('13', '00:02:21,199 --> 00:02:30,880', "Afin de pallier la désinformation et éviter les charlatans sur les réseaux sociaux, l'association Altea a été créée fin 2020.")
10	2	('15', '00:01:21,272 --> 00:01:31,880', 'Auf einer Website und in einem Internetforum bietet es Betroffenen und Interessierten fundierte medizinische Informationen und eine Möglichkeit zum Austausch.')		('20', '00:03:09,468 --> 00:03:17,560', "Ca a été fondé par des professionnels de la santé, et il y a possibilité d'interagir avec eux en posant des questions.")
11	2	('16', '00:01:33,887 --> 00:01:47,200', 'Alles, was wir auf unserer Website veröffentlichen, stammt von Wissenschaftlern, Medizinern, Therapeuten oder Forschern, die zu aktuellen Themen rund um Long Covid recherchiert haben.')		('16', '00:02:49,348 --> 00:02:54,040', 'On fait des recherches, on suit les thèmes courants sur le long COVID.')
12	2	('17', '00:01:47,375 --> 00:01:53,680', 'Wir versuchen immer, uns an Fakten zu halten und nicht an Gerüchte.')		('17', '00:02:54,312 --> 00:02:57,800', "Mais on essaye toujours de trouver de l'évidence.")
13	2	('18', '00:01:57,224 --> 00:02:06,760', 'Was mir an Altea gefällt, ist nicht nur, dass es ein Schweizer Verein ist, sondern auch, dass er von Leuten aus dem Gesundheitswesen betrieben wird.')		('19', '00:03:03,056 --> 00:03:09,200', "-Altea est basée en Suisse, car c'est la communauté COVID long suisse.")
14	2	('19', '00:02:06,904 --> 00:02:15,560', 'Wenn man dort eine Information anfragt, erkundigen sie sich bei Medizinern, um eine Antwort zu erhalten.')		('21', '00:03:17,825 --> 00:03:23,040', "Ils vont rechercher l'information auprès des médecins pour nous la répercuter.")
15	2	('20', '00:02:16,988 --> 00:02:25,120', 'Das Netzwerk von Altea bietet Zugriff auf eine grosse Zahl von Therapierenden, die mit dem Thema Long Covid vertraut sind.')		('22', '00:03:23,314 --> 00:03:28,360', "-Le réseau d'Altea permet aussi de trouver des thérapeutes qualifiés.")
16	2	('22', '00:02:32,855 --> 00:02:35,480', 'Die Idee ist, dass sich nur der Unterarm bewegt.')		('24', '00:03:39,970 --> 00:03:42,960', '-Seule la main du bas doit bouger.')
17	2	('23', '00:02:35,646 --> 00:02:41,079', 'Auf diese Art sollte Ihnen die Atmung weniger Probleme bereiten.')		('25', '00:03:43,235 --> 00:03:48,760', 'Vous devriez ressentir moins de symptômes et moins de gêne respiratoire.')
18	2	('24', '00:02:41,443 --> 00:02:46,120', 'Oft haben wir Patienten, die eigentlich keine Vorgeschichte haben.')		('26', '00:03:49,029 --> 00:03:54,200', "On a des patients qui n'avaient pas d'antécédents, de comorbidité.")
19	2	('25', '00:02:46,264 --> 00:02:52,520', 'Das sind z.T. sehr sportliche Menschen, die zunächst nur leichte Symptome hatten.')		('27', '00:03:54,477 --> 00:04:01,240', "Des patients sportifs, qui ont eu un COVID qui n'était pas, pour certains, un gros COVID.")
20	2	('26', '00:02:52,946 --> 00:02:55,200', 'Das sind nicht immer schwere Fälle.')		('28', '00:04:01,517 --> 00:04:08,000', 'Donc ce ne sont pas forcément des profils auxquels on se serait attendu au départ.')
21	2	('27', '00:02:55,417 --> 00:03:00,520', 'Da gibt es leider kein Standardprofil.')		('28', '00:04:01,517 --> 00:04:08,000', 'Donc ce ne sont pas forcément des profils auxquels on se serait attendu au départ.')
22	2	('29', '00:03:07,936 --> 00:03:14,560', 'Das Netzwerk Altea setzt sich dafür ein, dass auch jene nicht vergessen gehen, die an den Folgen von Long Covid leiden.')		('31', '00:04:20,827 --> 00:04:25,360', "L'association Altea milite aussi pour ne pas oublier ces patients.")
23	2	('31', '00:03:22,610 --> 00:03:30,160', 'Keine Ahnung, wann ich wieder fit wie früher sein werde, wann die Symptome verschwinden werden.')		('33', '00:04:30,186 --> 00:04:38,360', "-Aujourd'hui, c'est difficile de se projeter puisque je ne sais pas dans quel délai tous ces symptômes vont s'estomper.")
24	2	('32', '00:03:30,305 --> 00:03:33,040', 'Und ob sie jemals ganz verschwinden werden.')		('35', '00:04:42,370 --> 00:04:45,092', '-Vous avez envie de retravailler ?')
25	2	('33', '00:03:33,225 --> 00:03:35,120', 'Ich weiss es nicht.')		('2', '00:01:23,429 --> 00:01:25,520', '-A quoi il sert, cet appareil ?')
26	2	('34', '00:03:35,260 --> 00:03:38,140', 'Aber Sie möchten auf jeden Fall wieder arbeiten?-')		('37', '00:04:46,198 --> 00:04:52,800', "Je souhaite et j'espère retrouver mon poste de travail le plus rapidement possible.")
27	2	('35', '00:03:38,260 --> 00:03:38,680', 'Absolut!')		('36', '00:04:45,230 --> 00:04:45,920', '-Bien sûr !')
