id	aligned	de	it	fr
0	2	('1', '00:00:02,080 --> 00:00:04,446', '. Mit')	('11', '00:01:10,175 --> 00:01:11,019', '-Buongiorno.')	
1	2	('2', '00:00:04,584 --> 00:00:06,240', 'Untertiteln von SWISS TXT')	('33', '00:03:40,104 --> 00:03:45,885', 'sottotitoli SWISS TXT Lugano')	
2	2	('3', '00:00:09,705 --> 00:00:14,360', 'Jede freie Minute verbringt der 14- jährige Essey auf dem Fussballplatz.')	('2', '00:00:09,066 --> 00:00:15,171', 'Da quando abita a Zurigo, Essey trascorre ogni minuto libero sul campo da calcio.')	
3	2	('4', '00:00:15,100 --> 00:00:20,040', 'Der Sekundarschüler muss schon bald entscheiden, welchen Beruf er lernen will.')	('3', '00:00:15,783 --> 00:00:21,451', 'Avendo 14 anni, fra poco dovrà decidere quale professione intraprendere.')	
4	2	('5', '00:00:24,749 --> 00:00:37,160', 'Ich möchte Schreiner werden und ich spiele auch Fussball, um Fussballer zu werden und in einer grossen Mannschaft zu spielen.')	('4', '00:00:26,506 --> 00:00:37,812', 'Mi piacerebbe fare un apprendistato di falegname, ma mi sto anche allenando per diventare un calciatore e un giorno giocare in una grande squadra.')	
5	2	('6', '00:00:37,345 --> 00:00:39,240', 'Das ist mein Traum.')	('5', '00:00:38,131 --> 00:00:39,691', 'Questo è il mio sogno.')	
6	2	('7', '00:00:40,418 --> 00:00:45,320', 'Vor bald vier Jahren kam Essey mit seiner Familie aus Eritrea in die Schweiz.')	('7', '00:00:43,401 --> 00:00:46,492', '4 anni fa, è arrivato in Svizzera con la famiglia.')	
7	2	('8', '00:00:45,464 --> 00:00:49,080', 'Ein neues Land, ein neues Schulsystem, eine neue Sprache.')	('8', '00:00:46,800 --> 00:00:51,454', 'Un nuovo Paese, un nuovo sistema scolastico, una nuova lingua.')	
8	2	('9', '00:00:53,246 --> 00:00:53,768', 'Grüezi.')	('11', '00:01:10,175 --> 00:01:11,019', '-Buongiorno.')	
9	2	('10', '00:00:53,942 --> 00:00:55,160', 'Ð Hallo, Essey.')	('12', '00:01:11,172 --> 00:01:12,093', '-Ciao, Essey.')	
10	2	('12', '00:01:04,705 --> 00:01:09,520', 'Einmal die Woche trifft er sich hier mit einer freiwilligen Begleitperson.')	('10', '00:01:05,921 --> 00:01:09,612', 'Una volta alla settimana, incontra la sua accompagnatrice.')	
11	2	('13', '00:01:09,665 --> 00:01:10,057', 'Grüezi.')	('11', '00:01:10,175 --> 00:01:11,019', '-Buongiorno.')	
12	2	('14', '00:01:10,188 --> 00:01:10,711', 'Ð Grüezi.')	('11', '00:01:10,175 --> 00:01:11,019', '-Buongiorno.')	
