id	aligned	de	it	fr
0	3	('1', '00:00:02,080 --> 00:00:04,686', '. Mit')	('2', '00:00:11,361 --> 00:00:12,286', 'Dammelo pure.')	('1', '00:00:00,706 --> 00:00:02,120', '...')
1	3	('3', '00:00:08,229 --> 00:00:10,011', 'Das Gefühl ist wie eine Maus.')	('1', '00:00:07,486 --> 00:00:11,207', '* Esatto, la sensazione è quella di un topo.')	('3', '00:00:24,080 --> 00:00:29,400', '-Je crois que quand on est stressé, on est un peu comme une souris.')
2	2	('4', '00:00:10,139 --> 00:00:12,240', 'Sonst kannst du es mir auch geben.')	('2', '00:00:11,361 --> 00:00:12,286', 'Dammelo pure.')	
3	3	('5', '00:00:12,388 --> 00:00:14,320', 'Wofür steht die Maus, Shaban?')	('3', '00:00:12,855 --> 00:00:14,606', "Cos'è il topo, Shaban?")	('2', '00:00:21,352 --> 00:00:23,800', '-Que représente la souris, Shaban ?')
4	3	('6', '00:00:14,497 --> 00:00:22,720', 'Wenn man viel Stress hat, dann ist man wie eine Maus, möchte an einem ruhigen Platz sein.')	('4', '00:00:15,160 --> 00:00:23,726', 'Quando si è molto stressati, ci si sente come un topo, si vuole stare in un posto tranquillo, si ha tanta paura.')	('3', '00:00:24,080 --> 00:00:29,400', '-Je crois que quand on est stressé, on est un peu comme une souris.')
5	3	('7', '00:00:24,770 --> 00:00:26,680', 'Man hat so viel Angst.')	('5', '00:00:28,059 --> 00:00:31,487', "E' la tua sensazione quando provi paura.")	('5', '00:00:33,883 --> 00:00:35,640', 'On a tellement peur...')
6	3	('8', '00:00:27,890 --> 00:00:31,880', 'Sie steht für das Gefühl, wenn du Angst hast.')	('5', '00:00:28,059 --> 00:00:31,487', "E' la tua sensazione quando provi paura.")	('15', '00:01:15,054 --> 00:01:18,440', 'Il y avait surtout de la peur en toi.')
7	3	('9', '00:00:32,043 --> 00:00:37,400', 'Wenn du Stress hast und Angst, fühlst du dich wie eine Maus.- Ja.')	('6', '00:00:31,814 --> 00:00:35,927', 'Quando sei teso e hai paura, ti senti come un topo.')	('3', '00:00:24,080 --> 00:00:29,400', '-Je crois que quand on est stressé, on est un peu comme une souris.')
8	3	('10', '00:00:37,707 --> 00:00:42,800', 'In der Praxis von Sara Michalik kann Shaban offen über seine Gefühle sprechen.')	('8', '00:00:38,284 --> 00:00:45,527', 'Nello studio di Sara Michalik ad Aarau, Shaban, 18 anni, può parlare apertamente dei suoi sentimenti.')	('9', '00:00:46,797 --> 00:00:52,920', '-Dans le cabinet de Sara Michalik, Shaban peut parler ouvertement de ses émotions.')
9	3	('11', '00:00:42,958 --> 00:00:49,920', 'Mit 13 Jahren ist er aus Afghanistan geflohen, da er geschlagen und zur Kinderarbeit gezwungen wurde.')	('9', '00:00:45,844 --> 00:00:53,167', "E' fuggito dall'Afghanistan all'età di 13 anni perché veniva picchiato e costretto al lavoro minorile.")	('10', '00:00:53,196 --> 00:00:57,800', "Il a fui l'Afghanistan à 13 ans, battu et forcé à travailler.")
10	3	('12', '00:00:50,064 --> 00:00:52,920', 'Seit anderthalb Jahren ist er in der Schweiz.')	('10', '00:00:53,473 --> 00:00:55,487', "E' in Svizzera da un anno e mezzo.")	('11', '00:00:58,081 --> 00:01:01,080', 'Il est en Suisse depuis un an et demi.')
11	3	('13', '00:00:53,495 --> 00:00:57,320', 'Wir haben gesagt, in dir ist dieser Löwe.')	('11', '00:00:55,795 --> 00:00:58,727', "Abbiamo detto che dentro di te c'è questo leone.")	('12', '00:01:02,737 --> 00:01:07,440', '-Tu te souviens, on a dit que ce lion est en toi.')
12	3	('15', '00:01:04,612 --> 00:01:07,793', 'Der hat quasi geschlafen.')	('13', '00:01:05,256 --> 00:01:09,446', "Era come addormentato, al suo posto c'era la paura.")	('14', '00:01:12,540 --> 00:01:14,760', 'Il était comme endormi.')
13	3	('16', '00:01:08,058 --> 00:01:11,240', 'Da war v.a. die Angst da.')	('5', '00:00:28,059 --> 00:00:31,487', "E' la tua sensazione quando provi paura.")	('15', '00:01:15,054 --> 00:01:18,440', 'Il y avait surtout de la peur en toi.')
14	3	('17', '00:01:11,373 --> 00:01:14,760', 'Mithilfe der Spielzeugtiere soll Shaban das Erlebte verarbeiten.')	('14', '00:01:11,564 --> 00:01:18,448', "Con l'aiuto di queste figure di animali in legno, Shaban deve elaborare ciò che ha vissuto.")	('16', '00:01:18,718 --> 00:01:23,080', '-Les animaux en bois aident Shaban à travailler sur son vécu.')
15	2	('18', '00:01:14,892 --> 00:01:19,400', 'In der Schweiz entwickelte er Suizidgedanken, als ihm die Ausschaffung drohte.')	('15', '00:01:18,757 --> 00:01:23,647', 'In Svizzera ha avuto pensieri suicidi quando è stato minacciato di espulsione.')	
