id	aligned	de	it	fr
0	3	('1', '00:00:02,366 --> 00:00:04,775', '. Mit')	('42', '00:03:24,182 --> 00:03:26,057', 'Vedi qui dietro?')	('8', '00:01:55,125 --> 00:01:57,000', "-Qu'aimerais-tu, Enzo ?")
1	3	('2', '00:00:04,913 --> 00:00:06,569', 'Untertiteln von SWISS TXT')	('11', '00:00:49,060 --> 00:00:51,375', 'Il budget mensile di 700 fr.')	('45', '00:04:20,150 --> 00:04:23,320', 'Sous-titrage SWISS TXT')
2	3	('3', '00:00:15,714 --> 00:00:17,848', 'Es gibt einem ein anderes Gefühl.')	('30', '00:02:18,730 --> 00:02:22,246', 'Nel tentativo di essere visti con occhi diversi.')	('23', '00:02:52,284 --> 00:02:57,120', '-Mais aussi être perçu par les autres avec un regard neuf.')
3	3	('4', '00:00:19,278 --> 00:00:21,210', 'Auch für das Selbstvertrauen.')	('3', '00:00:12,334 --> 00:00:14,414', 'Ti dà fiducia in te stessa.')	('37', '00:03:50,926 --> 00:03:52,760', '-Très joli !')
4	3	('5', '00:00:22,435 --> 00:00:24,489', 'Das ist für mich extrem wichtig.')	('4', '00:00:14,980 --> 00:00:17,205', 'Per me, è molto importante.')	('32', '00:03:21,113 --> 00:03:24,720', "C'est important pour l'entreprise où je travaille.")
5	2	('6', '00:00:25,177 --> 00:00:26,768', 'Das fehlt mir manchmal ein wenig.')	('5', '00:00:17,822 --> 00:00:20,214', 'Basta poco per buttarsi giù.')	
6	3	('7', '00:00:27,467 --> 00:00:30,008', 'Dass ich hierherkommen kann, hilft mir sehr.')	('6', '00:00:20,821 --> 00:00:23,534', 'Poter venire qui mi aiuta molto.')	('40', '00:03:57,450 --> 00:04:00,000', "C'est très beau.")
7	3	('9', '00:00:37,423 --> 00:00:44,809', 'Dieser besteht aus engagierten Friseurinnen und Friseuren, die von Armut betroffenen Menschen gratis die Haare schneiden.')	('8', '00:00:33,487 --> 00:00:43,086', 'La sua fondatrice, Karin Flueckiger, sta tagliando i capelli gratuitamente a Therese Daellenbach, che altrimenti non potrebbe permetterselo.')	('13', '00:02:04,866 --> 00:02:13,560', "-D'habitude, Enzo se coupe lui-même les cheveux et la barbe, car aller chez le coiffeur est un luxe qu'il ne peut pas s'offrir.")
8	2	('10', '00:00:45,497 --> 00:00:49,848', 'Anders könnte sich Therese Dällenbach derzeit keinen Coiffeurtermin leisten.')	('15', '00:01:03,170 --> 00:01:09,326', 'Therese Daellenbach non è la sola a vivere in condizioni di ristrettezza economica.')	
9	2	('11', '00:00:50,546 --> 00:00:52,719', 'Die Fransen auch gleich nachschneiden?')	('9', '00:00:43,645 --> 00:00:45,843', '-Vuoi tagliare anche la frangia?')	
10	3	('12', '00:00:52,836 --> 00:00:53,248', '- Gerne.')	('19', '00:01:26,791 --> 00:01:28,006', "D'accordo.")	('11', '00:02:00,245 --> 00:02:00,480', '-OK.')
11	3	('14', '00:01:04,275 --> 00:01:06,768', 'Man fühlt sich immer erleichtert, was?')	('13', '00:00:58,020 --> 00:01:00,046', '-Ci si sente più leggeri.')	('37', '00:03:50,926 --> 00:03:52,760', '-Très joli !')
12	3	('15', '00:01:07,516 --> 00:01:09,248', 'Ja, 2 kg weniger.')	('14', '00:01:00,215 --> 00:01:02,326', '-Sì, ho perso almeno 2 kg.')	('39', '00:03:56,696 --> 00:03:57,080', '-Oui.')
13	2	('16', '00:01:11,031 --> 00:01:14,611', 'Mit ihrer Geldnot steht Therese Dällenbach nicht alleine da.')	('15', '00:01:03,170 --> 00:01:09,326', 'Therese Daellenbach non è la sola a vivere in condizioni di ristrettezza economica.')	
14	3	('17', '00:01:15,289 --> 00:01:20,408', 'Knapp 9 % der Schweizerinnen und Schweizer sind laut Bundesamt für Statistik von Armut betroffen.')	('16', '00:01:09,885 --> 00:01:19,926', "Secondo l'Ufficio federale di statistica, quasi il 9% degli svizzeri è colpito dalla povertà e la pandemia ha peggiorato la situazione.")	('7', '00:01:48,311 --> 00:01:54,840', "Selon l'Office de la statistique, 9 % de la population suisse vit sous le seuil de pauvreté.")
15	3	('19', '00:01:27,394 --> 00:01:29,328', 'Wie hättest du es gerne, Enzo?')	('42', '00:03:24,182 --> 00:03:26,057', 'Vedi qui dietro?')	('8', '00:01:55,125 --> 00:01:57,000', "-Qu'aimerais-tu, Enzo ?")
16	3	('20', '00:01:30,014 --> 00:01:32,887', 'Alles kahl, ausser die langen Stellen, die bereits hier sind.')	('18', '00:01:23,325 --> 00:01:26,415', 'Rasati a zero, a parte la striscia qui sopra.')	('10', '00:01:57,746 --> 00:02:00,089', 'partout, sauf ces longueurs-là.')
17	3	('21', '00:01:33,578 --> 00:01:33,785', 'Okay.')	('19', '00:01:26,791 --> 00:01:28,006', "D'accordo.")	('11', '00:02:00,245 --> 00:02:00,480', '-OK.')
18	3	('22', '00:01:33,889 --> 00:01:36,527', '- Und den Bart bis ans Ohrläppchen gerade nach vorn.')	('20', '00:01:28,322 --> 00:01:30,646', 'La barba diritta fino alle orecchie.')	('12', '00:02:00,755 --> 00:02:04,600', "-Et on rase la barbe jusqu'aux oreilles, tout droit.")
19	3	('23', '00:01:37,352 --> 00:01:38,088', 'Okay.')	('19', '00:01:26,791 --> 00:01:28,006', "D'accordo.")	('11', '00:02:00,245 --> 00:02:00,480', '-OK.')
20	3	('24', '00:01:38,788 --> 00:01:42,288', 'Normalerweise muss Enzo Carvetta selbst zur Schere greifen.')	('21', '00:01:31,289 --> 00:01:39,126', 'Di solito Enzo Carvetta deve arrangiarsi da solo, andare dal parrucchiere è troppo caro per lui.')	('13', '00:02:04,866 --> 00:02:13,560', "-D'habitude, Enzo se coupe lui-même les cheveux et la barbe, car aller chez le coiffeur est un luxe qu'il ne peut pas s'offrir.")
21	3	('25', '00:01:42,978 --> 00:01:44,888', 'Zum Coiffeur gehen - für ihn ein Luxus.')	('7', '00:00:25,428 --> 00:00:32,934', "Siamo a Ramsei (BE), in un salone da parrucchiere molto speciale, organizzato dall'associazione Kar-li.")	('13', '00:02:04,866 --> 00:02:13,560', "-D'habitude, Enzo se coupe lui-même les cheveux et la barbe, car aller chez le coiffeur est un luxe qu'il ne peut pas s'offrir.")
22	3	('26', '00:01:46,105 --> 00:01:52,219', 'Es ist ziemlich anspruchsvoll, so in den Spiegel zu schauen und ... Ja, das ist etwas ganz anderes.')	('22', '00:01:39,723 --> 00:01:43,487', 'Non è semplice mettersi a posto guardandosi allo specchio.')	('14', '00:02:13,826 --> 00:02:17,440', "-C'est pas facile de faire ça devant son miroir, hein ?")
23	3	('27', '00:01:52,333 --> 00:01:54,048', 'Das ist wirklich anspruchsvoll.')	('24', '00:01:47,399 --> 00:01:49,256', "E' molto difficile.")	('16', '00:02:19,594 --> 00:02:20,920', "Ce n'est pas simple.")
