id	aligned	de	it	fr
0	3	('1', '00:00:03,600 --> 00:00:03,928', '. Mit')	('13', '00:01:50,100 --> 00:01:54,440', 'MA CHI POSSONO SCEGLIERE?')	('1', '00:00:09,040 --> 00:00:27,120', '...')
1	3	('2', '00:00:04,093 --> 00:00:08,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('4', '00:00:58,224 --> 00:01:02,520', 'HANNO CREATO UN\'ALLEANZA, IL "SONDERBUND".')	('2', '00:00:27,503 --> 00:00:32,560', '-Aujourd\'hui dans "Helveticus", le général Dufour et la guerre du Sonderbund.')
2	3	('3', '00:00:29,985 --> 00:00:34,040', 'Heute in "Helveticus": General Dufour und der Sonderbundskrieg.')	('7', '00:01:15,566 --> 00:01:21,080', 'IL GENERALE DUFOUR HA FONDATO LA PRIMA SCUOLA MILITARE DEL PAESE.')	('2', '00:00:27,503 --> 00:00:32,560', '-Aujourd\'hui dans "Helveticus", le général Dufour et la guerre du Sonderbund.')
3	3	('5', '00:00:40,396 --> 00:00:49,840', 'Hier sind wir in Bern an der Bundesversammlung, wo sich wichtige Männer aus allen Kantonen treffen, um gemeinsam die Geschäfte des Landes zu führen.')	('2', '00:00:37,101 --> 00:00:50,800', "A BERNA HA LUOGO LA DIETA FEDERALE, DOVE GLI UOMINI IMPORTANTI ESPONGONO L'OPINIONE DEL LORO CANTONE E ORGANIZZANO GLI AFFARI DEL PAESE.")	('4', '00:00:37,703 --> 00:00:48,800', "Pour l'instant, nous voici à Berne, où se tient la Diète fédérale, une réunion d'hommes qui viennent défendre la vie de leur canton et organiser les affaires du pays.")
4	3	('6', '00:00:49,991 --> 00:00:56,440', 'Aber in letzter Zeit sind sieben Kantone gar nicht mehr zufrieden mit dem, was die anderen denken.')	('3', '00:00:50,949 --> 00:00:58,000', "DA UN PO' 7 CANTONI SONO IN DISACCORDO CON GLI ALTRI E VORREBBERO DECIDERE DA SOLI.")	('5', '00:00:49,192 --> 00:00:54,320', "Depuis quelque temps, sept cantons ne sont pas d'accord avec les autres.")
5	3	('7', '00:00:56,582 --> 00:00:58,960', 'Sie möchten einiges allein entscheiden.')	('22', '00:02:56,748 --> 00:03:02,840', "PRESTO DEVE ARRENDERSI ALL'EVIDENZA DI NON POTER VINCERE.")	('6', '00:00:54,705 --> 00:00:57,840', 'Ils voudraient décider de certaines choses seuls.')
6	2	('9', '00:01:02,232 --> 00:01:04,480', 'Das passt den anderen gar nicht.')	('11', '00:01:40,932 --> 00:01:44,280', "PER ALCUNI LUI E' TROPPO ACCOMODANTE.")	
7	3	('11', '00:01:10,910 --> 00:01:13,800', 'Jemand müsste aber die Armee kommandieren.')	('6', '00:01:11,994 --> 00:01:15,440', 'HANNO BISOGNO DI UN COMANDANTE.')	('9', '00:01:09,026 --> 00:01:11,680', "Il faut quelqu'un pour commander l'armée.")
8	3	('12', '00:01:13,954 --> 00:01:20,920', 'General Dufour ist berühmt, weil er die erste Militärschule gründete und die Schweizerfahne entwarf.')	('8', '00:01:21,456 --> 00:01:29,880', 'INOLTRE HA IDEATO LA BANDIERA E LA PRIMA CARTA TOPOGRAFICA UFFICIALE DELLA SVIZZERA.')	('10', '00:01:12,062 --> 00:01:19,237', 'Le général Dufour est célèbre pour avoir fondé la première école militaire du pays et créé le drapeau suisse.')
9	3	('13', '00:01:21,070 --> 00:01:27,600', 'Er liess auch die erste offizielle und ganz präzise topografische Karte der Schweiz zeichnen.')	('8', '00:01:21,456 --> 00:01:29,880', 'INOLTRE HA IDEATO LA BANDIERA E LA PRIMA CARTA TOPOGRAFICA UFFICIALE DELLA SVIZZERA.')	('11', '00:01:19,360 --> 00:01:25,160', 'Il a même réalisé la première carte topographique officielle et très précise de la Suisse.')
10	3	('14', '00:01:30,825 --> 00:01:34,840', 'Der General hat Mühe damit, gegen andere Schweizer zu kämpfen.')	('9', '00:01:30,066 --> 00:01:36,960', "PER LUI E' DIFFICILE IMMAGINARE DI BATTERSI CONTRO ALTRI SVIZZERI.")	('12', '00:01:30,143 --> 00:01:35,134', "Pour le général, difficile d'imaginer de se battre contre d'autres Suisses.")
11	3	('15', '00:01:34,983 --> 00:01:41,119', 'Darum will er, dass der Krieg schnell vorbei ist und es möglichst wenig Schaden und Verluste gibt.')	('26', '00:03:36,615 --> 00:03:48,320', 'GRAZIE AL SENSO TATTICO DEL GENERALE, LA GUERRA FU RAPIDA E CI FURONO POCHE VITTIME.')	('13', '00:01:35,265 --> 00:01:40,640', "Il veut une guerre rapide et qu'il y ait le moins de victimes et de dégâts possibles.")
