id	aligned	de	it	fr
0	2	('1', '00:00:02,848 --> 00:00:05,172', '. Mit')	('9', '00:01:07,025 --> 00:01:08,215', '-Hai un lavoro?')	
1	2	('3', '00:00:16,723 --> 00:00:21,128', 'Das hier ist ein Gebiet, das wir mit unserer Bewegung besetzt haben.')	('1', '00:00:02,017 --> 00:00:10,729', '* * Questa zona è occupata dal nostro movimento.')	
2	2	('4', '00:00:21,829 --> 00:00:25,732', 'Hier leben jetzt 120 Familien, die sonst keinen Ort zum Leben hätten.')	('2', '00:00:13,258 --> 00:00:19,059', 'Ora qui vivono 120 famiglie, che altrimenti non avrebbero un posto dove stare.')	
3	2	('5', '00:00:27,558 --> 00:00:34,933', 'Wir haben das besetzt, weil die Regierung direkt nebenan ein Spital mitten in einem Naturschutzgebiet gebaut hat.')	('3', '00:00:19,625 --> 00:00:27,569', "L'abbiamo occupata perché il Governo ha costruito un ospedale proprio accanto, nel mezzo di una riserva naturale.")	
4	2	('6', '00:00:36,039 --> 00:00:45,052', 'Weil die das einfach so macht, haben wir das Land hier besetzt und geben so den Familien einen Raum, wo sie leben können.')	('4', '00:00:28,130 --> 00:00:37,450', 'La autorità si permettono di tutto allora noi, occupando questa terra, diamo alle famiglie uno spazio dove potersi costruire una vita.')	
5	2	('8', '00:00:50,682 --> 00:00:56,652', 'Die meisten von ihnen besitzen kaum etwas und die meisten von ihnen sind Afro-Brasilianer.')	('6', '00:00:44,660 --> 00:00:52,929', 'Non possedere nulla è la regola e la maggior parte degli abitanti è afrobrasiliana, proprio come Rita Ferreira.')	
6	2	('9', '00:00:57,349 --> 00:00:58,732', 'Wie Rita Ferreira selbst.')	('32', '00:03:09,948 --> 00:03:12,292', "Per Rita, l'obiettivo è uno.")	
7	2	('10', '00:00:59,428 --> 00:01:06,367', 'Seit mehr als zehn Jahren lebt sie auf dem besetzten Gebiet und setzt sich für die Rechte der Afro-Brasilianer ein.')	('7', '00:00:53,483 --> 00:00:59,570', 'Vive in questa zona occupata da più di 10 anni e si batte per i diritti degli afrobrasiliani.')	
8	2	('11', '00:01:09,778 --> 00:01:11,692', "Hallo, wie geht's euch?")	('8', '00:01:01,689 --> 00:01:03,770', '-Ciao, come va? -Ok.')	
9	2	('12', '00:01:13,246 --> 00:01:14,494', 'Okay.')	('8', '00:01:01,689 --> 00:01:03,770', '-Ciao, come va? -Ok.')	
10	2	('13', '00:01:15,868 --> 00:01:17,773', 'Hast du heute Arbeit?')	('9', '00:01:07,025 --> 00:01:08,215', '-Hai un lavoro?')	
11	2	('14', '00:01:18,477 --> 00:01:20,252', 'Nein, der Ort hat zugemacht.')	('10', '00:01:08,385 --> 00:01:10,340', '-No, il locale è chiuso.')	
12	2	('15', '00:01:22,776 --> 00:01:25,094', 'Da gibt es keine Arbeit mehr.')	('11', '00:01:12,129 --> 00:01:14,100', "Non c'è più lavoro.")	
13	2	('16', '00:01:25,822 --> 00:01:27,607', 'Ist das der dahinten?')	('9', '00:01:07,025 --> 00:01:08,215', '-Hai un lavoro?')	
14	2	('17', '00:01:27,785 --> 00:01:28,143', '- Ja.')	('8', '00:01:01,689 --> 00:01:03,770', '-Ciao, come va? -Ok.')	
15	2	('18', '00:01:28,855 --> 00:01:30,446', 'Alltag in Ritas Welt.')	('32', '00:03:09,948 --> 00:03:12,292', "Per Rita, l'obiettivo è uno.")	
16	2	('19', '00:01:31,143 --> 00:01:33,012', 'Die wenigsten hier haben eine Arbeit.')	('14', '00:01:20,976 --> 00:01:25,531', 'Qui pochi hanno un lavoro e questo è solo uno dei problemi.')	
17	2	('21', '00:01:36,076 --> 00:01:42,812', 'Das Hauptproblem der schwarzen Bevölkerung ist, dass wir ständig gegen Ungerechtigkeiten kämpfen müssen.')	('15', '00:01:28,009 --> 00:01:34,980', "Il problema della popolazione di origine africana è che dobbiamo lottare sempre contro l'ingiustizia.")	
18	2	('22', '00:01:43,507 --> 00:01:48,571', 'Letztlich geht es auch um Anerkennung und Entschädigung für 500 Jahre Sklaverei.')	('16', '00:01:35,558 --> 00:01:42,691', "In definitiva, lottiamo anche per il riconoscimento e l'indennizzo di 500 anni di schiavitù.")	
19	2	('23', '00:01:49,268 --> 00:01:53,251', 'Wir arbeiten immer noch ohne Ende, während sich die Eliten bereichern.')	('17', '00:01:43,250 --> 00:01:47,651', 'Noi viviamo ancora sottomessi, mentre le élite si arricchiscono.')	
20	2	('25', '00:01:59,702 --> 00:02:01,932', 'Rita sucht das Gespräch mit den Jugendlichen.')	('18', '00:01:48,544 --> 00:01:54,301', 'Parlando e facendo domande, Rita cerca di entrare conversazione coi giovani.')	
21	2	('26', '00:02:02,631 --> 00:02:07,972', 'Auch wenn sie lachen - ein grosser Teil von ihnen fühlt sich benachteiligt und verachtet.')	('19', '00:01:54,610 --> 00:01:59,732', 'Anche se non lo mostrano, molti di loro si sentono svantaggiati e disprezzati.')	
22	2	('27', '00:02:08,876 --> 00:02:11,732', 'Innerhalb der Siedlung fühlen wir uns sicher.')	('20', '00:02:01,455 --> 00:02:05,780', "All'interno di questa zona protetta ci sentiamo al sicuro.")	
23	2	('28', '00:02:12,426 --> 00:02:15,332', 'Hier gibt es Menschen, die unsere Situation verstehen.')	('21', '00:02:06,329 --> 00:02:13,371', 'Qui ci sono persone che capiscono la nostra situazione, ci sostengono e ci aiutano dove possono.')	
24	2	('29', '00:02:17,558 --> 00:02:20,573', 'Sie unterstützen und helfen uns, wo sie können.')	('21', '00:02:06,329 --> 00:02:13,371', 'Qui ci sono persone che capiscono la nostra situazione, ci sostengono e ci aiutano dove possono.')	
25	2	('30', '00:02:27,917 --> 00:02:34,292', 'Gemeinsam mit anderen möchte Rita mit der Organisation CIPO auf die Missstände aufmerksam machen.')	('22', '00:02:15,584 --> 00:02:22,291', "Tramite il suo movimento, Rita vuole attirare l'attenzione sulle rivendicazioni di questa gente.")	
26	2	('31', '00:02:35,278 --> 00:02:39,493', 'Heute treffen sie sich, um einen Demonstrationszug vorzubereiten.')	('23', '00:02:22,845 --> 00:02:26,301', 'Oggi si ritrovano per preparare una marcia di protesta.')	
27	2	('32', '00:02:42,436 --> 00:02:47,971', 'Seit zwei Jahren haben wir wegen Corona keine Demonstrationen mehr durchführen können.')	('24', '00:02:26,849 --> 00:02:30,652', 'Durante i 2 anni pandemici, non hanno potuto manifestare.')	
28	2	('33', '00:02:49,237 --> 00:02:55,532', 'Und in der gleichen Zeit hat trotz der Pandemie die Gewalt in den Stadtvierteln stark zugenommen.')	('25', '00:02:31,225 --> 00:02:40,061', 'Allo stesso tempo, a causa della crisi economica dovuta alle restrizioni anti-covid, la violenza nei quartieri è aumentata.')	
