id	aligned	de	it	fr
0	2	('1', '00:00:02,640 --> 00:00:04,526', '. Mit')	('37', '00:03:46,518 --> 00:03:47,267', 'in coro:')	
1	2	('2', '00:00:04,664 --> 00:00:06,320', 'Untertiteln von SWISS TXT')	('39', '00:03:58,826 --> 00:04:04,607', 'sottotitoli SWISS TXT Lugano')	
2	2	('3', '00:00:07,215 --> 00:00:10,520', 'Für mich ist Basketball wie eine Sprache, die jeder versteht.')	('2', '00:00:11,056 --> 00:00:15,292', 'La pallacanestro è come una lingua che tutti capiscono.')	
3	2	('4', '00:00:10,655 --> 00:00:17,000', 'Es gibt keine Hautfarben und keine kulturellen Unterschiede, die einen davon abhalten, Basketball zu spielen.')	('3', '00:00:15,844 --> 00:00:20,692', 'Non ci sono differenze di razza né culturali che impediscano di giocarci.')	
4	2	('6', '00:00:22,157 --> 00:00:22,620', 'Jawohl!')	('37', '00:03:46,518 --> 00:03:47,267', 'in coro:')	
5	2	('9', '00:00:27,102 --> 00:00:31,929', 'Im Zürcher Sport Center Fluntern findet das Basketballcamp des Vereins BÖLLE')	('4', '00:00:21,241 --> 00:00:28,972', 'Stiamo assistendo a un corso di basket dell\'associazione "Boelle isch Lebe" presso il Centro sportivo Fluntern di Zurigo.')	
6	2	('10', '00:00:32,060 --> 00:00:32,256', 'ISCH')	('37', '00:03:46,518 --> 00:03:47,267', 'in coro:')	
7	2	('11', '00:00:32,386 --> 00:00:32,582', 'LEBE')	('37', '00:03:46,518 --> 00:03:47,267', 'in coro:')	
8	2	('12', '00:00:32,713 --> 00:00:33,040', 'statt.')	('37', '00:03:46,518 --> 00:03:47,267', 'in coro:')	
9	2	('13', '00:00:34,093 --> 00:00:39,920', 'Die beiden Gründer Vid Milenkovic und Malik Kourouma sind beste Freunde seit dem Kindergarten.')	('5', '00:00:29,524 --> 00:00:35,132', "I due fondatori, Vid Milenkovic e Malik Kourouma, sono grandi amici fin dall'asilo.")	
10	2	('14', '00:00:40,065 --> 00:00:45,760', 'Malik, dessen Vater aus Guinea stammt, hat soeben sein Jurastudium abgeschlossen.')	('6', '00:00:35,682 --> 00:00:40,372', 'Malik, il cui padre viene dalla Guinea, si è appena laureato in Legge.')	
11	2	('15', '00:00:45,905 --> 00:00:51,680', 'Vid ist ein Profibasketballer in der Nati A und ein in den USA ausgebildeter Coach.')	('7', '00:00:40,921 --> 00:00:47,053', 'Vid è un giocatore professionista di pallacanestro e un allenatore formatosi negli Stati Uniti.')	
12	2	('16', '00:00:55,145 --> 00:01:04,040', 'Ihre Liebe zum Basketball hat sie dazu bewegt, auch die nächste Generation zum Spiel zu inspirieren und gleichzeitig anderen zu helfen.')	('8', '00:00:47,605 --> 00:00:55,853', 'La loro passione per il basket li ha portati a promuovere la nascita di nuove leve e allo stesso tempo ad aiutare il prossimo.')	
13	2	('17', '00:01:04,709 --> 00:01:08,120', 'Wir begannen mit Camps hier in Zürich und dachten:')	('39', '00:03:58,826 --> 00:04:04,607', 'sottotitoli SWISS TXT Lugano')	
14	2	('19', '00:01:17,293 --> 00:01:19,160', 'Weiter, Gideon!')	('37', '00:03:46,518 --> 00:03:47,267', 'in coro:')	
15	2	('20', '00:01:19,572 --> 00:01:23,760', 'Da Malik auch guineische Wurzeln hat, engagiert er sich für die Jugend vor Ort.')	('10', '00:01:12,163 --> 00:01:18,164', 'Malik ha deciso di impegnarsi a favore dei giovani della Guinea, dove lui ha anche delle radici.')	
16	2	('21', '00:01:23,911 --> 00:01:25,840', 'In Guinea hat das Team BÖLLE')	('14', '00:01:37,322 --> 00:01:39,604', 'Un video del progetto in Guinea.')	
17	2	('22', '00:01:25,972 --> 00:01:29,440', 'einen heruntergekommenen Basketball- platz von Grund auf renoviert.')	('15', '00:01:40,155 --> 00:01:47,804', 'Malik e Vid hanno reso possibile la ristrutturazione del campo da basket nel villaggio di Tombolia, vicino alla capitale.')	
18	2	('24', '00:01:31,677 --> 00:01:36,440', 'Ich finde das Projekt sehr gut, v.a., dass man es von der Schweiz aus macht.')	('12', '00:01:26,308 --> 00:01:30,813', "E' un buon progetto, specie perché viene realizzato dalla Svizzera.")	
19	2	('25', '00:01:36,587 --> 00:01:41,200', 'Ich finde es auch sehr kreativ, dass man Spenden aus solchen Sportcamps holt.')	('13', '00:01:31,355 --> 00:01:34,694', 'Ed è creativo ricevere donazioni con questi corsi sportivi.')	
20	2	('26', '00:01:42,438 --> 00:01:44,880', 'Ein Video vom Projekt in Guinea.')	('14', '00:01:37,322 --> 00:01:39,604', 'Un video del progetto in Guinea.')	
21	2	('27', '00:01:45,033 --> 00:01:53,400', 'Malik und Vid haben ermöglicht, dass der Basketballplatz in der kleinen Ortschaft Tomboleya, nahe der Hauptstadt Conakry, komplett renoviert wurde.')	('15', '00:01:40,155 --> 00:01:47,804', 'Malik e Vid hanno reso possibile la ristrutturazione del campo da basket nel villaggio di Tombolia, vicino alla capitale.')	
