id	aligned	de	it	fr
0	2	('2', '00:00:02,093 --> 00:00:06,560', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Klänge *')	('6', '00:01:20,506 --> 00:01:24,760', 'BISOGNA SBRIGARSI A COSTRUIRE UN RIFUGIO.')	
1	3	('4', '00:00:31,346 --> 00:00:35,520', 'Unsere Geschichte spielt irgendwo im Kanton Schwyz im Jahr 1890.')	('1', '00:00:34,013 --> 00:00:38,320', 'LA STORIA SI SVOLGE NEL CANTON SVITTO NEL 1890.')	('3', '00:00:31,632 --> 00:00:35,760', 'Notre histoire se passe dans la région de Schwytz en 1890.')
2	3	('5', '00:00:39,431 --> 00:00:41,360', 'Mitten in einem schönen Wald')	('5', '00:01:07,506 --> 00:01:15,560', 'A CAUSA DEL RITARDO, I TRE DEVONO DORMIRE NELLA FORESTA.')	('19', '00:01:51,568 --> 00:01:55,600', 'Cette excursion en forêt est une catastrophe.')
3	3	('8', '00:00:57,225 --> 00:01:02,640', 'Als sie sie reparieren sollen, können sie das nicht, weil sie kein Werkzeug haben.')	('4', '00:00:59,260 --> 00:01:05,680', "NON RIESCONO A RIPARARE NULLA, PERCHE' NON HANNO UTENSILI.")	('9', '00:00:56,118 --> 00:01:02,360', "Lorsqu'il faut réparer, eh bien, ils n'y arrivent pas, car ils n'ont pas d'outils.")
4	3	('9', '00:01:03,868 --> 00:01:05,200', 'Ja, super.')	('10', '00:01:54,505 --> 00:01:57,880', 'CHE CATASTROFE QUESTA ESCURSIONE!')	('10', '00:01:04,102 --> 00:01:04,960', 'Bravo !')
5	3	('16', '00:01:49,920 --> 00:01:51,320', '* Donner')	('0', '00:00:04,040 --> 00:00:28,600', '* * * * * * * * * * * * * *')	('18', '00:01:49,457 --> 00:01:50,560', 'Tonnerre.')
6	3	('17', '00:01:51,720 --> 00:01:52,464', '* Diese')	('0', '00:00:04,040 --> 00:00:28,600', '* * * * * * * * * * * * * *')	('1', '00:00:00,640 --> 00:00:26,760', '... ...')
7	3	('21', '00:02:05,296 --> 00:02:11,120', 'Aber ein Werkzeug, das schneidet, eine Dose öffnet, sägt, schraubt, gibt es nicht.')	('12', '00:02:07,558 --> 00:02:14,800', 'MA UN UTENSILE CHE TAGLI, SEGHI, APRA UNA SCATOLA E AVVITI NON ESISTE.')	('21', '00:02:04,062 --> 00:02:09,142', "Mais un outil qui coupe, visse et ouvre une boîte, ça n'existe pas.")
8	3	('22', '00:02:11,288 --> 00:02:17,400', 'Zum Glück ist der Messerschmied ein pfiffiger Erfinder und hat am Morgen eine schöne Überraschung für den Offizier.')	('20', '00:03:30,816 --> 00:03:38,160', "QUESTO COLTELLINO INTELLIGENTE E' UNO DEI SIMBOLI DELLA SVIZZERA CHE HA FATTO IL GIRO DEL MONDO.")	('23', '00:02:12,912 --> 00:02:16,520', "Demain, il aura une belle surprise pour l'officier.")
9	3	('23', '00:02:19,794 --> 00:02:25,800', 'Mit diesem Ding könnte man viel machen, aber es ist gefährlich und überhaupt nicht praktisch.')	('14', '00:02:23,150 --> 00:02:29,840', "ECCO UN OGGETTO CHE FA TANTE COSE, MA E' PERICOLOSO E NON E' PRATICO.")	('24', '00:02:18,274 --> 00:02:26,200', 'Voici un objet qui pourrait servir à faire beaucoup de choses mais il est dangereux et peu pratique.')
10	3	('25', '00:02:27,760 --> 00:02:33,120', '* * Klappern, Hämmern *')	('0', '00:00:04,040 --> 00:00:28,600', '* * * * * * * * * * * * * *')	('18', '00:01:49,457 --> 00:01:50,560', 'Tonnerre.')
