id	aligned	de	it	fr
0	2	('1', '00:00:03,289 --> 00:00:05,895', '. Mit')		('1', '00:00:00,693 --> 00:00:07,680', '... ...')
1	2	('2', '00:00:06,033 --> 00:00:15,811', 'Untertiteln von SWISS TXT Käfige für ein besseres Leben.')		('42', '00:03:30,896 --> 00:03:33,760', 'Sous-titrage SWISS TXT')
2	2	('4', '00:00:23,593 --> 00:00:24,118', 'Ihr Ziel:')		('1', '00:00:00,693 --> 00:00:07,680', '... ...')
3	2	('5', '00:00:24,249 --> 00:00:28,248', 'In der Romandie möglichst viele streunende Katzen einzufangen.')		('21', '00:01:51,095 --> 00:01:55,360', "-Une fois stabilisés, les chats sortent dans l'enclos.")
4	2	('6', '00:00:28,994 --> 00:00:36,529', 'Fast jeden Tag erhalten sie Hinweise von Hausbewohnern und oft lassen die wilden Katzen nicht lange auf sich warten.')		('6', '00:00:39,312 --> 00:00:46,080', 'Elles doivent parfois patienter des heures, mais cette fois, le chat est venu rapidement.')
5	2	('7', '00:00:41,715 --> 00:00:45,850', 'In der Schweiz haben mehrere Hunderttausend Katzen kein Zuhause.')		('7', '00:00:46,347 --> 00:00:51,520', "En Suisse, des milliers de chats vivent à l'état sauvage, surtout à la campagne.")
6	2	('8', '00:00:48,132 --> 00:00:50,049', 'Alles gut, meine Kleine.')		('8', '00:00:51,798 --> 00:00:53,520', '-Ca va aller, mon bébé.')
7	2	('10', '00:00:55,428 --> 00:00:56,808', 'Also vermehren sie sich.')		('37', '00:03:06,316 --> 00:03:07,840', '-Ils sont bien dodus.')
8	2	('11', '00:00:57,565 --> 00:01:01,648', 'Hier in der Gegend gibt es z.B. 60, 70 Streunerkatzen.')		('10', '00:00:57,088 --> 00:01:05,320', 'Dans les milieux ruraux comme par ici, il y a des septantaines de chats.')
9	2	('13', '00:01:07,986 --> 00:01:10,048', 'Irgendwann wird das einfach zu viel.')		('12', '00:01:11,747 --> 00:01:14,760', 'Et ça devient catastrophique.')
10	2	('15', '00:01:32,679 --> 00:01:34,608', 'Oft geht es ihnen nicht gut.')		('16', '00:01:34,262 --> 00:01:36,680', "-L'état général n'est pas forcément bon.")
11	2	('16', '00:01:35,296 --> 00:01:39,207', 'Viele von ihnen sind dehydriert, abgemagert und voller Flöhe und Zecken.')		('17', '00:01:36,979 --> 00:01:42,520', 'Ils sont souvent déshydratés, maigres, pleins de puces.')
12	2	('17', '00:01:40,058 --> 00:01:41,968', 'Das ist nicht so toll.')		('18', '00:01:42,812 --> 00:01:44,760', "C'est pas un état top.")
13	2	('18', '00:01:42,681 --> 00:01:46,528', 'Wir müssen sie dann erstmal aufpäppeln und entwurmen.')		('19', '00:01:45,038 --> 00:01:47,400', 'On fait les premiers soins ici.')
14	2	('19', '00:01:49,141 --> 00:01:50,208', 'Allez!')		('1', '00:00:00,693 --> 00:00:07,680', '... ...')
15	2	('21', '00:01:56,990 --> 00:02:01,847', 'Hier lernen die verwilderten Katzen auch den Umgang mit ihren Artgenossen.')		('23', '00:02:02,180 --> 00:02:07,680', 'Au début farouches, la plupart des chats apprennent à se socialiser.')
16	2	('22', '00:02:03,675 --> 00:02:07,290', 'Bis sie zivilisiert sind, dauert es bis zu sechs Monate.')		('24', '00:02:07,950 --> 00:02:13,520', 'Le suivi peut durer de 1 à 6 mois, qui leur évite une mort quasi certaine.')
17	2	('24', '00:02:13,101 --> 00:02:18,567', 'Wir verbringen gerne Zeit mit ihnen und lieben es, ihnen ein neues, besseres Leben zu bieten.')		('26', '00:02:16,828 --> 00:02:23,400', 'On aime passer du temps avec eux, les soigner, les faire vivre et surtout, leur offrir mieux.')
18	2	('25', '00:02:20,673 --> 00:02:23,329', 'Oft brauchen sie hierfür sehr viel Geduld.')		('29', '00:02:31,873 --> 00:02:34,960', 'La patience est de mise pour les approcher.')
19	2	('26', '00:02:24,030 --> 00:02:28,328', 'Z.B., wenn sich die Katzen tagelang in der hintersten Ecke verstecken.')		('21', '00:01:51,095 --> 00:01:55,360', "-Une fois stabilisés, les chats sortent dans l'enclos.")
20	2	('27', '00:02:29,952 --> 00:02:34,329', 'Das Ziel ist, den ehemaligen Wild- katzen ein neues Zuhause zu bieten.')		('4', '00:00:27,594 --> 00:00:35,280', 'Elles sont dans la campagne vaudoise, où elles vont capturer un chat abandonné.')
21	2	('29', '00:02:39,234 --> 00:02:40,168', '- Ca va?')		('1', '00:00:00,693 --> 00:00:07,680', '... ...')
22	2	('31', '00:02:49,718 --> 00:02:51,650', 'Sie ist immer noch da drüben.')		('8', '00:00:51,798 --> 00:00:53,520', '-Ca va aller, mon bébé.')
23	2	('33', '00:03:04,027 --> 00:03:09,447', 'Seit wir die Katzen bei uns aufgenommen haben, können wir uns voll auf den Verein verlassen.')		('21', '00:01:51,095 --> 00:01:55,360', "-Une fois stabilisés, les chats sortent dans l'enclos.")
24	2	('34', '00:03:10,146 --> 00:03:13,047', 'Sie unterstützen uns in allem, auch beim Tierarzt.')		('36', '00:03:03,276 --> 00:03:06,040', 'Elle travaille avec des vétérinaires.')
25	2	('36', '00:03:18,818 --> 00:03:20,728', 'Wir fühlen uns wirklich gut betreut.')		('8', '00:00:51,798 --> 00:00:53,520', '-Ca va aller, mon bébé.')
26	2	('37', '00:03:26,833 --> 00:03:27,486', 'SWISS TXT /')		('42', '00:03:30,896 --> 00:03:33,760', 'Sous-titrage SWISS TXT')
