id	aligned	de	it	fr
0	3	('1', '00:00:01,600 --> 00:00:01,928', '. Mit')	('12', '00:01:46,008 --> 00:01:48,240', 'UN FIASCO!')	('1', '00:00:09,146 --> 00:00:27,440', '...')
1	3	('2', '00:00:02,093 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('2', '00:00:39,102 --> 00:00:48,000', "DEI SOLDATI SVIZZERI MARCIANO PER ANDARE IN GUERRA CONTRO LE TRUPPE DEL DUCA D'AUSTRIA.")	('2', '00:00:27,840 --> 00:00:32,080', '-Aujourd\'hui dans "Helveticus" : Arnold de Winkelried.')
2	3	('3', '00:00:28,032 --> 00:00:32,640', 'Heute bei "Helveticus": Arnold Winkelried.')	('3', '00:00:49,494 --> 00:00:53,000', 'ECCO ARNOLD VON WINKELRIED.')	('2', '00:00:27,840 --> 00:00:32,080', '-Aujourd\'hui dans "Helveticus" : Arnold de Winkelried.')
3	3	('4', '00:00:32,793 --> 00:00:35,720', 'Unsere Geschichte spielt 1386 in Sempach.')	('1', '00:00:34,234 --> 00:00:38,600', 'LA STORIA SI SVOLGE A SEMPACH NEL 1386.')	('3', '00:00:32,490 --> 00:00:36,280', 'Notre histoire se passe à Sempach, en 1386.')
4	3	('6', '00:00:44,705 --> 00:00:48,160', 'Der hat den Schweizer:innen nämlich den Krieg erklärt.')	('2', '00:00:39,102 --> 00:00:48,000', "DEI SOLDATI SVIZZERI MARCIANO PER ANDARE IN GUERRA CONTRO LE TRUPPE DEL DUCA D'AUSTRIA.")	('4', '00:00:36,659 --> 00:00:42,720', "Ce matin, des soldats suisses vont combattre les troupes du duc d'Autriche qui a déclaré la guerre.")
5	3	('7', '00:00:48,332 --> 00:00:51,000', 'Und das ist Arnold Winkelried.')	('3', '00:00:49,494 --> 00:00:53,000', 'ECCO ARNOLD VON WINKELRIED.')	('5', '00:00:46,965 --> 00:00:49,200', 'Voici Arnold de Winkelried.')
6	3	('9', '00:01:02,112 --> 00:01:08,479', 'Die Armee des Herzogs ist riesig, aber die Schweizer Soldaten sind dafür sehr mutig.')	('8', '00:01:23,222 --> 00:01:27,640', 'I SOLDATI SVIZZERI HANNO UN GROSSO PROBLEMA.')	('8', '00:01:01,300 --> 00:01:08,240', "L'armée du duc est redoutable, mais les soldats suisses sont très valeureux.")
7	2	('11', '00:01:17,163 --> 00:01:19,159', '* Kriegsschreie *')	('23', '00:03:19,752 --> 00:03:23,800', "LA BATTAGLIA E' VINTA!")	
8	3	('12', '00:01:22,277 --> 00:01:26,400', 'Die Schweizer Soldaten haben aber ein grosses Problem:')	('8', '00:01:23,222 --> 00:01:27,640', 'I SOLDATI SVIZZERI HANNO UN GROSSO PROBLEMA.')	('10', '00:01:21,211 --> 00:01:24,880', 'Les soldats suisses ont un gros problème.')
9	2	('13', '00:01:26,556 --> 00:01:31,240', 'Wie kommen sie an den langen Spiessen der Österreicher vorbei?')	('2', '00:00:39,102 --> 00:00:48,000', "DEI SOLDATI SVIZZERI MARCIANO PER ANDARE IN GUERRA CONTRO LE TRUPPE DEL DUCA D'AUSTRIA.")	
10	3	('14', '00:01:31,395 --> 00:01:36,160', 'Und wie können sie verhindern, dass der Gegner immer näherkommt?')	('9', '00:01:27,749 --> 00:01:32,440', 'COME PASSARE ATTRAVERSO LE LANCE DEI NEMICI?')	('12', '00:01:31,399 --> 00:01:35,920', "Et surtout, comment faire pour qu'ils arrêtent d'avancer ?")
11	3	('20', '00:02:09,817 --> 00:02:23,070', '* Schreie * Arnold')	('21', '00:03:01,602 --> 00:03:05,880', 'ARNOLD SI GETTA SULLE LANCE NEMICHE.')	('5', '00:00:46,965 --> 00:00:49,200', 'Voici Arnold de Winkelried.')
12	2	('21', '00:02:23,214 --> 00:02:25,080', 'scheint eine Idee zu haben.')	('13', '00:01:57,970 --> 00:02:02,280', 'POI PROPONE DI ACCENDERE UN FUOCO.')	
13	3	('22', '00:02:34,700 --> 00:02:36,600', 'Auch das geht nicht.')	('12', '00:01:46,008 --> 00:01:48,240', 'UN FIASCO!')	('14', '00:01:44,120 --> 00:01:45,080', 'Raté.')
14	2	('23', '00:02:36,762 --> 00:02:39,640', 'Und die Soldaten kommen immer näher.')	('17', '00:02:39,148 --> 00:02:43,160', 'NIENTE FERMA QUESTI SOLDATI.')	
15	3	('24', '00:02:41,255 --> 00:02:44,840', 'Die Schweizer müssen eine Lösung finden, sonst ist alles verloren.')	('18', '00:02:43,585 --> 00:02:49,160', "GLI SVIZZERI NON POSSONO PIU' RETROCEDERE, E' LA FINE.")	('20', '00:02:41,268 --> 00:02:43,648', 'Les Suisses ne peuvent plus reculer.')
16	3	('25', '00:02:49,465 --> 00:02:52,520', 'Da hat Arnold plötzlich eine andere mutige Idee:')	('15', '00:02:24,095 --> 00:02:27,080', "ARNOLD HA UN'IDEA.")	('17', '00:02:22,497 --> 00:02:24,840', 'Arnold a une idée.')
