id	aligned	de	it	fr
0	2		('1', '00:00:01,019 --> 00:00:06,739', '* * *')	('1', '00:00:00,720 --> 00:00:06,600', '... ...')
1	2		('3', '00:00:10,978 --> 00:00:16,899', 'la cittadina di Mati, 30 km da Atene, è devastata da un incendio.')	('2', '00:00:18,201 --> 00:00:26,240', "-Eté 2018: la ville de Mati, à 30 km d'Athènes, est ravagée par les flammes.")
2	2		('4', '00:00:17,450 --> 00:00:28,490', 'Al contrario dei roghi della scorsa estate in Grecia, il disastro del 2018 ha fatto un centinaio di morti e molte persone rimasero gravemente ustionate.')	('3', '00:00:26,513 --> 00:00:33,680', 'La catastrophe de 2018 fera une centaine de victimes et de nombreuses personnes seront gravement brûlées.')
3	2		('5', '00:00:29,037 --> 00:00:33,450', 'Dopo primi i soccorsi, le vittime vennero abbandonate a se stesse.')	('4', '00:00:33,947 --> 00:00:38,640', 'Plus tard, les victimes se sont retrouvées livrées à elles-mêmes.')
4	2		('6', '00:00:35,940 --> 00:00:42,370', 'Anche mesi dopo la catastrofe, le persone soffrivano per le conseguenze delle ustioni.')	('5', '00:00:38,992 --> 00:00:46,000', '-Ces gens souffraient de séquelles de brûlures.')
5	2		('7', '00:00:42,929 --> 00:00:48,931', "Alcuni erano ancora in cura all'ospedale, specie per gravi ispessimenti della pelle.")	('6', '00:00:46,265 --> 00:00:49,600', "Certains étaient encore à l'hôpital avec des plaies.")
6	2		('8', '00:00:49,485 --> 00:00:55,380', 'In più avevano grandi sofferenze psicologiche, e non venivano seguiti né ascoltati.')	('7', '00:00:49,876 --> 00:01:02,200', "Des gens souffraient d'un épaississement de peau, avec une grande souffrance psychologique aussi parce qu'ils n'étaient pas entendus, pas suivis.")
7	2		('9', '00:00:59,013 --> 00:01:11,091', "Anne-Cathrine e 2 giovani fisioterapisti del CHUV si sono recati a Mati col sostengo di Flavie, l'Associazione romanda per le vittime di ustioni.")	('21', '00:02:08,314 --> 00:02:16,520', 'Flavie et Anne-Catherine vont alors organiser cette action humanitaire pour secourir les grands brûlés de Mati.')
8	2		('10', '00:01:14,456 --> 00:01:22,220', "Ecco l'unguento a cui hanno dato il mio nome, l'ho portato in Grecia perché lì non conoscono questi rimedi.")	('17', '00:01:43,483 --> 00:01:47,800', "-En Grèce, l'entraide n'a pas suffi.")
9	2		('11', '00:01:22,533 --> 00:01:28,220', "E' stato un regalo della farmacia che l'ha prodotto apposta per questa occasione.")	('13', '00:01:30,305 --> 00:01:33,400', "C'était un don de la pharmacie qui me l'a faite.")
10	2		('12', '00:01:28,766 --> 00:01:31,051', "I pazienti l'hanno molto apprezzato.")	('14', '00:01:33,674 --> 00:01:36,200', 'Les patients ont beaucoup apprécié.')
11	2		('13', '00:01:32,014 --> 00:01:36,181', 'Ci hanno chiesto di fornirne di più, e così abbiamo fatto.')	('15', '00:01:36,489 --> 00:01:39,960', "Ils en ont d'ailleurs réclamé à nouveau.")
12	2		('14', '00:01:38,413 --> 00:01:45,811', 'In Grecia gli interventi di primo soccorso alla popolazione erano ben organizzati, ma insufficienti.')	('17', '00:01:43,483 --> 00:01:47,800', "-En Grèce, l'entraide n'a pas suffi.")
13	2		('15', '00:01:46,586 --> 00:01:51,411', 'Molti abitanti hanno perso tutto, i parenti e la casa.')	('18', '00:01:48,072 --> 00:01:52,560', 'De plus, de nombreux habitants ont tout perdu: famille, maison.')
14	2		('16', '00:01:53,141 --> 00:01:55,621', 'Lida è greca e vive in Svizzera.')	('19', '00:01:55,871 --> 00:01:58,240', 'Lida est grecque et vit en Suisse.')
