id	aligned	de	it	fr
0	3	('2', '00:00:05,648 --> 00:00:11,448', 'Untertiteln von SWISS TXT Wir gehen gleich zusammen weg, noch den Käfig bereit machen.')	('38', '00:04:10,217 --> 00:04:16,654', 'sottotitoli SWISS TXT Lugano')	('42', '00:03:57,176 --> 00:04:00,040', 'Sous-titrage SWISS TXT')
1	3	('3', '00:00:12,132 --> 00:00:12,961', 'Du merkst es wieder.')	('7', '00:00:43,364 --> 00:00:46,649', 'Ora le cose stando migliorando.')	('1', '00:00:00,733 --> 00:00:02,200', '...')
2	3	('4', '00:00:13,049 --> 00:00:14,489', 'Es passiert dir sicher nicht viel.')	('21', '00:02:15,868 --> 00:02:17,971', "Non sembra un'infezione.")	('25', '00:02:24,135 --> 00:02:27,480', 'Ca ne ressemble pas à une infection.')
3	3	('5', '00:00:15,357 --> 00:00:20,248', 'Seit zwei Jahren gehört Kater Jumper zu Sozialhilfebezüger Rolf Känzig.')	('3', '00:00:16,524 --> 00:00:22,769', 'Da 2 anni il gatto Jumper ha trovato ospitalità da Rolf Kaenzing.')	('5', '00:00:22,801 --> 00:00:25,960', '-Jumper vit avec Rolf Kaenzig, à Bienne.')
4	3	('7', '00:00:23,648 --> 00:00:24,488', 'Love it.')	('7', '00:00:43,364 --> 00:00:46,649', 'Ora le cose stando migliorando.')	('9', '00:00:41,975 --> 00:00:43,280', 'il me rend heureux.')
5	2	('11', '00:00:28,819 --> 00:00:32,207', 'Er gibt mir so viel, wenn ich nach Hause komme - er begrüsst mich.')	('5', '00:00:26,277 --> 00:00:34,489', "Per me è come una persona, mi saluta quando torno a casa, non crea problemi, mi rende felice da quando l'ho preso.")	
6	3	('13', '00:00:36,153 --> 00:00:38,888', 'Er macht mich glücklich, seit ich ihn habe.')	('5', '00:00:26,277 --> 00:00:34,489', "Per me è come una persona, mi saluta quando torno a casa, non crea problemi, mi rende felice da quando l'ho preso.")	('9', '00:00:41,975 --> 00:00:43,280', 'il me rend heureux.')
7	3	('14', '00:00:39,579 --> 00:00:41,368', 'Ein Glück, dass ich ihn geholt habe.')	('7', '00:00:43,364 --> 00:00:46,649', 'Ora le cose stando migliorando.')	('10', '00:00:43,556 --> 00:00:46,240', "Quelle chance de s'être apprivoisé !")
8	3	('15', '00:00:42,068 --> 00:00:47,446', 'Als er jung war, hatte ich leider etwas Pech mit ihm, aber jetzt geht es aufwärts.')	('6', '00:00:36,585 --> 00:00:43,009', "E' stata una scelta fortunata, è capitato qualcosa di male solo quando era piccolo.")	('11', '00:00:46,514 --> 00:00:52,480', 'Il lui est arrivé un accident quand il était jeune, mais maintenant, il va bien.')
9	2	('16', '00:00:48,473 --> 00:00:51,608', 'Kaum in der Wohnung, entdeckte Jumper den Balkon.')	('8', '00:00:49,239 --> 00:01:00,610', "Non appena arrivato nell'appartamento Jumper ha scoperto il balcone che non era protetto dalla rete e per poco non è diventata una trappola mortale.")	
10	2	('17', '00:00:53,022 --> 00:00:58,687', 'Der war damals noch nicht mit einem Netz geschützt und wurde für den Kater fast zur tödlichen Falle.')	('8', '00:00:49,239 --> 00:01:00,610', "Non appena arrivato nell'appartamento Jumper ha scoperto il balcone che non era protetto dalla rete e per poco non è diventata una trappola mortale.")	
11	3	('18', '00:01:00,352 --> 00:01:06,487', 'Plötzlich ist er von diesem Geländer da rauf und dann hier auf den Dachkännel.')	('9', '00:01:00,926 --> 00:01:09,210', 'Improvvisamente è caduto da questa ringhiera, poi è rimbalzato sul lucernario del tetto e probabilmente qui.')	('14', '00:01:06,773 --> 00:01:12,680', '-Il est monté là-haut depuis la rambarde, puis sur la gouttière.')
12	3	('19', '00:01:07,192 --> 00:01:09,448', 'Vermutlich ist er von da abgestürzt.')	('9', '00:01:00,926 --> 00:01:09,210', 'Improvvisamente è caduto da questa ringhiera, poi è rimbalzato sul lucernario del tetto e probabilmente qui.')	('13', '00:01:03,223 --> 00:01:05,080', 'Il a failli mourir.')
13	3	('23', '00:01:15,927 --> 00:01:16,282', 'hustet.')	('20', '00:02:13,211 --> 00:02:15,531', 'Ha delle croste.')	('34', '00:03:13,163 --> 00:03:15,920', '-Bien, elle a beaucoup de tartre !')
14	2	('25', '00:01:16,815 --> 00:01:17,643', 'fiel er runter.')	('9', '00:01:00,926 --> 00:01:09,210', 'Improvvisamente è caduto da questa ringhiera, poi è rimbalzato sul lucernario del tetto e probabilmente qui.')	
15	3	('27', '00:01:21,072 --> 00:01:25,487', '10 m stürzte die Katze in die Tiefe und brach sich eins ihrer Beine.')	('11', '00:01:21,207 --> 00:01:26,570', 'Il gatto è precipitato per 10 m e si è rotto una zampa.')	('16', '00:01:24,908 --> 00:01:30,440', "-Après une chute de dix mètres, le chat ne s'est cassé qu'une patte.")
16	3	('28', '00:01:26,189 --> 00:01:31,286', 'Die mehreren Hundert Franken an Tierarztkosten konnte Rolf Känzig kaum bezahlen.')	('17', '00:01:49,896 --> 00:01:58,411', 'molti proprietari di animali domestici non hanno la possibilità di andare dal veterinario perché non possono permetterselo.')	('17', '00:01:30,718 --> 00:01:36,680', 'Rolf Kaenzig a eu du mal à payer la facture du vétérinaire, très élevée.')
17	3	('30', '00:01:36,091 --> 00:01:38,005', 'Sein Glück ist die Stiftung Susy Utzinger.')	('14', '00:01:32,636 --> 00:01:36,091', 'Grazie alla Fondazione Susy Utzinger non ha dovuto pagare.')	('10', '00:00:43,556 --> 00:00:46,240', "Quelle chance de s'être apprivoisé !")
18	3	('31', '00:01:38,703 --> 00:01:46,886', 'Im Rahmen der Gassenarbeit in Biel bietet sie armutsbetroffenen Menschen alle drei Monate die Möglichkeit, ihre Tiere behandeln zu lassen.')	('15', '00:01:36,415 --> 00:01:47,291', "Nell'ambito del suo lavoro la Fondazione offre alle persone in difficoltà economica la possibilità di far curare gli animali ogni 3 mesi.")	('19', '00:01:40,672 --> 00:01:53,080', "Il peut compter sur la fondation Suzy Utzinger qui, avec l'association Travail de Rue, offre aux personnes en difficulté de faire soigner leur animal tous les trois mois.")
19	3	('32', '00:01:47,585 --> 00:01:47,878', '(Frau)')	('20', '00:02:13,211 --> 00:02:15,531', 'Ha delle croste.')	('1', '00:00:00,733 --> 00:00:02,200', '...')
20	3	('33', '00:01:47,995 --> 00:01:49,167', 'Die ist sehr wichtig.')	('16', '00:01:47,637 --> 00:01:49,571', "E' molto importante:")	('20', '00:01:53,378 --> 00:01:55,440', "-C'est très important.")
21	3	('34', '00:01:49,846 --> 00:01:56,846', 'Viele Tierbesitzer haben keine Möglichkeit, zu einem Tierarzt zu gehen, weil sie es sich finanziell nicht leisten können.')	('17', '00:01:49,896 --> 00:01:58,411', 'molti proprietari di animali domestici non hanno la possibilità di andare dal veterinario perché non possono permetterselo.')	('21', '00:01:55,735 --> 00:02:02,680', "De nombreuses personnes n'ont pas les moyens de faire soigner leurs animaux.")
22	3	('35', '00:01:57,584 --> 00:02:06,087', 'Wir bieten diese kostenlosen Behandlungen an, damit auch diese Tiere die veterinärmedizinische Behandlung bekommen, die sie benötigen.')	('18', '00:01:58,721 --> 00:02:04,970', 'Offriamo visite gratuite così che questi animali ricevano le cure di cui hanno bisogno.')	('23', '00:02:11,870 --> 00:02:18,200', "-Des vétérinaires s'occupent bénévolement du bien-être des animaux dans cette clinique.")
23	3	('36', '00:02:06,783 --> 00:02:12,166', 'Tierärzte kümmern sich hier im Rahmen von Freiwilligenarbeit um das Wohl der Tiere.')	('19', '00:02:06,167 --> 00:02:12,812', "I veterinari si occupano del benessere degli animali nell'ambito del loro lavoro volontario.")	('23', '00:02:11,870 --> 00:02:18,200', "-Des vétérinaires s'occupent bénévolement du bien-être des animaux dans cette clinique.")
24	3	('37', '00:02:13,912 --> 00:02:14,243', '(Frau)')	('20', '00:02:13,211 --> 00:02:15,531', 'Ha delle croste.')	('1', '00:00:00,733 --> 00:00:02,200', '...')
25	3	('38', '00:02:14,376 --> 00:02:15,304', 'Es hat Krusten.')	('20', '00:02:13,211 --> 00:02:15,531', 'Ha delle croste.')	('34', '00:03:13,163 --> 00:03:15,920', '-Bien, elle a beaucoup de tartre !')
26	3	('39', '00:02:15,436 --> 00:02:16,166', 'Ein paar ...')	('20', '00:02:13,211 --> 00:02:15,531', 'Ha delle croste.')	('1', '00:00:00,733 --> 00:00:02,200', '...')
27	3	('40', '00:02:18,151 --> 00:02:20,487', 'Es sieht nicht nach einem Infekt aus.')	('21', '00:02:15,868 --> 00:02:17,971', "Non sembra un'infezione.")	('25', '00:02:24,135 --> 00:02:27,480', 'Ca ne ressemble pas à une infection.')
28	3	('41', '00:02:22,712 --> 00:02:27,047', 'Auch die Chihuahuas von Roberto werden hier regelmässig untersucht.')	('22', '00:02:23,530 --> 00:02:27,451', 'I chihuahua di Roberto vengono esaminati regolarmente.')	('26', '00:02:27,758 --> 00:02:31,920', '-Roberto fait, lui aussi, soigner ses chihuahuas, ici.')
29	3	('42', '00:02:27,750 --> 00:02:31,688', 'Seit er seinen Job verloren hat, reicht das Geld kaum zum Essen.')	('23', '00:02:27,763 --> 00:02:31,011', 'Da quando ha perso il lavoro i soldi scarseggiano.')	('27', '00:02:32,197 --> 00:02:36,880', "Depuis qu'il a perdu son travail, il a du mal à se nourrir.")
30	3	('43', '00:02:32,373 --> 00:02:34,807', 'Häufig geht es bei den Tieren um die Grundversorgung.')	('24', '00:02:31,319 --> 00:02:34,132', 'Spesso gli animali però hanno bisogno di cure.')	('28', '00:02:37,155 --> 00:02:41,080', "Chez ces animaux, il s'agit souvent de soins de base.")
31	3	('44', '00:02:35,489 --> 00:02:43,045', 'Wichtig ist sicher, dass wir sie gut entwurmen, damit auch die Besitzer nicht gefährdet sind durch Würmer bei den Tieren: Fuchsbandwurm.')	('25', '00:02:35,293 --> 00:02:46,492', "E' importante la prevenzione affinché i proprietari non siano messi in pericolo dai vermi negli animali, dalla tenia della volpe e da pulci e zecche.")	('30', '00:02:45,800 --> 00:02:51,520', 'Pour protéger aussi leur propriétaire du ténia, des puces ou des tiques.')
32	3	('45', '00:02:43,746 --> 00:02:45,246', 'Und auch Flöhe und Zecken.')	('20', '00:02:13,211 --> 00:02:15,531', 'Ha delle croste.')	('34', '00:03:13,163 --> 00:03:15,920', '-Bien, elle a beaucoup de tartre !')
33	3	('46', '00:02:46,920 --> 00:02:52,326', 'Das Nächste ist das Impfen, sodass sie geschützt sind vor schlimmen Krankheiten.')	('26', '00:02:46,805 --> 00:02:52,372', 'Un altro intervento è la vaccinazione per proteggerli dalle malattie gravi.')	('31', '00:02:53,353 --> 00:02:58,680', 'La vaccination est aussi importante pour les protéger de maladies graves.')
34	3	('47', '00:02:53,031 --> 00:02:55,833', 'Das sind die wichtigsten Sachen: Wir')	('16', '00:01:47,637 --> 00:01:49,571', "E' molto importante:")	('20', '00:01:53,378 --> 00:01:55,440', "-C'est très important.")
35	3	('48', '00:02:55,931 --> 00:02:58,286', 'machen Prophylaxen, damit sie nicht krank werden.')	('27', '00:02:52,684 --> 00:02:58,692', 'Sono le cose più importanti che facciamo come profilassi in modo che non si ammalino.')	('31', '00:02:53,353 --> 00:02:58,680', 'La vaccination est aussi importante pour les protéger de maladies graves.')
36	3	('49', '00:03:00,153 --> 00:03:04,168', 'Bei komplexeren Behandlungen sucht die Stiftung nach Lösungen.')	('28', '00:02:59,653 --> 00:03:04,732', 'Anche per i trattamenti più complessi la Fondazione cerca soluzioni.')	('33', '00:03:06,836 --> 00:03:12,880', '-Pour les traitements plus complexes, la fondation trouve souvent des solutions.')
37	3	('51', '00:03:06,056 --> 00:03:06,806', 'Gut.')	('7', '00:00:43,364 --> 00:00:46,649', 'Ora le cose stando migliorando.')	('34', '00:03:13,163 --> 00:03:15,920', '-Bien, elle a beaucoup de tartre !')
38	3	('52', '00:03:07,511 --> 00:03:13,286', 'Sie hat wirklich starken Zahnstein und man müsste mal eine richtige Zahnsanierung machen.')	('29', '00:03:08,775 --> 00:03:13,372', 'Ha molto tartaro e bisognerebbe fare un trattamento dentale.')	('35', '00:03:16,194 --> 00:03:20,120', 'Il faudra vraiment envisager un soin dentaire complet.')
39	3	('53', '00:03:15,072 --> 00:03:18,487', 'Viele der Tiere werden hier zum ersten Mal behandelt.')	('30', '00:03:14,332 --> 00:03:19,533', 'Per molti di questi animali domestici è la prima volta dal veterinario.')	('36', '00:03:20,393 --> 00:03:25,400', '-De nombreux animaux reçoivent, ici, des soins pour la première fois.')
40	3	('54', '00:03:19,707 --> 00:03:22,727', 'Häufig ist es so, dass die Tiere im Stillen leiden.')	('24', '00:02:31,319 --> 00:02:34,132', 'Spesso gli animali però hanno bisogno di cure.')	('37', '00:03:25,666 --> 00:03:32,840', "-Souvent, les animaux souffrent en silence, notamment parce qu'ils ne reçoivent pas le traitement adéquat.")
41	3	('55', '00:03:23,418 --> 00:03:32,366', 'Sie werden nicht behandelt und leiden unter Schmerzen, und häufig ist es so, dass man sie am Schluss nur noch erlösen kann, weil die Hilfe zu spät kam.')	('31', '00:03:19,852 --> 00:03:27,133', 'Spesso soffrono in silenzio, non vengono curati, si ammalano e infine possono solo venire addormentati.')	('37', '00:03:25,666 --> 00:03:32,840', "-Souvent, les animaux souffrent en silence, notamment parce qu'ils ne reçoivent pas le traitement adéquat.")
42	3	('56', '00:03:33,919 --> 00:03:36,367', "Bei Kater Jumper gibt's Entwarnung.")	('33', '00:03:34,112 --> 00:03:37,094', "Per Jumper l'allarme è rientrato.")	('29', '00:02:41,378 --> 00:02:45,520', '-Il est important de bien les vermifuger.')
43	3	('57', '00:03:37,061 --> 00:03:40,446', 'Die Wunde am Kopf ist nichts Schlimmes, ein Medikament reicht.')	('34', '00:03:37,400 --> 00:03:39,412', 'La ferita alla testa non è grave.')	('40', '00:03:44,456 --> 00:03:46,480', 'Un médicament suffira.')
44	2	('58', '00:03:41,141 --> 00:03:46,686', 'Wenn es möglich ist, dreimal täglich drei, vier Tropfen auf die Stelle, die jetzt etwas kahl ist.')	('35', '00:03:41,850 --> 00:03:46,413', 'Se possibile tre volte al giorno, 3-4 gocce sulla zona irritata.')	
45	3	('59', '00:03:47,375 --> 00:03:48,372', 'Das ist sehr wichtig.')	('16', '00:01:47,637 --> 00:01:49,571', "E' molto importante:")	('20', '00:01:53,378 --> 00:01:55,440', "-C'est très important.")
46	2	('60', '00:03:48,472 --> 00:03:50,366', 'Jetzt weiss ich, was mit der Katze ist.')	('36', '00:03:48,206 --> 00:03:54,813', "E' molto importante per me, so cosa sta succedendo al mio gatto e posso calmarmi un po'.")	
47	3	('61', '00:03:51,157 --> 00:03:55,007', 'Ich wurde gut aufgeklärt und kann mich wieder beruhigen.')	('7', '00:00:43,364 --> 00:00:46,649', 'Ora le cose stando migliorando.')	('4', '00:00:21,014 --> 00:00:22,520', 'tout se passera bien.')
48	3	('62', '00:03:55,794 --> 00:04:02,405', 'Sozialarbeit für Tiere, denn: Bei finanziell schwierigen Verhält- nissen soll nicht das Tier leiden.')	('37', '00:03:55,842 --> 00:04:03,774', 'Assistenza sociale per gli animali, affinché anche in povertà non siano loro a dover soffrire.')	('41', '00:03:46,750 --> 00:03:53,960', "Grâce à ces soins gratuits, l'animal ne doit pas payer le prix d'une situation financière difficile.")
