id	aligned	de	it	fr
0	2	('2', '00:00:02,027 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('14', '00:01:51,257 --> 00:01:56,920', 'E LUI VEDE CHE LE OMBRE DEI PASSANTI FORMANO LUNGHE SAGOME.')	
1	3	('3', '00:00:27,959 --> 00:00:31,200', 'Heute in "Helveticus": Alberto Giacometti.')	('2', '00:00:40,542 --> 00:00:45,240', "ECCO L'ARTISTA ALBERTO GIACOMETTI.")	('2', '00:00:27,546 --> 00:00:30,920', '-Aujourd\'hui dans "Helveticus" : Alberto Giacometti.')
2	3	('4', '00:00:31,332 --> 00:00:36,200', 'Unsere Geschichte spielt in einem kleinen Bündner Dorf zwischen 1950 und 1960.')	('1', '00:00:34,409 --> 00:00:39,240', 'LA STORIA SI SVOLGE NEI GRIGIONI TRA IL 1950 E IL 1960.')	('3', '00:00:31,335 --> 00:00:36,960', 'Notre histoire se passe dans les Grisons entre 1950 et 1960.')
3	3	('5', '00:00:39,195 --> 00:00:41,840', 'Das ist Künstler Alberto Giacometti.')	('2', '00:00:40,542 --> 00:00:45,240', "ECCO L'ARTISTA ALBERTO GIACOMETTI.")	('4', '00:00:38,530 --> 00:00:41,600', "Voici l'artiste Alberto Giacometti.")
4	3	('8', '00:00:49,120 --> 00:00:52,742', '* *')	('0', '00:00:04,040 --> 00:00:28,640', '* * * * * * * * * * * * * *')	('1', '00:00:09,053 --> 00:00:27,160', '...')
5	3	('9', '00:00:53,186 --> 00:00:54,520', 'Rufen *')	('14', '00:01:51,257 --> 00:01:56,920', 'E LUI VEDE CHE LE OMBRE DEI PASSANTI FORMANO LUNGHE SAGOME.')	('1', '00:00:09,053 --> 00:00:27,160', '...')
6	3	('10', '00:00:54,895 --> 00:00:56,800', 'Das ist seine Mutter.')	('4', '00:00:55,744 --> 00:00:57,760', 'ECCO SUA MAMMA.')	('7', '00:00:53,736 --> 00:00:55,480', '-Et voici sa maman.')
7	3	('12', '00:01:00,175 --> 00:01:01,222', '* Verspielte')	('0', '00:00:04,040 --> 00:00:28,640', '* * * * * * * * * * * * * *')	('23', '00:01:54,336 --> 00:01:56,640', 'Cela lui donne une idée !')
8	3	('13', '00:01:01,413 --> 00:01:02,080', 'Klänge *')	('0', '00:00:04,040 --> 00:00:28,640', '* * * * * * * * * * * * * *')	('6', '00:00:52,600 --> 00:00:53,320', '-Hou hou !')
9	3	('14', '00:01:06,354 --> 00:01:09,240', 'Aber heute möchte er etwas Neues machen.')	('6', '00:01:07,145 --> 00:01:12,640', 'MA OGGI VUOLE PROVARE QUALCOSA DI NUOVO: LA SCULTURA.')	('9', '00:01:04,506 --> 00:01:10,520', "Mais aujourd'hui, il veut essayer quelque chose de nouveau pour lui : la sculpture.")
10	3	('17', '00:01:15,186 --> 00:01:17,120', 'Etwas, das echt aussehen muss?')	('8', '00:01:17,420 --> 00:01:23,120', "SIGNIFICA RAPPRESENTARE LA REALTA' O GIOCARE CON LE FORME?")	('11', '00:01:14,948 --> 00:01:17,011', 'Est-ce représenter la réalité ?')
