id	aligned	de	it	fr
0	3	('5', '00:00:13,369 --> 00:00:14,526', '- Excellent.')	('5', '00:00:38,835 --> 00:00:40,494', 'Siamo al completo.')	('7', '00:00:27,497 --> 00:00:28,565', '-Excellent !')
1	3	('9', '00:00:21,687 --> 00:00:22,407', 'Excellent.')	('5', '00:00:38,835 --> 00:00:40,494', 'Siamo al completo.')	('7', '00:00:27,497 --> 00:00:28,565', '-Excellent !')
2	3	('10', '00:00:22,566 --> 00:00:23,446', '- Very good.')	('5', '00:00:38,835 --> 00:00:40,494', 'Siamo al completo.')	('7', '00:00:27,497 --> 00:00:28,565', '-Excellent !')
3	3	('11', '00:00:24,174 --> 00:00:30,605', 'Im Community Center Nour im Süden Libanons gehen 140 syrische Flüchtlingskinder zur Schule.')	('1', '00:00:02,012 --> 00:00:26,572', "* * lezione di inglese Nel Centro comunitario Nour, nel sud del Libano, c'è una scuola frequentata da 140 bambini profughi siriani.")	('9', '00:00:30,386 --> 00:00:38,040', "-L'école du centre communautaire Nour située au sud du Liban accueille 140 enfants ayant fui la Syrie en guerre.")
4	3	('12', '00:00:31,296 --> 00:00:33,485', 'Jessica Mor hat es vor sechs Jahren gegründet.')	('2', '00:00:26,891 --> 00:00:29,373', "Jessica Mor l'ha fondata 6 anni fa.")	('10', '00:00:38,305 --> 00:00:40,720', "Jessica Mor l'a fondée il y a six ans.")
5	3	('13', '00:00:34,179 --> 00:00:36,045', 'In dieser Klasse lernen sie Englisch.')	('3', '00:00:29,936 --> 00:00:32,693', "In questa classe imparano l'inglese.")	('11', '00:00:40,986 --> 00:00:44,400', "Dans cette classe, les enfants apprennent l'anglais.")
6	3	('14', '00:00:36,904 --> 00:00:41,966', 'Wir haben momentan vier Klassen und ca. 30-40 Schüler.')	('4', '00:00:34,019 --> 00:00:38,252', 'Attualmente abbiamo 4 classi di 30-40 alunni ciascuna.')	('12', '00:00:44,716 --> 00:00:50,120', '-Nous avons quatre classes et 30 à 40 enfants.')
7	3	('15', '00:00:42,679 --> 00:00:48,685', 'Wir platzen aus allen Nähten, weil das Bedürfnis der Kinder, dabei zu sein, sehr gross ist.')	('17', '00:01:43,993 --> 00:01:51,975', 'Quando abbiamo iniziato, abbiamo subito notato che molti bambini hanno difficoltà di apprendimento.')	('25', '00:01:54,872 --> 00:02:04,480', "-Au début de notre mission, nous avons constaté des difficultés d'apprentissage chez de nombreux enfants.")
8	3	('16', '00:00:49,412 --> 00:00:52,045', 'Hier wird Arabisch unterrichtet.')	('7', '00:00:44,451 --> 00:00:46,732', "In quest'aula si insegna l'arabo.")	('15', '00:00:55,916 --> 00:00:58,600', "-Maintenant, c'est un cours d'arabe.")
9	3	('17', '00:00:52,745 --> 00:00:55,046', 'Es braucht dringend neue Räumlichkeiten.')	('8', '00:00:47,284 --> 00:00:51,653', 'Per riuscire a ospitare tutti i bambini, ci vogliono nuovi spazi.')	('16', '00:00:58,873 --> 00:01:01,680', 'Il faut de toute urgence plus de place.')
10	3	('18', '00:00:55,736 --> 00:00:59,286', 'Nur wenige Flüchtlingskinder gehen in die öffentliche libanesische Schule.')	('9', '00:00:51,961 --> 00:00:56,054', 'Sono pochi i profughi che frequentano la scuola pubblica libanese.')	('17', '00:01:01,950 --> 00:01:06,480', "Peu d'enfants réfugiés vont à l'école libanaise publique.")
11	3	('20', '00:01:00,755 --> 00:01:03,477', 'im Hintergrund * Wir')	('5', '00:00:38,835 --> 00:00:40,494', 'Siamo al completo.')	('30', '00:02:26,278 --> 00:02:26,830', '-Arrivée')
12	3	('23', '00:01:08,819 --> 00:01:11,085', 'Darum nahm mich meine Mutter aus der Schule.')	('11', '00:01:03,642 --> 00:01:05,893', 'Così mia madre mi ha tolta da scuola.')	('19', '00:01:14,220 --> 00:01:17,720', "Ma mère avait dû me sortir de l'école.")
13	3	('24', '00:01:11,781 --> 00:01:17,206', 'Wenn ich hier etwas falsch mache, schreien sie mich nicht an und sie schlagen mich auch nicht.')	('12', '00:01:07,167 --> 00:01:11,454', 'Se sbaglio qualcosa qui non mi sgridano, non mi picchiano.')	('20', '00:01:18,028 --> 00:01:27,240', '-Ici, si je fais une erreur, on ne me crie pas dessus, on ne me tape pas, contrairement à avant.')
14	2	('25', '00:01:17,914 --> 00:01:22,045', 'Früher haben sie geschrien, wenn ich einen Fehler gemacht habe.')	('13', '00:01:12,006 --> 00:01:14,534', 'Mentre prima urlavano quando sbagliavo.')	
15	3	('26', '00:01:22,751 --> 00:01:30,965', 'Es macht mich auch glücklich, dass ich hier meine Nachbarn und Freunde sehe und Zeit mit ihnen verbringen kann.')	('14', '00:01:14,846 --> 00:01:22,054', 'Poi qui ho la possibilità di incontrare i miei amici e mi fa piacere passare del tempo con loro.')	('21', '00:01:27,544 --> 00:01:37,600', 'Je suis aussi heureuse de pouvoir y retrouver mes voisins et amis et de passer du temps avec eux.')
16	3	('27', '00:01:32,349 --> 00:01:35,485', 'Neu gibt es auch eine Klasse für spezielle Bedürfnisse.')	('15', '00:01:25,858 --> 00:01:31,334', "E' stata creata anche una nuova classe per bambini con esigenze speciali.")	('22', '00:01:37,883 --> 00:01:45,440', '-Dans cette école, il existe aussi une classe pour les enfants avec des besoins spéciaux.')
17	3	('28', '00:01:36,172 --> 00:01:41,245', 'Einige Kinder sind traumatisiert und benötigen psychologische Hilfe, andere brauchen eine Sprachtherapie.')	('16', '00:01:31,894 --> 00:01:37,694', 'Alcuni di loro sono traumatizzati e hanno bisogno anche di aiuto psicologico.')	('23', '00:01:45,721 --> 00:01:51,520', 'Certains enfants sont traumatisés et nécessitent une aide psychologique.')
18	3	('29', '00:01:48,099 --> 00:01:55,604', 'Als wir angefangen haben, ist uns rasch aufgefallen, dass viele Kinder Lernschwierigkeiten haben.')	('17', '00:01:43,993 --> 00:01:51,975', 'Quando abbiamo iniziato, abbiamo subito notato che molti bambini hanno difficoltà di apprendimento.')	('25', '00:01:54,872 --> 00:02:04,480', "-Au début de notre mission, nous avons constaté des difficultés d'apprentissage chez de nombreux enfants.")
19	3	('30', '00:01:56,299 --> 00:02:03,725', 'Oft merken ihre Familien das gar nicht, weil sie mit ihren Sorgen und der wirtschaftlichen Situation schon genügend gefordert sind.')	('18', '00:01:52,288 --> 00:01:59,854', 'Le famiglie non se ne accorgono, perché sono provate dalle loro preoccupazioni e dalla situazione economica.')	('26', '00:02:04,758 --> 00:02:12,520', "Souvent, les familles ne s'en rendent même pas compte, car elles sont dépassées par le quotidien.")
20	3	('31', '00:02:05,954 --> 00:02:09,205', 'Sie denken, das wäre normal und unternehmen nichts.')	('19', '00:02:00,965 --> 00:02:05,454', 'Pensano che sia normale e non fanno nulla.')	('27', '00:02:12,827 --> 00:02:17,640', "Elles pensent que c'est normal et n'entreprennent rien.")
21	3	('32', '00:02:13,114 --> 00:02:18,216', 'Die zehnjährige Gazhala hat bis vor einem halben Jahr kein Wort gesprochen.')	('20', '00:02:07,772 --> 00:02:11,296', 'Gazhala ha 10 anni e fino a 6 mesi fa non parlava.')	('28', '00:02:19,867 --> 00:02:22,920', '-Ghazala a dix ans et est sourde de naissance.')
22	3	('33', '00:02:18,315 --> 00:02:19,365', 'Sie kam taub zur Welt.')	('21', '00:02:11,625 --> 00:02:14,095', "E' nata con problemi di udito.")	('28', '00:02:19,867 --> 00:02:22,920', '-Ghazala a dix ans et est sourde de naissance.')
23	3	('34', '00:02:20,095 --> 00:02:29,444', 'Als sie zu uns ins Community Center gekommen ist, konnte sie sich in keine Klasse integrieren, weil sie nichts hörte.')	('22', '00:02:14,648 --> 00:02:23,335', 'Quando è arrivata al Centro comunitario, non poteva integrarsi in nessuna classe a causa della sua disabilità.')	('31', '00:02:26,987 --> 00:02:35,680', "au centre communautaire, elle ne pouvait s'intégrer dans aucune classe, car elle ne pouvait pas entendre.")
24	3	('35', '00:02:30,306 --> 00:02:39,525', 'Sie war sehr lernbegierig und wollte unbedingt weiterkommen, aber die Lehrerinnen konnten ihr kaum helfen, weil sie nichts hörte.')	('23', '00:02:23,891 --> 00:02:33,455', 'Era desiderosa di imparare e voleva progredire, ma gli insegnanti non potevano aiutarla perché non riusciva a sentire nulla.')	('33', '00:02:39,677 --> 00:02:46,200', "Mais les enseignantes ne pouvaient pas vraiment l'aider, car elle n'entendait rien.")
