id	aligned	de	it	fr
0	3	('1', '00:00:01,600 --> 00:00:01,928', '. Mit')	('16', '00:02:18,280 --> 00:02:19,160', 'COSA FARE?')	('1', '00:00:09,413 --> 00:00:28,240', '...')
1	2	('2', '00:00:02,093 --> 00:00:06,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('6', '00:00:58,812 --> 00:01:03,360', 'IL CONTADINO HA TANTE MUCCHE E DUNQUE MOLTO LATTE.')	
2	3	('4', '00:00:32,367 --> 00:00:36,480', 'Unsere Geschichte spielt irgendwo auf einer Alp.')	('1', '00:00:34,499 --> 00:00:38,480', 'LA NOSTRA STORIA SI SVOLGE NEGLI ALPEGGI.')	('3', '00:00:33,033 --> 00:00:40,000', "Notre histoire se passe quelque part dans les alpages, en compagnie d'un paysan qui va travailler.")
3	3	('9', '00:00:57,634 --> 00:01:03,080', 'Unser Älpler hat viele Kühe und darum auch viel Milch, die er verkaufen kann.')	('25', '00:03:14,488 --> 00:03:22,440', "IL FORMAGGIO SVIZZERO E' UN PRODOTTO DI GRANDE VALORE, VENDUTO MOLTO LONTANO DALLE MONTAGNE.")	('6', '00:00:58,312 --> 00:01:03,520', 'Notre paysan a beaucoup de vaches, il a donc beaucoup de lait à vendre.')
4	3	('11', '00:01:10,156 --> 00:01:14,134', 'Diese ganze Milch zu transportieren, ist aber ... Oh!')	('5', '00:00:52,300 --> 00:00:56,800', 'UNA VERA LECCORNIA PER LE MUCCHE!')	('20', '00:02:46,601 --> 00:02:50,080', 'Puis il faut récupérer le lait caillé.')
5	3	('12', '00:01:14,287 --> 00:01:17,120', '... ... nicht ganz einfach.')	('15', '00:02:11,203 --> 00:02:18,084', "IL LATTE NON SI CONSERVA A LUNGO E QUANDO NON E' FRESCO HA UN CATTIVO GUSTO.")	('1', '00:00:09,413 --> 00:00:28,240', '...')
6	3	('13', '00:01:19,905 --> 00:01:24,040', 'Es wäre doch viel einfacher, die Milch auf der Alp zu verkaufen.')	('25', '00:03:14,488 --> 00:03:22,440', "IL FORMAGGIO SVIZZERO E' UN PRODOTTO DI GRANDE VALORE, VENDUTO MOLTO LONTANO DALLE MONTAGNE.")	('9', '00:01:20,586 --> 00:01:24,720', 'Ce serait plus facile de vendre le lait directement à la ferme.')
7	2	('14', '00:01:27,291 --> 00:01:29,000', '* Kuhglocken *')	('5', '00:00:52,300 --> 00:00:56,800', 'UNA VERA LECCORNIA PER LE MUCCHE!')	
8	3	('15', '00:01:29,155 --> 00:01:32,480', 'Die Familie hat alles nach draussen gebracht:')	('19', '00:02:36,095 --> 00:02:38,960', 'LA FAMIGLIA SI METTE AL LAVORO.')	('18', '00:02:32,308 --> 00:02:35,640', 'Immédiatement, toute la famille se met au travail.')
9	2	('17', '00:01:37,067 --> 00:01:39,480', 'Jetzt fehlen nur noch die Kund:innen.')	('12', '00:01:52,058 --> 00:01:56,480', 'MA POCHI CLIENTI SALGONO FIN QUI.')	
