id	aligned	de	it	fr
0	2	('2', '00:00:04,024 --> 00:00:08,080', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Klänge*')	('22', '00:03:36,856 --> 00:03:43,440', "FEDERER E' CONSIDERATO UNO DEI PIU' GRANDI TENNISTI DI TUTTI I TEMPI.")	
1	3	('4', '00:00:33,585 --> 00:00:36,600', 'Unsere Geschichte spielt im Jahr 2014 in Basel.')	('1', '00:00:32,364 --> 00:00:36,320', 'SIAMO A BASILEA NEL 2014.')	('3', '00:00:32,082 --> 00:00:35,280', 'Notre histoire commence à Bâle, en 2014.')
2	3	('6', '00:00:44,892 --> 00:00:47,200', 'Hier verpasst man keinen Match des Champions.')	('10', '00:01:37,660 --> 00:01:44,120', 'PRIMA DI UN INCONTRO IMPORTANTE, INVECE DI ALLENARSI, SI DIVERTE.')	('5', '00:00:42,659 --> 00:00:45,080', 'Ici, on ne manque aucun match du champion.')
3	3	('8', '00:00:55,945 --> 00:01:00,200', 'Man wird bald auf das grosse Talent des kleinen Jungen aufmerksam.')	('4', '00:00:52,994 --> 00:00:59,280', "IL RAGAZZO SI E' FATTO NOTARE SUBITO PER IL SUO TALENTO.")	('7', '00:00:53,903 --> 00:00:57,640', "Et le jeune garçon s'est vite fait remarquer par son talent.")
4	3	('10', '00:01:11,066 --> 00:01:14,800', 'Er möchte einmal der beste Tennisspieler der Welt werden.')	('6', '00:01:05,660 --> 00:01:10,560', 'GLI INTERESSA SOLO GIOCARE A TENNIS.')	('32', '00:03:34,223 --> 00:03:44,178', "Tout ne s'est peut-être pas passé exactement comme ça, mais Roger Federer est considéré comme l'un des plus grands tennismen de tous les temps.")
5	3	('11', '00:01:14,945 --> 00:01:20,560', 'Aber im Moment kämpft er noch damit, dass er sich über jeden Fehler furchtbar aufregt.')	('8', '00:01:15,948 --> 00:01:29,160', "AL MOMENTO, PERO', SI INNERVOSISCE PER POCO E SPESSO I SUOI AVVERSARI NE APPROFITTANO PER BATTERLO.")	('11', '00:01:11,982 --> 00:01:17,120', "Mais pour l'instant, le problème de Roger, c'est qu'il s'énerve pour un rien.")
6	3	('12', '00:01:21,708 --> 00:01:27,520', 'Viele seiner Gegner, die schlechter als er spielen, nutzen das aus, um ihn zu schlagen.')	('8', '00:01:15,948 --> 00:01:29,160', "AL MOMENTO, PERO', SI INNERVOSISCE PER POCO E SPESSO I SUOI AVVERSARI NE APPROFITTANO PER BATTERLO.")	('12', '00:01:19,818 --> 00:01:25,720', "Et même s'ils sont moins forts que lui, ses adversaires en profitent pour le battre.")
7	3	('13', '00:01:33,921 --> 00:01:37,200', 'Disziplin ist nicht gerade Rogers Stärke.')	('9', '00:01:32,005 --> 00:01:37,480', "INOLTRE NON E' MOLTO DISCIPLINATO.")	('13', '00:01:32,024 --> 00:01:34,012', "Roger n'est pas très discipliné.")
8	3	('14', '00:01:37,945 --> 00:01:41,759', 'Statt vor dem Match zu trainieren, amüsiert er sich lieber.')	('10', '00:01:37,660 --> 00:01:44,120', 'PRIMA DI UN INCONTRO IMPORTANTE, INVECE DI ALLENARSI, SI DIVERTE.')	('14', '00:01:34,140 --> 00:01:39,960', "Avant un match important, au lieu de s'entraîner, il s'amuse.")
9	3	('18', '00:02:13,455 --> 00:02:14,502', '* Verspielte')	('13', '00:02:16,706 --> 00:02:22,120', "ROGER MIGLIORA SEMPRE DI PIU'.")	('29', '00:03:24,308 --> 00:03:25,135', "C'est gagné !")
10	3	('19', '00:02:14,693 --> 00:02:20,296', 'Klänge * Roger')	('13', '00:02:16,706 --> 00:02:22,120', "ROGER MIGLIORA SEMPRE DI PIU'.")	('29', '00:03:24,308 --> 00:03:25,135', "C'est gagné !")
11	3	('20', '00:02:20,463 --> 00:02:21,880', 'wird immer besser.')	('7', '00:01:10,710 --> 00:01:15,800', 'VUOLE DIVENTARE IL MIGLIORE GIOCATORE AL MONDO.')	('29', '00:03:24,308 --> 00:03:25,135', "C'est gagné !")
12	3	('23', '00:02:49,961 --> 00:02:53,480', 'So fängt für ihn eine grosse Siegesserie an.')	('10', '00:01:37,660 --> 00:01:44,120', 'PRIMA DI UN INCONTRO IMPORTANTE, INVECE DI ALLENARSI, SI DIVERTE.')	('20', '00:02:48,070 --> 00:02:52,520', "C'est alors que commence pour lui une longue série de victoires.")
13	3	('24', '00:02:55,244 --> 00:02:58,200', 'Roger ist fast unschlagbar geworden.')	('13', '00:02:16,706 --> 00:02:22,120', "ROGER MIGLIORA SEMPRE DI PIU'.")	('21', '00:02:52,944 --> 00:02:56,080', 'Roger est devenu imperturbable.')
14	3	('25', '00:02:58,350 --> 00:03:02,240', 'Nach kurzer Zeit wurde sein Traum der Weltnummer 1 wahr.')	('18', '00:02:59,431 --> 00:03:04,880', 'IN POCHI MESI, REALIZZA IL SUO SOGNO.')	('23', '00:02:57,753 --> 00:03:01,720', 'Et en quelques mois, il réalise son rêve.')
15	3	('35', '00:03:45,331 --> 00:03:49,360', "Im Januar 2015 feierte er seinen 1'000. Sieg.")	('23', '00:03:43,523 --> 00:03:48,360', 'NEL GENNAIO DEL 2015 HA OTTENUTO LA SUA MILLESIMA VITTORIA.')	('33', '00:03:44,337 --> 00:03:49,080', 'Depuis, en janvier 2015, il a remporté sa 1000e victoire.')
16	2	('1', '00:00:03,600 --> 00:00:03,886', '. Mit')		('1', '00:00:00,520 --> 00:00:27,960', '... ...')
17	2	('3', '00:00:30,404 --> 00:00:33,440', 'Heute in "Helveticus": Roger Federer.')		('2', '00:00:28,236 --> 00:00:31,680', '-Aujourd\'hui dans "Helveticus", Roger Federer.')
18	2	('5', '00:00:39,133 --> 00:00:44,760', 'In diesem Tennisklub sitzen alle vor einem grossen Bildschirm und schauen einen Match mit Roger Federer.')		('4', '00:00:35,663 --> 00:00:42,280', "Dans ce club de tennis, tout le monde s'est réuni devant la télé pour regarder un match de Roger Federer.")
19	2	('7', '00:00:47,345 --> 00:00:52,000', 'Es ist der Tennisklub, in dem Roger als Junge anfing, Tennis zu spielen.')		('6', '00:00:45,470 --> 00:00:50,240', "Car c'est sur ces courts de tennis que Roger a commencé à jouer.")
20	2	('9', '00:01:01,391 --> 00:01:07,360', 'In der Schule hat Roger ein wenig ein Problem, er kann an nichts anderes als Tennis denken.')		('8', '00:00:59,504 --> 00:01:02,480', "Mais à l'école, Roger a du mal à se concentrer.")
21	2	('15', '00:01:49,907 --> 00:01:55,960', 'Aber weil er ein grosses Talent ist, schafft er es trotzdem, Junior-Champion zu werden.')		('15', '00:01:47,587 --> 00:01:53,840', 'Comme il est très doué, il arrive malgré tout à gagner et devenir champion junior.')
22	2	('16', '00:01:56,103 --> 00:02:03,960', 'Roger weiss, dass er etwas seriöser trainieren sollte, wenn er wirklich die Erwachsenen- Nummer 1 der Welt werden möchte.')		('16', '00:01:54,223 --> 00:02:01,840', "Roger sait que pour jouer chez les grands et devenir le numéro 1 mondial, il va devoir s'entraîner sérieusement.")
