id	aligned	de	it	fr
0	2	('2', '00:00:05,295 --> 00:00:18,529', 'Untertiteln von SWISS TXT Also, heute machen wir mal das hier.')	('3', '00:00:11,784 --> 00:00:14,655', 'Il compito di oggi è il seguente:')	
1	2	('3', '00:00:21,471 --> 00:00:27,329', 'Schreibt und malt mal, was ihr gerne machen würdet, wenn ihr gross seid.')	('4', '00:00:15,460 --> 00:00:19,967', 'scriviamo e disegniamo ciò che vorremmo fare da grandi.')	
2	2	('4', '00:00:31,537 --> 00:00:48,049', 'Aufmerksamkeit, Förderung und Unterricht - die Lecheria de la Solidaridad in der Provinz Buenos Aires ist für die Kinder aus dem Armutsviertel San Pablo der sichere Hafen, den ihnen ihr Elternhaus oft nicht bieten kann.')	('7', '00:00:33,211 --> 00:00:39,967', 'Situata ai margini di Buenos Aires, è il rifugio per i bambini del quartiere povero di San Pablo.')	
3	2	('5', '00:00:50,315 --> 00:00:52,249', 'Hier haben alle Zeit für mich.')	('8', '00:00:41,784 --> 00:00:44,295', 'Qui tutti hanno tempo per me.')	
4	2	('6', '00:00:53,162 --> 00:00:56,089', 'Z.B. haben sie mir das Lesen beigebracht.')	('9', '00:00:44,924 --> 00:00:47,726', 'Per esempio, mi hanno insegnato a leggere.')	
5	2	('7', '00:00:57,470 --> 00:00:59,370', 'Das hilft mir jetzt.')	('10', '00:00:48,325 --> 00:00:49,975', 'Questo mi aiuta.')	
6	2	('9', '00:01:08,568 --> 00:01:13,048', 'Und wenn ich etwas brauche, ist immer jemand für mich da.')	('36', '00:03:19,415 --> 00:03:21,569', 'Tutti hanno bisogno di aiuto.')	
7	2	('10', '00:01:15,194 --> 00:01:21,689', 'Ich bin selbst in diesem Viertel grossgeworden und lebe immer noch hier, zusammen mit meiner Mutter.')	('13', '00:01:07,609 --> 00:01:13,287', 'Vivo da sola, sono una lavoratrice e mi occupo anche di mia madre.')	
8	2	('11', '00:01:22,393 --> 00:01:27,928', 'Dank der Unterstützung konnten meine Kinder letztes Jahr einen Schulabschluss machen.')	('19', '00:01:38,214 --> 00:01:44,487', "L'aiuto che ricevo qui è grande, specie per quanto riguarda l'insegnamento dei miei figli.")	
9	2	('12', '00:01:28,623 --> 00:01:35,362', 'Sie können lesen und schreiben, sie haben hier eine Menge gelernt und v.a. auch Werte mit auf den Weg bekommen.')	('15', '00:01:22,220 --> 00:01:26,776', 'Ha imparato molte cose e ha appreso anche una scala di valori.')	
