id	aligned	de	it	fr
0	3	('2', '00:00:04,093 --> 00:00:08,480', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('20', '00:02:49,834 --> 00:02:56,480', "AI VISITATORI SEMBRERA' DI ESSERE DENTRO UN QUADRO MODERNO.")	('2', '00:00:28,032 --> 00:00:32,760', '-Aujourd\'hui dans "Helveticus", Sophie Taeuber-Arp et le dadaïsme.')
1	3	('3', '00:00:29,985 --> 00:00:33,840', 'Heute in "Helveticus": Sophie Taeuber-Arp und der Dadaismus.')	('0', '00:00:05,760 --> 00:00:33,080', '* * * * * OGGI PARLIAMO DI SOPHIE TAEUBER-ARP E DEL DADAISMO.')	('2', '00:00:28,032 --> 00:00:32,760', '-Aujourd\'hui dans "Helveticus", Sophie Taeuber-Arp et le dadaïsme.')
2	3	('4', '00:00:35,421 --> 00:00:37,880', 'Unsere Geschichte beginnt 1916 in Zürich.')	('1', '00:00:33,461 --> 00:00:36,920', 'LA STORIA INIZIA A ZURIGO NEL 1916.')	('3', '00:00:33,150 --> 00:00:35,910', 'Notre histoire débute à Zurich, en 1916.')
3	3	('6', '00:00:48,743 --> 00:00:51,160', 'Sophie ist eine vielseitige Künstlerin.')	('4', '00:00:46,834 --> 00:00:49,920', "SOPHIE E' UN'ARTISTA.")	('5', '00:00:46,862 --> 00:00:54,459', 'Sophie est une artiste aux multiples talents : le dessin, la peinture, la couture, la sculpture, et même la danse.')
4	3	('9', '00:01:02,185 --> 00:01:05,600', 'Sophie lebt mit Jean zusammen - auch er ist Künstler.')	('7', '00:01:01,999 --> 00:01:08,200', "DIVIDE LA SUA VITA CON JEAN, ANCHE LUI E' UN ARTISTA.")	('7', '00:00:59,431 --> 00:01:03,520', 'Sophie partage sa vie avec Jean, qui est aussi un artiste.')
5	3	('18', '00:01:37,095 --> 00:01:42,760', 'Dort singen und tanzen sie, zeigen aber auch Bilder, halten Vorträge oder rezitieren Gedichte.')	('11', '00:01:34,455 --> 00:01:47,160', 'SI INCONTRANO AL CABARET VOLTAIRE DOVE SI CANTA, BALLA, MA CI SI DEDICA ANCHE ALLA PITTURA, ALLE CONFERENZE E ALLA POESIA.')	('15', '00:01:34,984 --> 00:01:40,680', 'On y chante, on y danse, il y a de la peinture, des conférences ou de la poésie.')
6	3	('19', '00:01:44,794 --> 00:01:49,120', 'Sophie benutzt oft Marionetten, um Geschichten zu erzählen.')	('12', '00:01:47,330 --> 00:01:52,920', 'SOPHIE RACCONTA LE STORIE CON LE MARIONETTE.')	('16', '00:01:43,270 --> 00:01:49,120', "Sophie, elle, n'hésite pas à utiliser des marionnettes pour raconter des histoires.")
7	2	('20', '00:01:53,546 --> 00:01:54,149', '* Schnelle')	('9', '00:01:14,950 --> 00:01:19,480', "PARTECIPANO AL MOVIMENTO DADA'.")	
8	3	('22', '00:02:02,168 --> 00:02:12,920', 'Sophie tanzt auch gerne, doch sie muss aufpassen, dass man sie nicht erkennt, denn in der Schule, wo sie arbeitet, findet man die seltsamen Dadaisten gar nicht toll.')	('14', '00:02:04,788 --> 00:02:13,200', "PERO' NON SI FA RICONOSCERE PERCHE' LA SCUOLA DOVE LAVORA NON AMA I DADAISTI.")	('17', '00:01:59,145 --> 00:02:10,560', "Sophie aime aussi danser, mais elle fait attention à ce qu'on ne la reconnaisse pas, car l'école où elle travaille ne voit pas d'un bon oeil ces curieux artistes dadaïstes.")
9	3	('24', '00:02:15,326 --> 00:02:17,240', 'Ein Gedicht ohne Worte.')	('15', '00:02:13,605 --> 00:02:17,760', "QUESTA E' UNA POESIA SENZA PAROLE.")	('20', '00:02:15,263 --> 00:02:17,600', "C'est un poème sans paroles.")
10	3	('25', '00:02:17,387 --> 00:02:17,588', '* Er')	('3', '00:00:42,173 --> 00:00:45,920', 'VA A CASA A FINIRE UN LAVORO.')	('1', '00:00:09,213 --> 00:00:27,640', '...')
11	3	('27', '00:02:19,400 --> 00:02:19,996', '* Ja,')	('9', '00:01:14,950 --> 00:01:19,480', "PARTECIPANO AL MOVIMENTO DADA'.")	('1', '00:00:09,213 --> 00:00:27,640', '...')
12	3	('28', '00:02:20,126 --> 00:02:22,480', 'ja, ich weiss, das heisst gar nichts.')	('16', '00:02:17,909 --> 00:02:22,960', "NON SI DEVE CAPIRE: QUESTO E' LO SPIRITO DADA'.")	('21', '00:02:17,982 --> 00:02:20,960', "Il n'y a rien à comprendre, c'est l'esprit dada !")
13	3	('29', '00:02:22,643 --> 00:02:23,393', 'Aber eben:')	('16', '00:02:17,909 --> 00:02:22,960', "NON SI DEVE CAPIRE: QUESTO E' LO SPIRITO DADA'.")	('1', '00:00:09,213 --> 00:00:27,640', '...')
14	3	('30', '00:02:23,560 --> 00:02:24,560', 'Das ist Dada.')	('3', '00:00:42,173 --> 00:00:45,920', 'VA A CASA A FINIRE UN LAVORO.')	('1', '00:00:09,213 --> 00:00:27,640', '...')
15	3	('33', '00:02:31,423 --> 00:02:34,040', "Genau dann, wenn's anfing Spass zu machen.")	('9', '00:01:14,950 --> 00:01:19,480', "PARTECIPANO AL MOVIMENTO DADA'.")	('9', '00:01:08,472 --> 00:01:11,266', "C'est un couple plein de fantaisie.")
16	3	('35', '00:02:38,951 --> 00:02:45,880', 'Sophie und Jean gehen nach Strassburg, wo sie dieses grosse Haus in ein Freizeithaus verwandeln müssen.')	('19', '00:02:41,557 --> 00:02:49,600', 'SOPHIE E JEAN VANNO A STRASBURGO PER REALIZZARE UN CENTRO CREATIVO.')	('24', '00:02:35,822 --> 00:02:42,865', 'Sophie et Jean se retrouvent à Strasbourg, où ils doivent transformer ce bâtiment en centre de loisirs.')
17	3	('39', '00:02:59,025 --> 00:03:04,160', 'Sophie macht v.a. die Dekoration am Eingang und die Ausstattung des Teesalons.')	('24', '00:03:30,847 --> 00:03:43,000', "OGGI QUESTA CASA E' DIVENTATA UN MUSEO E LE OPERE DI SOPHIE E JEAN SONO ESPOSTE NEI PIU' GRANDI MUSEI.")	('27', '00:02:56,707 --> 00:03:00,960', "Sophie s'occupe de la décoration de l'entrée et du salon de thé.")
18	3	('40', '00:03:09,104 --> 00:03:14,280', 'Dank dieses Projekts verdienten sie so viel Geld, um ein eigenes Haus zu bauen.')	('23', '00:03:16,075 --> 00:03:29,040', 'IN QUESTA CASA CREERANNO UNA MOLTITUDINE DI OPERE CHE LI RENDERANNO CONOSCIUTI A LIVELLO MONDIALE.')	('28', '00:03:04,228 --> 00:03:14,720', "Grâce à ce projet, Sophie et Jean gagnent assez d'argent pour se faire construire une maison dont Sophie a conçu les plans et dessiné les meubles.")
19	3	('43', '00:03:19,345 --> 00:03:27,840', 'In diesem Haus zeigen die beiden so viele tolle eigenen Werke, dass sie plötzlich du den bekann- testen Künstlern der Welt werden.')	('23', '00:03:16,075 --> 00:03:29,040', 'IN QUESTA CASA CREERANNO UNA MOLTITUDINE DI OPERE CHE LI RENDERANNO CONOSCIUTI A LIVELLO MONDIALE.')	('29', '00:03:16,463 --> 00:03:23,960', "Dans cette maison, les deux artistes vont créer des oeuvres qui vont faire d'eux des artistes reconnus mondialement.")
20	2	('1', '00:00:03,600 --> 00:00:03,928', '. Mit')		('1', '00:00:09,213 --> 00:00:27,640', '...')
21	2	('5', '00:00:39,940 --> 00:00:47,960', 'Weil Sophie Taeuber-Arp noch etwas zu erledigen hat, geht sie von der Kunstgewerbeschule Zürich, wo sie Textilkurse gibt, nach Hause.')		('4', '00:00:36,052 --> 00:00:46,480', 'En cette fin de journée, Sophie Taeuber-Arp termine son cours de professeur de textile et se réjouit de rentrer chez elle, car elle a un travail à terminer.')
22	2	('7', '00:00:51,297 --> 00:00:56,880', 'Sie ist eine begabte Zeichnerin, Malerin, Näherin, Bildhauerin und tanzt sogar.')		('5', '00:00:46,862 --> 00:00:54,459', 'Sophie est une artiste aux multiples talents : le dessin, la peinture, la couture, la sculpture, et même la danse.')
23	2	('8', '00:00:57,016 --> 00:01:01,160', 'Heute Abend muss sie die Kostüme für die nächste Aufführung fertigstellen.')		('6', '00:00:54,583 --> 00:00:59,040', 'Ce soir, elle termine les costumes pour son prochain spectacle.')
24	2	('11', '00:01:10,545 --> 00:01:13,080', 'Die beiden haben eine blühende Fantasie.')		('9', '00:01:08,472 --> 00:01:11,266', "C'est un couple plein de fantaisie.")
25	2	('12', '00:01:13,225 --> 00:01:15,640', 'Sie kreieren auch Kunstwerke zusammen.')		('10', '00:01:11,403 --> 00:01:14,360', 'Ensemble, ils créent même certaines oeuvres.')
26	2	('13', '00:01:17,505 --> 00:01:20,640', 'Zusammen mit Jean gehört Sophie zu den Dadaisten.')		('11', '00:01:14,749 --> 00:01:19,360', "Avec Jean et d'autres artistes, Sophie participe au mouvement dada.")
