id	aligned	de	it	fr
0	2	('1', '00:00:04,268 --> 00:00:06,200', 'Mit Untertiteln von SWISS TXT')	('36', '00:03:54,825 --> 00:04:00,607', 'sottotitoli SWISS TXT Lugano')	
1	2	('2', '00:00:06,863 --> 00:00:09,795', 'Es gewinnt das Team, das als erstes fertig ist.')	('1', '00:00:02,011 --> 00:00:11,051', '* * Vince la squadra che arriva prima.')	
2	2	('3', '00:00:09,922 --> 00:00:10,560', 'Verstanden?')	('5', '00:00:29,165 --> 00:00:30,532', 'Pronti?')	
3	2	('4', '00:00:10,711 --> 00:00:14,480', 'Spiel- und Sporttag im Dorf La Coloma im Westen Kubas.')	('2', '00:00:12,386 --> 00:00:17,932', "Giornata di gioco e sport nel villaggio di La Coloma, nell'ovest di Cuba.")	
4	2	('6', '00:00:20,573 --> 00:00:23,840', 'Im Meer gibt es einige Tiere, die vom Aussterben bedroht sind.')	('3', '00:00:18,829 --> 00:00:25,293', 'Viviamo vicino alla costa e nel mare ci sono alcuni animali che rischiano di estinguersi.')	
5	2	('7', '00:00:23,982 --> 00:00:26,093', 'Wir müssen der Umwelt Sorge tragen.')	('4', '00:00:25,603 --> 00:00:28,692', "Per questo dobbiamo prenderci cura dell'ambiente.")	
6	2	('8', '00:00:26,217 --> 00:00:27,645', 'Habt ihr das verstanden?')	('5', '00:00:29,165 --> 00:00:30,532', 'Pronti?')	
7	2	('9', '00:00:27,769 --> 00:00:28,080', 'Ready?')	('5', '00:00:29,165 --> 00:00:30,532', 'Pronti?')	
8	2	('11', '00:00:30,293 --> 00:00:33,920', 'Ein Fischplüschtier wird möglichst schnell durch die Reihen gereicht.')	('6', '00:00:31,246 --> 00:00:37,692', 'Un pesce di peluche deve passare tra le file di ragazzi il più velocemente possibile.')	
9	2	('12', '00:00:34,056 --> 00:00:40,440', 'Die Aktivitäten werden vom Schweizer Verein Zunzún organisiert - gemeinsam mit lokalen Partnern in Kuba.')	('7', '00:00:38,238 --> 00:00:44,052', "Le attività sono organizzate dall'associazione svizzera Zunzun, insieme a partner locali.")	
10	2	('13', '00:00:42,741 --> 00:00:46,560', 'Mit diesen Spielen sensibilisieren wir die Kids für die Umwelt.')	('8', '00:00:45,552 --> 00:00:49,973', "Con questi giochi, sensibilizziamo i bambini all'ambiente.")	
11	2	('15', '00:00:50,545 --> 00:00:58,880', 'Immer wieder, gerade erst vor zwei Monaten, gibt es hier schlimme Wirbelstürme, die in den Dörfern für grosse Zerstörung sorgen.')	('10', '00:00:54,602 --> 00:01:00,652', 'Solo 2 mesi fa, si sono verificati cicloni che hanno causato grandi distruzioni nei villaggi.')	
