id	aligned	de	it	fr
0	3	('1', '00:00:01,600 --> 00:00:01,936', '. Mit')	('22', '00:03:18,457 --> 00:03:18,732', 'OH!')	('1', '00:00:00,666 --> 00:00:02,000', '...')
1	2	('2', '00:00:02,107 --> 00:00:06,560', 'Untertiteln von SWISS TXT * Drollige, erwartungsvolle Musik *')	('21', '00:03:13,548 --> 00:03:18,000', 'MA NEL SUO NASCONDIGLIO FARINET SI ANNOIA.')	
2	3	('3', '00:00:28,351 --> 00:00:34,560', 'Heute in "Helveticus": Charles Ferdinand Ramuz und Farinet, der Robin Hood des Wallis.')	('0', '00:00:05,640 --> 00:00:38,520', '* * * * * OGGI PARLIAMO DI CHARLES-FERDINAND RAMUZ E FARINET, IL ROBIN HOOD DEI BOSCHI VALLESANI.')	('2', '00:00:27,941 --> 00:00:34,000', '-Aujourd\'hui dans "Helveticus", Charles-Ferdinand Ramuz et Farinet, le Robin des Bois valaisan.')
3	3	('4', '00:00:34,705 --> 00:00:38,840', 'Unsere Geschichte spielt in Lausanne und im Wallis im Jahr 1932.')	('1', '00:00:39,574 --> 00:00:42,360', 'LOSANNA, 1932.')	('3', '00:00:34,398 --> 00:00:38,720', 'Notre histoire se passe à Lausanne et en Valais en 1932.')
4	3	('5', '00:00:41,652 --> 00:00:44,480', 'Charles Ferdinand Ramuz ist Schriftsteller und Dichter.')	('2', '00:00:42,708 --> 00:00:47,920', "CHARLES-FERDINAND RAMUZ E' UNO SCRITTORE E POETA.")	('4', '00:00:40,101 --> 00:00:44,068', 'Charles-Ferdinand Ramuz est un écrivain et poète particulier.')
5	3	('9', '00:00:52,831 --> 00:00:53,720', 'Grollen *')	('21', '00:03:13,548 --> 00:03:18,000', 'MA NEL SUO NASCONDIGLIO FARINET SI ANNOIA.')	('1', '00:00:00,666 --> 00:00:02,000', '...')
6	3	('13', '00:01:18,225 --> 00:01:22,040', 'Farinet stellte falsche Münzen her, um den Armen zu helfen.')	('7', '00:01:17,676 --> 00:01:24,440', 'FARINET FABBRICAVA DELLE MONETE FALSE PER AIUTARE I POVERI.')	('9', '00:01:19,389 --> 00:01:24,560', 'Farinet fabriquait des fausses pièces de monnaie pour aider les pauvres.')
7	3	('15', '00:01:26,041 --> 00:01:29,560', 'Es passierte vor exakt 50 Jahren, im Wallis.')	('8', '00:01:24,832 --> 00:01:30,240', "LA SUA STORIA SI E' SVOLTA IN VALLESE 50 ANNI FA.")	('11', '00:01:26,864 --> 00:01:30,695', "Son histoire s'est passée il y a 50 ans dans le Valais.")
8	3	('17', '00:01:33,301 --> 00:01:36,440', 'Genau, Charles Ferdinand Ramuz hat sich entschieden.')	('10', '00:01:35,438 --> 00:01:41,120', "CHARLES-FERDINAND SCRIVERA' LA STORIA DI FARINET.")	('14', '00:01:35,234 --> 00:01:38,880', "Charles-Ferdinand va écrire l'histoire de Farinet.")
9	2	('19', '00:01:42,839 --> 00:01:44,759', 'Das Abenteuer beginnt so:')	('5', '00:00:59,285 --> 00:01:04,920', "OGGI E' IN RIVA AL LAGO E CERCA L’ISPIRAZIONE.")	
