id	aligned	de	it	fr
0	2	('2', '00:00:04,744 --> 00:00:11,240', 'Untertiteln von SWISS TXT Model für einen Tag.')	('39', '00:03:58,624 --> 00:04:04,414', 'sottotitoli SWISS TXT Lugano')	
1	2	('3', '00:00:11,988 --> 00:00:17,680', 'Maria ist 13 und nimmt an einem Projekt ihrer Schule am Stadtrand von São Paulo teil.')	('2', '00:00:11,948 --> 00:00:18,929', 'Maria ha 13 anni e partecipa a un progetto nella sua scuola alla periferia di San Paolo in Brasile.')	
2	2	('4', '00:00:18,225 --> 00:00:21,440', 'Diese Erfahrung wird mir für meine Zukunft helfen.')	('3', '00:00:20,803 --> 00:00:25,210', 'Questa esperienza mi aiuterà, forse riuscirò a trovare un lavoro.')	
3	2	('5', '00:00:21,593 --> 00:00:24,960', 'Vielleicht finde ich damit mal einen guten Job.')	('3', '00:00:20,803 --> 00:00:25,210', 'Questa esperienza mi aiuterà, forse riuscirò a trovare un lavoro.')	
4	2	('6', '00:00:26,210 --> 00:00:33,360', 'Seit Tagen regnet es - was das Leben in den Armenvierteln der Millionenstadt nicht gerade einfacher macht.')	('4', '00:00:27,571 --> 00:00:38,090', 'Siamo in piena stagione delle piogge, un periodo ancora più difficile da affrontare nei quartieri poveri della megalopoli di 12 milioni di abitanti.')	
5	2	('7', '00:00:35,154 --> 00:00:37,080', '(Mann) Schaut mir genau zu.')	('36', '00:03:35,014 --> 00:03:36,294', 'La prova generale.')	
6	2	('8', '00:00:39,069 --> 00:00:41,800', 'Drehen und dann geradeaus.')	('36', '00:03:35,014 --> 00:03:36,294', 'La prova generale.')	
7	2	('9', '00:00:42,360 --> 00:00:45,640', 'Felipe de Souza ist Kunstlehrer und Model.')	('5', '00:00:45,047 --> 00:00:48,370', "Felipe Dos Santos è modello e insegnante d'arte.")	
8	2	('10', '00:00:45,845 --> 00:00:47,720', 'Jetzt du, Maria.')	('36', '00:03:35,014 --> 00:03:36,294', 'La prova generale.')	
9	2	('11', '00:00:50,424 --> 00:00:53,880', 'Maria stammt aus ärmsten Verhältnissen - wie alle hier.')	('6', '00:00:51,215 --> 00:00:56,731', 'Maria proviene da una famiglia povera, come tutti questi ragazzi.')	
10	2	('12', '00:00:54,782 --> 00:00:56,560', 'Sehr gut.')	('15', '00:01:42,592 --> 00:01:44,091', 'Sono felice.')	
11	2	('13', '00:00:57,573 --> 00:00:59,440', 'Und nachrücken.')	('17', '00:01:53,656 --> 00:01:55,332', "Non vedo l'ora!")	
12	2	('14', '00:00:59,573 --> 00:01:02,720', 'Das Projekt Modenschau soll ihnen etwas fürs Leben mitgeben.')	('7', '00:00:58,098 --> 00:01:04,211', 'Il progetto "Sfilata di moda" dovrebbe dare loro un po\' più di fiducia nella vita.')	
13	2	('15', '00:01:02,923 --> 00:01:07,720', 'Ich möchte ihr Selbstwertgefühl stärken.')	('8', '00:01:06,790 --> 00:01:10,091', 'Voglio rafforzare la loro autostima.')	
