id	aligned	de	it	fr
0	3	('1', '00:00:03,292 --> 00:00:05,496', '. Mit')	('15', '00:00:51,704 --> 00:00:52,367', 'Sì.')	('23', '00:03:07,636 --> 00:03:07,867', '-Aux')
1	3	('3', '00:00:11,016 --> 00:00:12,850', 'Du hast nix.')	('3', '00:00:13,780 --> 00:00:15,807', 'E nulla significa nulla.')	('21', '00:02:50,242 --> 00:02:52,400', '-Chaud, mais pas bouillant.')
2	3	('4', '00:00:13,557 --> 00:00:14,932', 'Und nix heisst nichts.')	('3', '00:00:13,780 --> 00:00:15,807', 'E nulla significa nulla.')	('4', '00:01:24,738 --> 00:01:27,680', "Quand je dis, rien, c'est rien.")
3	3	('5', '00:00:16,327 --> 00:00:18,210', 'Es ist schwierig.')	('4', '00:00:17,283 --> 00:00:18,616', "E' difficile.")	('5', '00:01:27,973 --> 00:01:29,840', "C'est très difficile.")
4	3	('6', '00:00:18,915 --> 00:00:21,010', 'Ein warmes Nest im kalten Winter.')	('5', '00:00:19,622 --> 00:00:22,206', 'Un nido caldo nel freddo inverno.')	('6', '00:01:31,275 --> 00:01:34,440', "-Une oasis de chaleur au milieu de l'hiver.")
5	3	('7', '00:00:21,709 --> 00:00:26,809', 'Seit 20 Jahren finden Menschen ohne Zuhause im Pfuusbus einen Platz zum Schlafen.')	('6', '00:00:22,521 --> 00:00:27,887', 'Da 20 anni le persone senza casa trovano un letto per dormire nel Pfuusbus.')	('7', '00:01:34,708 --> 00:01:40,080', 'Avec le Pfuusbus, les sans-abri trouvent un lien où dormir depuis vingt ans.')
6	3	('8', '00:00:28,064 --> 00:00:29,466', 'Eingecheckt bist du, Ralph.')	('7', '00:00:28,443 --> 00:00:30,438', 'Ti sei già registrato, Ralph.')	('8', '00:01:40,362 --> 00:01:42,680', '-OK, Ralph, tu es enregistré.')
7	3	('9', '00:00:29,574 --> 00:00:31,299', 'Darf ich noch kurz Fieber messen?')	('8', '00:00:30,580 --> 00:00:32,647', 'Posso vedere se hai la febbre?')	('9', '00:01:42,963 --> 00:01:45,560', 'Puis-je prendre ta température ?')
8	3	('10', '00:00:31,407 --> 00:00:31,731', '- Klar.')	('15', '00:00:51,704 --> 00:00:52,367', 'Sì.')	('23', '00:03:07,636 --> 00:03:07,867', '-Aux')
9	3	('11', '00:00:32,453 --> 00:00:33,809', 'Ich komme zu dir.')	('15', '00:00:51,704 --> 00:00:52,367', 'Sì.')	('23', '00:03:07,636 --> 00:03:07,867', '-Aux')
10	3	('12', '00:00:34,491 --> 00:00:35,863', 'Noch kurz die Hände desinfizieren.')	('10', '00:00:33,655 --> 00:00:35,247', 'Aspetta che mi disinfetto.')	('10', '00:01:45,833 --> 00:01:48,196', '-Attends, je dois me désinfecter.')
11	3	('13', '00:00:35,946 --> 00:00:36,570', '- Lass dir Zeit.')	('15', '00:00:51,704 --> 00:00:52,367', 'Sì.')	('23', '00:03:07,636 --> 00:03:07,867', '-Aux')
12	3	('14', '00:00:37,594 --> 00:00:43,449', 'Ohne sie gäbe es diese Notschlafstelle nicht: freiwillige Mitarbeiterinnen wie Gabi Wigger.')	('12', '00:00:38,290 --> 00:00:44,047', "Senza volontari come Gabi Wigger, questo alloggio d'emergenza non esisterebbe.")	('12', '00:01:49,871 --> 00:01:55,560', "-Sans des bénévoles comme Gabi Wigger, cet accueil d'urgence n'existerait pas.")
13	3	('15', '00:00:44,138 --> 00:00:47,250', 'Einmal in der Woche hilft sie hier mit, und das seit fünf Jahren.')	('13', '00:00:44,361 --> 00:00:48,008', 'Una volta alla settimana dà una mano, lo fa da 5 anni.')	('13', '00:01:55,836 --> 00:02:00,640', 'Gabi apporte son aide ici depuis cinq ans, une fois par semaine.')
14	3	('16', '00:00:47,942 --> 00:00:50,530', 'Gibt es auch schwierige Situationen beim Check-in?')	('14', '00:00:48,336 --> 00:00:51,127', 'Ci sono anche momenti di tensione?')	('14', '00:02:00,921 --> 00:02:04,000', '-Le check-in est-il parfois difficile ?')
15	3	('17', '00:00:51,316 --> 00:00:51,610', 'Ja.')	('15', '00:00:51,704 --> 00:00:52,367', 'Sì.')	('23', '00:03:07,636 --> 00:03:07,867', '-Aux')
16	3	('18', '00:00:52,625 --> 00:00:54,530', 'Ja, die gibt es auch.')	('9', '00:00:32,955 --> 00:00:33,528', 'Sì, certo.')	('23', '00:03:07,636 --> 00:03:07,867', '-Aux')
17	3	('19', '00:00:55,223 --> 00:00:58,890', 'Es gibt Leute, die Stress machen und eine Zeit lang nicht rein dürfen.')	('16', '00:00:52,977 --> 00:00:59,527', 'Ci sono anche persone che creano problemi e che per questo non possono essere ospitate.')	('15', '00:02:04,283 --> 00:02:12,840', "-Oui, il arrive que des personnes s'énervent et ne puissent plus entrer pendant un certain temps.")
18	3	('21', '00:01:02,059 --> 00:01:06,050', 'Das ist teils schwierig rüberzubringen, aber das gibt es selten.')	('17', '00:00:59,853 --> 00:01:05,487', 'Devo accettarlo e questo è difficile da insegnare, ma capita raramente.')	('16', '00:02:13,140 --> 00:02:18,880', "C'est difficile de leur faire comprendre, mais c'est rare.")
19	3	('22', '00:01:07,167 --> 00:01:13,090', 'Der Pfuusbus im Zürcher Albisgüetli öffnet von November bis April jeden Abend seine Tür.')	('18', '00:01:09,443 --> 00:01:15,928', 'Il Pfuusbus, nella Città di Zurigo, apre le sue porte ogni sera da novembre ad aprile.')	('17', '00:02:19,151 --> 00:02:25,960', "-Le Pfuusbus d'Albiguetli à Zurich ouvre ses portes tous les soirs de novembre à avril.")
20	3	('23', '00:01:14,412 --> 00:01:19,969', "Über 3'600 Übernachtungen zählt das Sozialwerk Pfarrer Sieber in dieser Saison.")	('19', '00:01:16,252 --> 00:01:20,528', "In questo periodo si contano oltre 3'600 pernottamenti.")	('18', '00:02:26,245 --> 00:02:33,440', "Cette saison, l'entraide sociale Pfarrer Sieber a offert plus de 3'600 nuitées.")
21	3	('24', '00:01:22,641 --> 00:01:25,570', 'Trotz Pandemie - die Zahlen sind konstant.')	('20', '00:01:21,372 --> 00:01:25,088', 'Con o senza la pandemia, i numeri sono costanti.')	('19', '00:02:33,718 --> 00:02:37,240', 'Malgré la pandémie, les chiffres sont stables.')
22	3	('25', '00:01:26,706 --> 00:01:31,650', 'Für die Obdachlosen gibt es auch eine warme Mahlzeit, gekocht von den Freiwilligen.')	('21', '00:01:25,408 --> 00:01:29,808', 'Viene offerto anche un pasto serale cucinato dai volontari.')	('20', '00:02:37,519 --> 00:02:43,920', 'Ici, les sans-abri reçoivent également un repas chaud cuisiné par les bénévoles.')
23	3	('26', '00:01:35,375 --> 00:01:36,209', 'Hm ...')	('15', '00:00:51,704 --> 00:00:52,367', 'Sì.')	('1', '00:01:00,813 --> 00:01:06,840', '... ...')
24	3	('27', '00:01:37,997 --> 00:01:40,010', 'Heiss, aber noch nicht siedend.')	('1', '00:00:07,486 --> 00:00:08,936', '* Senza')	('21', '00:02:50,242 --> 00:02:52,400', '-Chaud, mais pas bouillant.')
25	3	('28', '00:01:42,995 --> 00:01:46,450', 'Es ist schon stressig genug, auf der Strasse zu leben.')	('30', '00:02:30,720 --> 00:02:33,489', 'La vita in strada è stressante e frenetica.')	('22', '00:02:55,875 --> 00:03:07,360', "C'est stressant de vivre dans la rue et je pense que si tu n'as aucun endroit où aller durant les froides nuits d'hiver, c'est encore plus difficile.")
26	3	('29', '00:01:47,146 --> 00:01:54,489', 'Wenn man in den Wintermonaten, während der kalten Jahreszeit, keinen warmen Schlafplatz hat, wird es noch anstrengender.')	('24', '00:01:47,962 --> 00:01:55,088', "Penso che se non si ha un posto dove andare durante l'inverno, la situazione è ancora più tragica.")	('22', '00:02:55,875 --> 00:03:07,360', "C'est stressant de vivre dans la rue et je pense que si tu n'as aucun endroit où aller durant les froides nuits d'hiver, c'est encore plus difficile.")
27	3	('30', '00:02:02,279 --> 00:02:06,291', 'Neben Gabi engagieren sich rund 120 Freiwillige im Pfuusbus.')	('25', '00:02:01,494 --> 00:02:04,608', 'I volontari del Pfuusbus sono circa 120.')	('24', '00:03:08,021 --> 00:03:16,800', "côtés de Gabi, quelque 120 bénévoles s'engagent pour le Pfuusbus, avec vocation, pour aider les plus démunis.")
28	2	('31', '00:02:06,992 --> 00:02:10,689', 'Mit Leidenschaft - für die Ärmsten in unserer Gesellschaft.')	('26', '00:02:07,690 --> 00:02:11,089', 'Accolgono gli emarginati della nostra società.')	
29	3	('32', '00:02:11,441 --> 00:02:15,768', 'Für den Grossteil ist dies im Winter wie Zuhause.')	('27', '00:02:12,447 --> 00:02:16,929', 'In inverno la maggior parte di loro la considera come una casa.')	('25', '00:03:23,728 --> 00:03:28,280', "-En hiver, pour la plupart, ici, c'est comme leur maison.")
30	3	('33', '00:02:16,977 --> 00:02:19,409', 'Sie sind nicht doof.')	('11', '00:00:35,571 --> 00:00:36,607', 'Fai con calma.')	('27', '00:03:32,010 --> 00:03:35,280', "Ces personnes sont loin d'être bêtes.")
31	2	('34', '00:02:20,190 --> 00:02:22,569', 'Im Sommer schlagen sie sich immer durch.')	('28', '00:02:19,923 --> 00:02:23,209', 'In estate, in qualche modo, si arrangiano sempre.')	
32	3	('35', '00:02:23,272 --> 00:02:25,528', 'So haben sie einen Moment lang Ruhe.')	('11', '00:00:35,571 --> 00:00:36,607', 'Fai con calma.')	('33', '00:04:00,401 --> 00:04:04,640', "Après, c'est plus ou moins agréable selon qui est là.")
33	3	('36', '00:02:26,237 --> 00:02:30,409', 'Das Leben auf der Strasse ist ziemlich schwierig und hektisch.')	('30', '00:02:30,720 --> 00:02:33,489', 'La vita in strada è stressante e frenetica.')	('22', '00:02:55,875 --> 00:03:07,360', "C'est stressant de vivre dans la rue et je pense que si tu n'as aucun endroit où aller durant les froides nuits d'hiver, c'est encore plus difficile.")
34	2	('37', '00:02:31,140 --> 00:02:43,968', 'Hier können sie etwas essen, sich einfach mal in Ruhe hinsetzen, müssen nicht von einem Platz zum nächsten hetzen und können mit jemandem ins Gespräch kommen.')	('31', '00:02:34,932 --> 00:02:43,370', "Qui possono mangiare un boccone, scambiare due chiacchiere, riposarsi senza doversi spostare da un posto all'altro.")	
35	3	('38', '00:02:44,671 --> 00:02:49,169', 'Wie Berth vorhin sagte, können sie sich mal für kurze Zeit zu Hause fühlen.')	('32', '00:02:43,690 --> 00:02:48,370', 'Come ha detto la mia collega, si sentono a casa per un momento.')	('25', '00:03:23,728 --> 00:03:28,280', "-En hiver, pour la plupart, ici, c'est comme leur maison.")
36	3	('39', '00:02:50,319 --> 00:02:53,650', 'Der Pfuusbus hat Platz für 35 Personen pro Nacht.')	('33', '00:02:51,098 --> 00:02:54,690', 'Il Pfuusbus può ospitare 35 persone a notte.')	('28', '00:03:35,557 --> 00:03:39,760', '-Chaque nuit, le Pfuusbus peut accueillir 35 personnes.')
37	3	('40', '00:02:54,353 --> 00:02:59,968', 'Dank der Glückskette, die ein neues Zelt finanziert hat, gibt es nun mehr Komfort für alle.')	('34', '00:02:54,998 --> 00:03:00,570', "Grazie all'aiuto finanziario della Catena della Solidarietà, ora c'è più confort.")	('29', '00:03:40,046 --> 00:03:48,800', "Grâce à la Chaîne du bonheur, qui a financé une nouvelle tente, l'endroit offre désormais plus de confort.")
