id	aligned	de	it	fr
0	2	('3', '00:00:22,640 --> 00:00:27,972', 'Der 24-jährige Schreinermeister hat es sozusagen von ganz unten geschafft.')	('2', '00:00:15,492 --> 00:00:18,129', 'Il 24enne cambogiano ora è falegname.')	
1	2	('4', '00:00:30,033 --> 00:00:34,092', 'Meine Familie und ich haben in Phnom Penh auf der Müllhalde gelebt.')	('4', '00:00:24,684 --> 00:00:29,088', 'La mia famiglia e io abbiamo vissuto nella discarica di Phnom Penh.')	
2	2	('5', '00:00:34,776 --> 00:00:38,891', 'Wir hatten nicht einmal genügend zu essen, um unseren Hunger zu stillen.')	('5', '00:00:30,170 --> 00:00:34,248', 'Non avevamo nemmeno abbastanza cibo per mitigare la fame.')	
3	2	('6', '00:00:39,601 --> 00:00:43,332', 'Um uns herum gab es nichts als Müll, Schmutz und Elend.')	('6', '00:00:34,972 --> 00:00:39,968', "Intorno a noi non c'erano altro che spazzatura, sporcizia e miseria.")	
4	2	('7', '00:00:44,039 --> 00:00:46,932', 'Dann konnte ich hier eine Ausbildung machen.')	('10', '00:01:04,525 --> 00:01:06,769', 'Qui possono seguire una formazione.')	
5	2	('8', '00:00:47,642 --> 00:00:55,611', 'Heute habe ich eine gute Arbeit, ein festes Gehalt und die Sicherheit, meine Familie ernähren zu können.')	('7', '00:00:40,524 --> 00:00:49,458', 'Poi ho potuto fare un apprendistato e oggi ho un buon lavoro, uno stipendio fisso e la sicurezza di poter sfamare la mia famiglia.')	
6	2	('9', '00:00:56,717 --> 00:01:00,652', 'Die Schreinerei der Entwicklungs- organisation Smiling Gecko.')	('8', '00:00:50,926 --> 00:00:55,328', "Il laboratorio di falegnameria dell'organizzazione Smiling Gecko.")	
7	2	('10', '00:01:01,342 --> 00:01:09,571', 'Alle, die hier arbeiten, stammen aus tiefster Armut, haben keine oder kaum Schulbildung und bekommen hier die Chance einer Ausbildung.')	('9', '00:00:55,641 --> 00:01:04,209', "Tutti coloro che vi lavorano provengono dalla povertà più profonda, hanno una scolarizzazione elementare o non l'hanno affatto.")	
8	2	('11', '00:01:10,269 --> 00:01:14,331', 'Das Ziel: Sie alle sollen in Zukunft vom erlernten Beruf leben können.')	('11', '00:01:07,080 --> 00:01:12,329', "L'obiettivo è essere in grado di guadagnarsi da vivere con la professione imparata.")	
9	2	('12', '00:01:16,079 --> 00:01:21,252', 'Gegründet hat das Entwicklungsprojekt der Schweizer Fotokünstler Hannes Schmid.')	('12', '00:01:12,641 --> 00:01:18,249', "Il progetto di sviluppo è stato fondato dall'artista fotografico svizzero Hannes Schmid.")	
10	2	('14', '00:01:30,385 --> 00:01:39,771', 'Vor acht Jahren hat er den heutigen Schreinermeister während eines Fotoprojekts in den Müllhalden von Phnom Penh kennengelernt und ins Projekt geholt.')	('14', '00:01:25,134 --> 00:01:34,050', '8 anni fa, durante un lavoro fotografico nelle discariche di Phnom Penh ha incontrato Keo Pha e lo ha coinvolto nel progetto.')	
11	2	('15', '00:01:41,157 --> 00:01:45,092', 'Gemeinsam werfen sie einen Blick zurück in die Vergangenheit.')	('15', '00:01:35,458 --> 00:01:38,329', 'Insieme danno uno sguardo al passato.')	
12	2	('16', '00:01:49,600 --> 00:01:53,492', 'Für den Schreinermeister ist das Damals noch sehr präsent.')	('16', '00:01:44,893 --> 00:01:49,371', 'Per il giovane falegname, quel periodo è ancora molto presente.')	
13	2	('17', '00:01:54,501 --> 00:01:57,732', 'Oh, daran erinnere ich mich noch gut.')	('17', '00:01:50,290 --> 00:01:52,252', 'Me lo ricordo bene.')	
14	2	('18', '00:01:58,446 --> 00:02:01,251', 'Meine Schwester und ich in Phnom Penh.')	('4', '00:00:24,684 --> 00:00:29,088', 'La mia famiglia e io abbiamo vissuto nella discarica di Phnom Penh.')	
15	2	('19', '00:02:01,948 --> 00:02:05,731', 'Wir haben damals genau so gelebt, wie man hier auf den Fotos sieht.')	('18', '00:01:54,493 --> 00:01:59,569', 'Io e mia sorella abbiamo vissuto proprio come si vede in questa foto.')	
16	2	('20', '00:02:06,426 --> 00:02:08,651', 'Heute haben wir eine richtige Unterkunft.')	('19', '00:02:00,148 --> 00:02:03,174', 'Oggi invece abbiamo un vero alloggio.')	
17	2	('21', '00:02:13,643 --> 00:02:16,195', 'Mit der Grossmutter zusammen damals.')	('20', '00:02:08,842 --> 00:02:11,090', 'Qui insieme alla nonna.')	
18	2	('22', '00:02:16,340 --> 00:02:16,851', '- Genau.')	('17', '00:01:50,290 --> 00:01:52,252', 'Me lo ricordo bene.')	
19	2	('23', '00:02:18,200 --> 00:02:20,132', 'Acht Jahre ist das jetzt her.')	('21', '00:02:11,867 --> 00:02:14,619', 'Da allora sono trascorsi 8 anni.')	
20	2	('24', '00:02:24,676 --> 00:02:27,091', 'Das Leben in den Abfällen der anderen.')	('23', '00:02:19,616 --> 00:02:22,610', 'La vita in mezzo ai rifiuti degli altri.')	
21	2	('25', '00:02:28,799 --> 00:02:31,053', 'Damals hatte ich keine Perspektive.')	('24', '00:02:24,265 --> 00:02:27,770', 'A quel tempo non avevo alcuna prospettiva.')	
22	2	('26', '00:02:31,754 --> 00:02:35,770', 'Ich war wie abgelöscht und habe einfach ums Überleben gekämpft.')	('25', '00:02:28,336 --> 00:02:31,451', 'Ero come spento, lottavo per sopravvivere.')	
23	2	('27', '00:02:36,460 --> 00:02:41,450', 'Heute habe ich Projekte für die Zukunft und kann unsere Kinder in die Schule schicken.')	('26', '00:02:31,774 --> 00:02:35,810', 'Oggi ho progetti per il futuro e posso mandare i figli a scuola.')	
24	2	('28', '00:02:43,645 --> 00:02:48,571', 'Die Menschen aus dem Müll - sie liegen Smiling Gecko besonders am Herzen.')	('27', '00:02:36,383 --> 00:02:42,691', 'Gli abitanti della discarica a cielo aperto stanno molto a cuore a Smiling Gecko.')	
25	2	('29', '00:02:49,297 --> 00:02:59,970', 'Wenn man ihn als Beispiel nimmt, auf diesen Abfallhügeln, überhaupt keine Aussicht, keinen Plan, ein grauenhaftes Leben.')	('28', '00:02:43,715 --> 00:02:52,296', 'Se prendete lui come esempio, ha vissuto tra questi cumuli di rifiuti senza alcuna prospettiva, senza progetti:')	
26	2	('30', '00:03:00,680 --> 00:03:10,890', 'Smiling Gecko holt diese Leute da raus, investiert ganz viel in sie, bringt ihnen sogar Lesen, Schreiben und eine Fremdsprache bei.')	('27', '00:02:36,383 --> 00:02:42,691', 'Gli abitanti della discarica a cielo aperto stanno molto a cuore a Smiling Gecko.')	
27	2	('31', '00:03:11,581 --> 00:03:13,570', 'Sie lernen, in einen Beruf einzusteigen.')	('10', '00:01:04,525 --> 00:01:06,769', 'Qui possono seguire una formazione.')	
28	2	('32', '00:03:14,271 --> 00:03:15,891', 'Das kostet jedoch viel Geld.')	('32', '00:03:07,226 --> 00:03:15,171', 'Tutto questo costa molti soldi, ma come potete vedere vale la pena investire 8 anni in una persona!')	
29	2	('33', '00:03:16,588 --> 00:03:21,371', 'Acht Jahre in eine Person zu investieren, das lohnt sich, wie man sieht.')	('32', '00:03:07,226 --> 00:03:15,171', 'Tutto questo costa molti soldi, ma come potete vedere vale la pena investire 8 anni in una persona!')	
30	2	('34', '00:03:23,156 --> 00:03:31,450', 'Alle, die hier ausgebildet werden, sollen eines Tages in der Lage sein, ihr Leben unabhängig von Smiling Gecko finanzieren zu können.')	('33', '00:03:15,887 --> 00:03:26,212', 'Tutti coloro che vengono formati in questo laboratorio un giorno dovrebbero essere in grado di finanziare la propria vita indipendentemente da Smiling Gecko.')	
31	2	('35', '00:03:32,140 --> 00:03:34,010', 'Und Keo Pha möchte ihnen dabei helfen.')	('34', '00:03:26,522 --> 00:03:30,171', 'Anche Keo Pha vuole aiutarli a raggiungere questo obiettivo.')	
32	2	('36', '00:03:36,076 --> 00:03:40,531', 'Ich möchte gerne allen, die hier arbeiten, als gutes Beispiel dienen.')	('35', '00:03:30,938 --> 00:03:35,378', 'Vorrei essere un buon esempio per coloro che collaborano con me.')	
33	2	('37', '00:03:41,218 --> 00:03:47,689', 'Ich vermittle ihnen nicht nur, wie man sich im Job engagiert, sondern auch, wie man seiner Familie Sorge trägt.')	('36', '00:03:35,693 --> 00:03:42,011', 'Insegno loro non solo a impegnarsi nel lavoro, ma anche a prendersi cura delle loro famiglie.')	
34	2	('38', '00:03:48,889 --> 00:03:51,331', 'Keo Pha lebt heute seinen Traum.')	('37', '00:03:42,621 --> 00:03:45,581', 'Oggi Keo Pha sta vivendo il suo sogno.')	
35	2	('39', '00:03:52,236 --> 00:04:00,211', "Insgesamt hat Smiling Gecko seit zehn Jahren eine neue Lebensgrundlage für mehr als 12'000 Menschen geschaffen.")	('38', '00:03:45,887 --> 00:03:54,771', "Nei 10 anni di attività svolti finora Smiling Gecko ha creato una nuova fonte di sostentamento per oltre 12'000 giovani.")	
36	2	('40', '00:04:02,196 --> 00:04:02,852', 'SWISS TXT /')	('12', '00:01:12,641 --> 00:01:18,249', "Il progetto di sviluppo è stato fondato dall'artista fotografico svizzero Hannes Schmid.")	
