id	aligned	de	it	fr
0	2	('1', '00:00:02,080 --> 00:00:04,606', '. Mit')	('19', '00:01:39,806 --> 00:01:43,409', "All'inizio ti chiedi perché a te.")	
1	2	('2', '00:00:04,744 --> 00:00:07,107', 'Untertiteln von SWISS TXT *')	('36', '00:03:58,769 --> 00:04:03,971', 'sottotitoli SWISS TXT Lugano')	
2	2	('5', '00:00:24,758 --> 00:00:27,960', 'Das ist eine genetisch bedingte Krankheit.')	('2', '00:00:25,423 --> 00:00:29,127', "Alla base c'è sempre qualcosa di genetico.")	
3	2	('6', '00:00:29,292 --> 00:00:36,000', 'Sie ist sehr selten, da sie sich nur entwickelt, wenn bestimmte Faktoren zusammenkommen, die sie auslösen.')	('4', '00:00:31,487 --> 00:00:36,088', 'Si sviluppa solo se ci sono fattori che scatenano la patologia.')	
4	2	('7', '00:00:38,255 --> 00:00:46,240', 'Giadas Krankheit konnte erst nach Jahren des Leidens, Dutzenden von Arztbesuchen und Fehldiagnosen korrekt diagnostiziert werden.')	('5', '00:00:37,694 --> 00:00:46,768', 'Giada ha potuto dare un nome alla sua malattia solo dopo anni di sofferenze, centinaia di consulti medici e diagnosi sbagliate.')	
5	2	('8', '00:00:46,372 --> 00:00:51,240', 'Ihre Ausbildung als Sporttrainerin hilft ihr, sich der neuen Realität zu stellen.')	('6', '00:00:47,076 --> 00:00:51,367', "La sua formazione di coach sportiva l'aiuta ad affrontare la nuova realtà.")	
6	2	('10', '00:00:57,093 --> 00:01:00,000', 'Es sind die ständigen Schmerzen.')	('12', '00:01:10,420 --> 00:01:13,009', 'Sono dolori che ci sono sempre.')	
7	2	('11', '00:01:00,132 --> 00:01:04,959', 'Ich habe wirklich überall chronische Schmerzen, von den Füssen bis zum Kopf.')	('8', '00:00:59,419 --> 00:01:01,568', 'Ho dolori cronici ovunque.')	
8	2	('12', '00:01:05,106 --> 00:01:11,640', 'Manchmal mehr, manchmal weniger, aber sie sind immer da, meine ständigen Begleiter.')	('35', '00:03:47,494 --> 00:03:51,091', 'Per me vivere è vivere nonostante le difficoltà.')	
9	2	('13', '00:01:16,630 --> 00:01:19,680', 'Früher habe ich gerne Moka-Kaffee getrunken.')	('15', '00:01:22,109 --> 00:01:27,969', 'Per cui adesso ho la macchinetta, anche se preferisco il caffè della moka.')	
10	2	('15', '00:01:25,465 --> 00:01:29,680', 'Deshalb mache ich jetzt nur noch Filterkaffee, das ist auch okay.')	('15', '00:01:22,109 --> 00:01:27,969', 'Per cui adesso ho la macchinetta, anche se preferisco il caffè della moka.')	
11	2	('16', '00:01:33,869 --> 00:01:38,080', 'Mit so einer Krankheit zu leben, bedeutet, sie zu akzeptieren.')	('17', '00:01:31,015 --> 00:01:37,089', 'Convivere con una malattia, una patologia, significa prima di tutto accettarla.')	
12	2	('17', '00:01:38,232 --> 00:01:40,931', 'Zu Beginn fragt man sich immer wieder:')	('19', '00:01:39,806 --> 00:01:43,409', "All'inizio ti chiedi perché a te.")	
13	2	('18', '00:01:41,077 --> 00:01:41,880', '"Warum ich?"')	('19', '00:01:39,806 --> 00:01:43,409', "All'inizio ti chiedi perché a te.")	
14	2	('19', '00:01:42,014 --> 00:01:50,720', 'Man muss sich mit seinen Grenzen auseinandersetzen und immer wieder neue, kreative Lösungen für die verschiedenen Probleme des Alltags finden.')	('21', '00:01:48,207 --> 00:01:53,170', 'Quindi devi confrontarti con i tuoi limiti e trovare nuove soluzioni.')	
15	2	('20', '00:01:55,298 --> 00:02:04,280', 'Als bei Giada vor sechs Jahren das Sharp-Syndrom diagnostiziert wurde, wandte sie sich an den Tessiner Verein Associazione Malattie Genetiche Rare.')	('23', '00:01:56,618 --> 00:02:07,690', "Quando 6 anni fa le è stata diagnosticata la sindrome di Sharp, Giada si è rivolta all'associazione Malattie Genetiche Rare Svizzera italiana.")	
16	2	('21', '00:02:09,333 --> 00:02:14,640', 'Dort habe ich dann andere Menschen kennengelernt, die Ähnliches durchleben wie ich.')	('24', '00:02:08,005 --> 00:02:17,610', "L'associazione è stata importante per trovare altre persone che si trovano in difficoltà simili per fare questi gruppi di autoaiuto.")	
17	2	('22', '00:02:14,779 --> 00:02:20,079', 'In Selbsthilfegruppen treffen wir uns regelmässig und tauschen uns zu verschiedenen Themen aus.')	('25', '00:02:17,942 --> 00:02:27,410', 'Gruppi dove affrontiamo diverse tematiche riguardanti le malattie genetiche ma anche la vita quotidiana.')	
18	2	('23', '00:02:21,944 --> 00:02:27,160', 'Nicht nur über unsere Krankheiten, sondern auch über Dinge des täglichen Lebens.')	('25', '00:02:17,942 --> 00:02:27,410', 'Gruppi dove affrontiamo diverse tematiche riguardanti le malattie genetiche ma anche la vita quotidiana.')	
19	2	('25', '00:02:34,456 --> 00:02:44,920', 'In Zusammenarbeit mit Associazione Malattie Genetiche Rare organisiert sie Aktivitäten wie Bastelarbeiten oder Tanz - besonders für Menschen mit Handicap.')	('26', '00:02:29,898 --> 00:02:47,170', "L'associazione Malattie Genetiche Rare e l'associazione fondata da Giada New Ability hanno stretto una collaborazione per organizzare eventi e attività come il bricolage e la danza, aperti in particolare a persone con disabilità.")	
20	2	('27', '00:02:53,320 --> 00:03:04,115', 'a colori" von Alessandra Amoroso * * Gesang * # Baci')	('27', '00:02:53,734 --> 00:03:10,019', 'musica # Baci pensati e mai spesi # Sguardi volti ad orologi appesi #')	
21	2	('28', '00:03:04,314 --> 00:03:06,200', 'pensati e mai spesi.')	('27', '00:02:53,734 --> 00:03:10,019', 'musica # Baci pensati e mai spesi # Sguardi volti ad orologi appesi #')	
22	2	('29', '00:03:06,369 --> 00:03:07,084', '# Sguardi')	('27', '00:02:53,734 --> 00:03:10,019', 'musica # Baci pensati e mai spesi # Sguardi volti ad orologi appesi #')	
23	2	('30', '00:03:07,263 --> 00:03:09,320', 'volti ad orologi appesi.')	('9', '00:01:02,145 --> 00:01:03,968', 'Dai piedi alla testa.')	
24	2	('31', '00:03:09,522 --> 00:03:12,960', "# Alla stazione, un'emozione.")	('28', '00:03:10,183 --> 00:03:12,571', "Alla stazione, un'emozione...#")	
25	2	('32', '00:03:13,135 --> 00:03:21,760', 'Wenn Sie mich fragen, ob ich mich gesund fühle, ist meine Antwort: Ich fühle mich trotz meiner Krankheit gesund.')	('29', '00:03:13,444 --> 00:03:24,451', 'Se devo dire la verità, quando mi chiedono se sono in salute o no, io mi sento in salute nonostante la malattia perché la mia salute psicofisica e sociale è intatta.')	
26	2	('33', '00:03:21,905 --> 00:03:25,760', 'Psychisch und sozial bin ich gesund und fühle ich mich wohl.')	('30', '00:03:24,759 --> 00:03:26,571', 'Mi sento bene nei miei limiti.')	
